"","Participant.Private.ID","Eye.Condition","Task.Name","Spreadsheet","Trial.Number","structure","xR","yR","xL","yL","size","Reaction.Time"
"9492",5198273,"Binoc","Fitts's Law","right","7","pos5Size3",8,46,92,46,5,336
"9493",5198273,"Binoc","Fitts's Law","right","7","pos5Size3",8,46,92,46,5,557.79999999702
"9494",5198273,"Binoc","Fitts's Law","right","7","pos4Size1",74,74,26,74,20,386.20000000298
"9495",5198273,"Binoc","Fitts's Law","right","7","pos4Size1",74,74,26,74,20,651.79999999702
"9496",5198273,"Binoc","Fitts's Law","right","7","pos4Size2",74,74,26,74,10,336.59999999404
"9497",5198273,"Binoc","Fitts's Law","right","7","pos4Size2",74,74,26,74,10,618.899999991059
"9498",5198273,"Binoc","Fitts's Law","right","8","pos5Size2",8,46,92,46,10,413.899999991059
"9499",5198273,"Binoc","Fitts's Law","right","8","pos5Size2",8,46,92,46,10,529.600000008941
"9500",5198273,"Binoc","Fitts's Law","right","8","pos5Size1",8,46,92,46,20,344.09999999404
"9501",5198273,"Binoc","Fitts's Law","right","8","pos5Size1",8,46,92,46,20,618.5
"9502",5198273,"Binoc","Fitts's Law","right","8","pos2Size1",20,25,80,25,20,375.199999988079
"9503",5198273,"Binoc","Fitts's Law","right","8","pos2Size1",20,25,80,25,20,537
"9504",5198273,"Binoc","Fitts's Law","right","8","pos4Size2",74,74,26,74,10,356.09999999404
"9505",5198273,"Binoc","Fitts's Law","right","8","pos4Size2",74,74,26,74,10,682.59999999404
"9506",5198273,"Binoc","Fitts's Law","right","8","pos1Size2",40,40,60,40,10,319.5
"9507",5198273,"Binoc","Fitts's Law","right","8","pos1Size2",40,40,60,40,10,513.29999999702
"9508",5198273,"Binoc","Fitts's Law","right","8","pos4Size1",74,74,26,74,20,313.70000000298
"9509",5198273,"Binoc","Fitts's Law","right","8","pos4Size1",74,74,26,74,20,617.90000000596
"9510",5198273,"Binoc","Fitts's Law","right","8","pos3Size1",41,71,59,71,20,349
"9511",5198273,"Binoc","Fitts's Law","right","8","pos3Size1",41,71,59,71,20,460.59999999404
"9512",5198273,"Binoc","Fitts's Law","right","8","pos1Size3",40,40,60,40,5,340
"9513",5198273,"Binoc","Fitts's Law","right","8","pos1Size3",40,40,60,40,5,539.5
"9514",5198273,"Binoc","Fitts's Law","right","8","pos2Size2",20,25,80,25,10,345.90000000596
"9515",5198273,"Binoc","Fitts's Law","right","8","pos2Size2",20,25,80,25,10,600.699999988079
"9516",5198273,"Binoc","Fitts's Law","right","8","pos5Size3",8,46,92,46,5,362.09999999404
"9517",5198273,"Binoc","Fitts's Law","right","8","pos5Size3",8,46,92,46,5,616.399999991059
"9518",5198273,"Binoc","Fitts's Law","right","8","pos4Size3",74,74,26,74,5,317.5
"9519",5198273,"Binoc","Fitts's Law","right","8","pos4Size3",74,74,26,74,5,738.699999988079
"9520",5198273,"Binoc","Fitts's Law","right","8","pos1Size1",40,40,60,40,20,307.40000000596
"9521",5198273,"Binoc","Fitts's Law","right","8","pos1Size1",40,40,60,40,20,388.20000000298
"9522",5198273,"Binoc","Fitts's Law","right","8","pos3Size2",41,71,59,71,10,346.5
"9523",5198273,"Binoc","Fitts's Law","right","8","pos3Size2",41,71,59,71,10,614.79999999702
"9524",5198273,"Binoc","Fitts's Law","right","8","pos3Size3",41,71,59,71,5,300.70000000298
"9525",5198273,"Binoc","Fitts's Law","right","8","pos3Size3",41,71,59,71,5,475.199999988079
"9526",5198273,"Binoc","Fitts's Law","right","8","pos2Size3",20,25,80,25,5,373.29999999702
"9527",5198273,"Binoc","Fitts's Law","right","8","pos2Size3",20,25,80,25,5,619.600000008941
"9535",4332728,"Mono","Fitts's Law","right","1","pos2Size1",20,25,80,25,20,964
"9536",4332728,"Mono","Fitts's Law","right","1","pos2Size1",20,25,80,25,20,598
"9537",4332728,"Mono","Fitts's Law","right","1","pos3Size3",41,71,59,71,5,598
"9538",4332728,"Mono","Fitts's Law","right","1","pos3Size3",41,71,59,71,5,739
"9539",4332728,"Mono","Fitts's Law","right","1","pos3Size2",41,71,59,71,10,648
"9540",4332728,"Mono","Fitts's Law","right","1","pos3Size2",41,71,59,71,10,587
"9541",4332728,"Mono","Fitts's Law","right","1","pos5Size2",8,46,92,46,10,575
"9542",4332728,"Mono","Fitts's Law","right","1","pos5Size2",8,46,92,46,10,723
"9543",4332728,"Mono","Fitts's Law","right","1","pos4Size1",74,74,26,74,20,638
"9544",4332728,"Mono","Fitts's Law","right","1","pos4Size1",74,74,26,74,20,578
"9545",4332728,"Mono","Fitts's Law","right","1","pos1Size2",40,40,60,40,10,719
"9546",4332728,"Mono","Fitts's Law","right","1","pos1Size2",40,40,60,40,10,541
"9547",4332728,"Mono","Fitts's Law","right","1","pos1Size1",40,40,60,40,20,752
"9548",4332728,"Mono","Fitts's Law","right","1","pos1Size1",40,40,60,40,20,475
"9549",4332728,"Mono","Fitts's Law","right","1","pos5Size3",8,46,92,46,5,641
"9550",4332728,"Mono","Fitts's Law","right","1","pos5Size3",8,46,92,46,5,1058
"9551",4332728,"Mono","Fitts's Law","right","1","pos2Size3",20,25,80,25,5,584
"9552",4332728,"Mono","Fitts's Law","right","1","pos2Size3",20,25,80,25,5,771
"9553",4332728,"Mono","Fitts's Law","right","1","pos2Size2",20,25,80,25,10,551
"9554",4332728,"Mono","Fitts's Law","right","1","pos2Size2",20,25,80,25,10,492
"9555",4332728,"Mono","Fitts's Law","right","1","pos3Size1",41,71,59,71,20,581
"9556",4332728,"Mono","Fitts's Law","right","1","pos3Size1",41,71,59,71,20,678
"9557",4332728,"Mono","Fitts's Law","right","1","pos4Size3",74,74,26,74,5,598
"9558",4332728,"Mono","Fitts's Law","right","1","pos4Size3",74,74,26,74,5,718
"9559",4332728,"Mono","Fitts's Law","right","1","pos4Size2",74,74,26,74,10,627
"9560",4332728,"Mono","Fitts's Law","right","1","pos4Size2",74,74,26,74,10,803
"9561",4332728,"Mono","Fitts's Law","right","1","pos1Size3",40,40,60,40,5,571
"9562",4332728,"Mono","Fitts's Law","right","1","pos1Size3",40,40,60,40,5,834
"9563",4332728,"Mono","Fitts's Law","right","1","pos5Size1",8,46,92,46,20,610
"9564",4332728,"Mono","Fitts's Law","right","1","pos5Size1",8,46,92,46,20,533
"9565",4332728,"Mono","Fitts's Law","right","2","pos3Size2",41,71,59,71,10,568
"9566",4332728,"Mono","Fitts's Law","right","2","pos3Size2",41,71,59,71,10,666
"9567",4332728,"Mono","Fitts's Law","right","2","pos1Size3",40,40,60,40,5,774
"9568",4332728,"Mono","Fitts's Law","right","2","pos1Size3",40,40,60,40,5,673
"9569",4332728,"Mono","Fitts's Law","right","2","pos3Size3",41,71,59,71,5,715
"9570",4332728,"Mono","Fitts's Law","right","2","pos3Size3",41,71,59,71,5,687
"9571",4332728,"Mono","Fitts's Law","right","2","pos4Size3",74,74,26,74,5,608
"9572",4332728,"Mono","Fitts's Law","right","2","pos4Size3",74,74,26,74,5,859
"9573",4332728,"Mono","Fitts's Law","right","2","pos1Size2",40,40,60,40,10,594
"9574",4332728,"Mono","Fitts's Law","right","2","pos1Size2",40,40,60,40,10,525
"9575",4332728,"Mono","Fitts's Law","right","2","pos5Size3",8,46,92,46,5,625
"9576",4332728,"Mono","Fitts's Law","right","2","pos5Size3",8,46,92,46,5,712
"9577",4332728,"Mono","Fitts's Law","right","2","pos2Size2",20,25,80,25,10,606
"9578",4332728,"Mono","Fitts's Law","right","2","pos2Size2",20,25,80,25,10,546
"9579",4332728,"Mono","Fitts's Law","right","2","pos4Size1",74,74,26,74,20,523
"9580",4332728,"Mono","Fitts's Law","right","2","pos4Size1",74,74,26,74,20,753
"9581",4332728,"Mono","Fitts's Law","right","2","pos2Size3",20,25,80,25,5,656
"9582",4332728,"Mono","Fitts's Law","right","2","pos2Size3",20,25,80,25,5,726
"9583",4332728,"Mono","Fitts's Law","right","2","pos1Size1",40,40,60,40,20,603
"9584",4332728,"Mono","Fitts's Law","right","2","pos1Size1",40,40,60,40,20,527
"9585",4332728,"Mono","Fitts's Law","right","2","pos4Size2",74,74,26,74,10,738
"9586",4332728,"Mono","Fitts's Law","right","2","pos4Size2",74,74,26,74,10,620
"9587",4332728,"Mono","Fitts's Law","right","2","pos5Size1",8,46,92,46,20,723
"9588",4332728,"Mono","Fitts's Law","right","2","pos5Size1",8,46,92,46,20,558
"9589",4332728,"Mono","Fitts's Law","right","2","pos5Size2",8,46,92,46,10,632
"9590",4332728,"Mono","Fitts's Law","right","2","pos5Size2",8,46,92,46,10,521
"9591",4332728,"Mono","Fitts's Law","right","2","pos3Size1",41,71,59,71,20,546
"9592",4332728,"Mono","Fitts's Law","right","2","pos3Size1",41,71,59,71,20,536
"9593",4332728,"Mono","Fitts's Law","right","2","pos2Size1",20,25,80,25,20,635
"9594",4332728,"Mono","Fitts's Law","right","2","pos2Size1",20,25,80,25,20,445
"9595",4332728,"Mono","Fitts's Law","right","3","pos4Size1",74,74,26,74,20,584
"9596",4332728,"Mono","Fitts's Law","right","3","pos4Size1",74,74,26,74,20,785
"9597",4332728,"Mono","Fitts's Law","right","3","pos5Size3",8,46,92,46,5,639
"9598",4332728,"Mono","Fitts's Law","right","3","pos5Size3",8,46,92,46,5,802
"9599",4332728,"Mono","Fitts's Law","right","3","pos5Size2",8,46,92,46,10,565
"9600",4332728,"Mono","Fitts's Law","right","3","pos5Size2",8,46,92,46,10,636
"9601",4332728,"Mono","Fitts's Law","right","3","pos4Size3",74,74,26,74,5,547
"9602",4332728,"Mono","Fitts's Law","right","3","pos4Size3",74,74,26,74,5,848
"9603",4332728,"Mono","Fitts's Law","right","3","pos1Size3",40,40,60,40,5,657
"9604",4332728,"Mono","Fitts's Law","right","3","pos1Size3",40,40,60,40,5,626
"9605",4332728,"Mono","Fitts's Law","right","3","pos2Size1",20,25,80,25,20,747
"9606",4332728,"Mono","Fitts's Law","right","3","pos2Size1",20,25,80,25,20,407
"9607",4332728,"Mono","Fitts's Law","right","3","pos5Size1",8,46,92,46,20,645
"9608",4332728,"Mono","Fitts's Law","right","3","pos5Size1",8,46,92,46,20,473
"9609",4332728,"Mono","Fitts's Law","right","3","pos3Size2",41,71,59,71,10,582
"9610",4332728,"Mono","Fitts's Law","right","3","pos3Size2",41,71,59,71,10,586
"9611",4332728,"Mono","Fitts's Law","right","3","pos1Size1",40,40,60,40,20,611
"9612",4332728,"Mono","Fitts's Law","right","3","pos1Size1",40,40,60,40,20,507
"9613",4332728,"Mono","Fitts's Law","right","3","pos2Size2",20,25,80,25,10,542
"9614",4332728,"Mono","Fitts's Law","right","3","pos2Size2",20,25,80,25,10,448
"9615",4332728,"Mono","Fitts's Law","right","3","pos3Size3",41,71,59,71,5,510
"9616",4332728,"Mono","Fitts's Law","right","3","pos3Size3",41,71,59,71,5,728
"9617",4332728,"Mono","Fitts's Law","right","3","pos4Size2",74,74,26,74,10,655
"9618",4332728,"Mono","Fitts's Law","right","3","pos4Size2",74,74,26,74,10,608
"9619",4332728,"Mono","Fitts's Law","right","3","pos1Size2",40,40,60,40,10,779
"9620",4332728,"Mono","Fitts's Law","right","3","pos1Size2",40,40,60,40,10,532
"9621",4332728,"Mono","Fitts's Law","right","3","pos2Size3",20,25,80,25,5,618
"9622",4332728,"Mono","Fitts's Law","right","3","pos2Size3",20,25,80,25,5,604
"9623",4332728,"Mono","Fitts's Law","right","3","pos3Size1",41,71,59,71,20,513
"9624",4332728,"Mono","Fitts's Law","right","3","pos3Size1",41,71,59,71,20,637
"9625",4332728,"Mono","Fitts's Law","right","4","pos5Size1",8,46,92,46,20,692
"9626",4332728,"Mono","Fitts's Law","right","4","pos5Size1",8,46,92,46,20,505
"9627",4332728,"Mono","Fitts's Law","right","4","pos5Size3",8,46,92,46,5,455
"9628",4332728,"Mono","Fitts's Law","right","4","pos5Size3",8,46,92,46,5,693
"9629",4332728,"Mono","Fitts's Law","right","4","pos3Size1",41,71,59,71,20,574
"9630",4332728,"Mono","Fitts's Law","right","4","pos3Size1",41,71,59,71,20,549
"9631",4332728,"Mono","Fitts's Law","right","4","pos2Size3",20,25,80,25,5,653
"9632",4332728,"Mono","Fitts's Law","right","4","pos2Size3",20,25,80,25,5,582
"9633",4332728,"Mono","Fitts's Law","right","4","pos5Size2",8,46,92,46,10,507
"9634",4332728,"Mono","Fitts's Law","right","4","pos5Size2",8,46,92,46,10,529
"9635",4332728,"Mono","Fitts's Law","right","4","pos1Size2",40,40,60,40,10,540
"9636",4332728,"Mono","Fitts's Law","right","4","pos1Size2",40,40,60,40,10,583
"9637",4332728,"Mono","Fitts's Law","right","4","pos4Size3",74,74,26,74,5,611
"9638",4332728,"Mono","Fitts's Law","right","4","pos4Size3",74,74,26,74,5,951
"9639",4332728,"Mono","Fitts's Law","right","4","pos4Size2",74,74,26,74,10,632
"9640",4332728,"Mono","Fitts's Law","right","4","pos4Size2",74,74,26,74,10,795
"9641",4332728,"Mono","Fitts's Law","right","4","pos1Size3",40,40,60,40,5,706
"9642",4332728,"Mono","Fitts's Law","right","4","pos1Size3",40,40,60,40,5,719
"9643",4332728,"Mono","Fitts's Law","right","4","pos1Size1",40,40,60,40,20,503
"9644",4332728,"Mono","Fitts's Law","right","4","pos1Size1",40,40,60,40,20,447
"9645",4332728,"Mono","Fitts's Law","right","4","pos2Size2",20,25,80,25,10,745
"9646",4332728,"Mono","Fitts's Law","right","4","pos2Size2",20,25,80,25,10,599
"9647",4332728,"Mono","Fitts's Law","right","4","pos3Size3",41,71,59,71,5,586
"9648",4332728,"Mono","Fitts's Law","right","4","pos3Size3",41,71,59,71,5,792
"9649",4332728,"Mono","Fitts's Law","right","4","pos2Size1",20,25,80,25,20,596
"9650",4332728,"Mono","Fitts's Law","right","4","pos2Size1",20,25,80,25,20,451
"9651",4332728,"Mono","Fitts's Law","right","4","pos3Size2",41,71,59,71,10,551
"9652",4332728,"Mono","Fitts's Law","right","4","pos3Size2",41,71,59,71,10,753
"9653",4332728,"Mono","Fitts's Law","right","4","pos4Size1",74,74,26,74,20,653
"9654",4332728,"Mono","Fitts's Law","right","4","pos4Size1",74,74,26,74,20,609
"9656",4332728,"Mono","Fitts's Law","right","5","pos3Size1",41,71,59,71,20,748
"9657",4332728,"Mono","Fitts's Law","right","5","pos3Size1",41,71,59,71,20,1282
"9658",4332728,"Mono","Fitts's Law","right","5","pos5Size2",8,46,92,46,10,653
"9659",4332728,"Mono","Fitts's Law","right","5","pos5Size2",8,46,92,46,10,479
"9660",4332728,"Mono","Fitts's Law","right","5","pos2Size3",20,25,80,25,5,864
"9661",4332728,"Mono","Fitts's Law","right","5","pos2Size3",20,25,80,25,5,620
"9662",4332728,"Mono","Fitts's Law","right","5","pos4Size3",74,74,26,74,5,494
"9663",4332728,"Mono","Fitts's Law","right","5","pos4Size3",74,74,26,74,5,781
"9664",4332728,"Mono","Fitts's Law","right","5","pos4Size1",74,74,26,74,20,854
"9665",4332728,"Mono","Fitts's Law","right","5","pos4Size1",74,74,26,74,20,819
"9666",4332728,"Mono","Fitts's Law","right","5","pos3Size3",41,71,59,71,5,1155
"9667",4332728,"Mono","Fitts's Law","right","5","pos3Size3",41,71,59,71,5,737
"9668",4332728,"Mono","Fitts's Law","right","5","pos5Size3",8,46,92,46,5,806
"9669",4332728,"Mono","Fitts's Law","right","5","pos5Size3",8,46,92,46,5,1152
"9670",4332728,"Mono","Fitts's Law","right","5","pos5Size1",8,46,92,46,20,655
"9671",4332728,"Mono","Fitts's Law","right","5","pos5Size1",8,46,92,46,20,578
"9672",4332728,"Mono","Fitts's Law","right","5","pos3Size2",41,71,59,71,10,1151
"9673",4332728,"Mono","Fitts's Law","right","5","pos3Size2",41,71,59,71,10,835
"9674",4332728,"Mono","Fitts's Law","right","5","pos4Size2",74,74,26,74,10,785
"9675",4332728,"Mono","Fitts's Law","right","5","pos4Size2",74,74,26,74,10,759
"9676",4332728,"Mono","Fitts's Law","right","5","pos1Size2",40,40,60,40,10,771
"9677",4332728,"Mono","Fitts's Law","right","5","pos1Size2",40,40,60,40,10,574
"9678",4332728,"Mono","Fitts's Law","right","5","pos1Size3",40,40,60,40,5,730
"9679",4332728,"Mono","Fitts's Law","right","5","pos1Size3",40,40,60,40,5,756
"9680",4332728,"Mono","Fitts's Law","right","5","pos2Size2",20,25,80,25,10,735
"9681",4332728,"Mono","Fitts's Law","right","5","pos2Size2",20,25,80,25,10,509
"9682",4332728,"Mono","Fitts's Law","right","5","pos1Size1",40,40,60,40,20,634
"9683",4332728,"Mono","Fitts's Law","right","5","pos1Size1",40,40,60,40,20,450
"9684",4332728,"Mono","Fitts's Law","right","5","pos2Size1",20,25,80,25,20,752
"9685",4332728,"Mono","Fitts's Law","right","5","pos2Size1",20,25,80,25,20,480
"9686",4332728,"Mono","Fitts's Law","right","6","pos3Size2",41,71,59,71,10,532
"9687",4332728,"Mono","Fitts's Law","right","6","pos3Size2",41,71,59,71,10,582
"9688",4332728,"Mono","Fitts's Law","right","6","pos4Size3",74,74,26,74,5,635
"9689",4332728,"Mono","Fitts's Law","right","6","pos4Size3",74,74,26,74,5,846
"9690",4332728,"Mono","Fitts's Law","right","6","pos1Size2",40,40,60,40,10,668
"9691",4332728,"Mono","Fitts's Law","right","6","pos1Size2",40,40,60,40,10,674
"9692",4332728,"Mono","Fitts's Law","right","6","pos3Size3",41,71,59,71,5,634
"9693",4332728,"Mono","Fitts's Law","right","6","pos3Size3",41,71,59,71,5,750
"9694",4332728,"Mono","Fitts's Law","right","6","pos5Size2",8,46,92,46,10,614
"9695",4332728,"Mono","Fitts's Law","right","6","pos5Size2",8,46,92,46,10,520
"9696",4332728,"Mono","Fitts's Law","right","6","pos2Size2",20,25,80,25,10,565
"9697",4332728,"Mono","Fitts's Law","right","6","pos2Size2",20,25,80,25,10,513
"9698",4332728,"Mono","Fitts's Law","right","6","pos2Size3",20,25,80,25,5,719
"9699",4332728,"Mono","Fitts's Law","right","6","pos2Size3",20,25,80,25,5,688
"9700",4332728,"Mono","Fitts's Law","right","6","pos5Size3",8,46,92,46,5,644
"9701",4332728,"Mono","Fitts's Law","right","6","pos5Size3",8,46,92,46,5,670
"9702",4332728,"Mono","Fitts's Law","right","6","pos4Size2",74,74,26,74,10,636
"9703",4332728,"Mono","Fitts's Law","right","6","pos4Size2",74,74,26,74,10,739
"9704",4332728,"Mono","Fitts's Law","right","6","pos5Size1",8,46,92,46,20,695
"9705",4332728,"Mono","Fitts's Law","right","6","pos5Size1",8,46,92,46,20,492
"9706",4332728,"Mono","Fitts's Law","right","6","pos2Size1",20,25,80,25,20,521
"9707",4332728,"Mono","Fitts's Law","right","6","pos2Size1",20,25,80,25,20,447
"9708",4332728,"Mono","Fitts's Law","right","6","pos3Size1",41,71,59,71,20,503
"9709",4332728,"Mono","Fitts's Law","right","6","pos3Size1",41,71,59,71,20,560
"9710",4332728,"Mono","Fitts's Law","right","6","pos4Size1",74,74,26,74,20,527
"9711",4332728,"Mono","Fitts's Law","right","6","pos4Size1",74,74,26,74,20,617
"9712",4332728,"Mono","Fitts's Law","right","6","pos1Size3",40,40,60,40,5,649
"9713",4332728,"Mono","Fitts's Law","right","6","pos1Size3",40,40,60,40,5,691
"9714",4332728,"Mono","Fitts's Law","right","6","pos1Size1",40,40,60,40,20,688
"9715",4332728,"Mono","Fitts's Law","right","6","pos1Size1",40,40,60,40,20,426
"9716",4332728,"Mono","Fitts's Law","right","7","pos3Size3",41,71,59,71,5,615
"9717",4332728,"Mono","Fitts's Law","right","7","pos3Size3",41,71,59,71,5,861
"9718",4332728,"Mono","Fitts's Law","right","7","pos5Size2",8,46,92,46,10,741
"9719",4332728,"Mono","Fitts's Law","right","7","pos5Size2",8,46,92,46,10,570
"9720",4332728,"Mono","Fitts's Law","right","7","pos1Size1",40,40,60,40,20,1422
"9721",4332728,"Mono","Fitts's Law","right","7","pos1Size1",40,40,60,40,20,574
"9722",4332728,"Mono","Fitts's Law","right","7","pos4Size3",74,74,26,74,5,608
"9723",4332728,"Mono","Fitts's Law","right","7","pos4Size3",74,74,26,74,5,841
"9724",4332728,"Mono","Fitts's Law","right","7","pos5Size1",8,46,92,46,20,758
"9725",4332728,"Mono","Fitts's Law","right","7","pos5Size1",8,46,92,46,20,450
"9726",4332728,"Mono","Fitts's Law","right","7","pos2Size1",20,25,80,25,20,465
"9727",4332728,"Mono","Fitts's Law","right","7","pos2Size1",20,25,80,25,20,410
"9728",4332728,"Mono","Fitts's Law","right","7","pos1Size2",40,40,60,40,10,579
"9729",4332728,"Mono","Fitts's Law","right","7","pos1Size2",40,40,60,40,10,553
"9730",4332728,"Mono","Fitts's Law","right","7","pos4Size2",74,74,26,74,10,544
"9731",4332728,"Mono","Fitts's Law","right","7","pos4Size2",74,74,26,74,10,661
"9732",4332728,"Mono","Fitts's Law","right","7","pos2Size3",20,25,80,25,5,636
"9733",4332728,"Mono","Fitts's Law","right","7","pos2Size3",20,25,80,25,5,656
"9734",4332728,"Mono","Fitts's Law","right","7","pos2Size2",20,25,80,25,10,518
"9735",4332728,"Mono","Fitts's Law","right","7","pos2Size2",20,25,80,25,10,565
"9736",4332728,"Mono","Fitts's Law","right","7","pos3Size1",41,71,59,71,20,665
"9737",4332728,"Mono","Fitts's Law","right","7","pos3Size1",41,71,59,71,20,578
"9738",4332728,"Mono","Fitts's Law","right","7","pos5Size3",8,46,92,46,5,720
"9739",4332728,"Mono","Fitts's Law","right","7","pos5Size3",8,46,92,46,5,1390
"9740",4332728,"Mono","Fitts's Law","right","7","pos3Size2",41,71,59,71,10,635
"9741",4332728,"Mono","Fitts's Law","right","7","pos3Size2",41,71,59,71,10,819
"9742",4332728,"Mono","Fitts's Law","right","7","pos1Size3",40,40,60,40,5,696
"9743",4332728,"Mono","Fitts's Law","right","7","pos1Size3",40,40,60,40,5,693
"9744",4332728,"Mono","Fitts's Law","right","7","pos4Size1",74,74,26,74,20,601
"9745",4332728,"Mono","Fitts's Law","right","7","pos4Size1",74,74,26,74,20,532
"9746",4332728,"Mono","Fitts's Law","right","8","pos1Size2",40,40,60,40,10,667
"9747",4332728,"Mono","Fitts's Law","right","8","pos1Size2",40,40,60,40,10,517
"9748",4332728,"Mono","Fitts's Law","right","8","pos4Size1",74,74,26,74,20,574
"9749",4332728,"Mono","Fitts's Law","right","8","pos4Size1",74,74,26,74,20,552
"9750",4332728,"Mono","Fitts's Law","right","8","pos3Size2",41,71,59,71,10,761
"9751",4332728,"Mono","Fitts's Law","right","8","pos3Size2",41,71,59,71,10,577
"9752",4332728,"Mono","Fitts's Law","right","8","pos4Size2",74,74,26,74,10,595
"9753",4332728,"Mono","Fitts's Law","right","8","pos4Size2",74,74,26,74,10,575
"9754",4332728,"Mono","Fitts's Law","right","8","pos5Size3",8,46,92,46,5,626
"9755",4332728,"Mono","Fitts's Law","right","8","pos5Size3",8,46,92,46,5,636
"9756",4332728,"Mono","Fitts's Law","right","8","pos1Size1",40,40,60,40,20,512
"9757",4332728,"Mono","Fitts's Law","right","8","pos1Size1",40,40,60,40,20,479
"9758",4332728,"Mono","Fitts's Law","right","8","pos5Size1",8,46,92,46,20,618
"9759",4332728,"Mono","Fitts's Law","right","8","pos5Size1",8,46,92,46,20,475
"9760",4332728,"Mono","Fitts's Law","right","8","pos5Size2",8,46,92,46,10,542
"9761",4332728,"Mono","Fitts's Law","right","8","pos5Size2",8,46,92,46,10,567
"9762",4332728,"Mono","Fitts's Law","right","8","pos4Size3",74,74,26,74,5,520
"9763",4332728,"Mono","Fitts's Law","right","8","pos4Size3",74,74,26,74,5,718
"9764",4332728,"Mono","Fitts's Law","right","8","pos2Size2",20,25,80,25,10,649
"9765",4332728,"Mono","Fitts's Law","right","8","pos2Size2",20,25,80,25,10,467
"9766",4332728,"Mono","Fitts's Law","right","8","pos3Size3",41,71,59,71,5,434
"9767",4332728,"Mono","Fitts's Law","right","8","pos3Size3",41,71,59,71,5,573
"9768",4332728,"Mono","Fitts's Law","right","8","pos3Size1",41,71,59,71,20,664
"9769",4332728,"Mono","Fitts's Law","right","8","pos3Size1",41,71,59,71,20,1169
"9770",4332728,"Mono","Fitts's Law","right","8","pos2Size3",20,25,80,25,5,588
"9771",4332728,"Mono","Fitts's Law","right","8","pos2Size3",20,25,80,25,5,727
"9772",4332728,"Mono","Fitts's Law","right","8","pos1Size3",40,40,60,40,5,510
"9773",4332728,"Mono","Fitts's Law","right","8","pos1Size3",40,40,60,40,5,764
"9774",4332728,"Mono","Fitts's Law","right","8","pos2Size1",20,25,80,25,20,492
"9775",4332728,"Mono","Fitts's Law","right","8","pos2Size1",20,25,80,25,20,382
"9779",4333569,"Mono","Fitts's Law","right","1","pos5Size2",8,46,92,46,10,2007.09999990463
"9780",4333569,"Mono","Fitts's Law","right","1","pos5Size2",8,46,92,46,10,923.700000286102
"9781",4333569,"Mono","Fitts's Law","right","1","pos2Size1",20,25,80,25,20,610.599999904633
"9782",4333569,"Mono","Fitts's Law","right","1","pos2Size1",20,25,80,25,20,629.799999713898
"9783",4333569,"Mono","Fitts's Law","right","1","pos3Size1",41,71,59,71,20,699.099999904633
"9784",4333569,"Mono","Fitts's Law","right","1","pos3Size1",41,71,59,71,20,896.099999904633
"9785",4333569,"Mono","Fitts's Law","right","1","pos2Size2",20,25,80,25,10,720.699999809265
"9786",4333569,"Mono","Fitts's Law","right","1","pos2Size2",20,25,80,25,10,845.700000286102
"9787",4333569,"Mono","Fitts's Law","right","1","pos4Size1",74,74,26,74,20,1082.2000002861
"9788",4333569,"Mono","Fitts's Law","right","1","pos4Size1",74,74,26,74,20,1296.30000019073
"9789",4333569,"Mono","Fitts's Law","right","1","pos4Size3",74,74,26,74,5,1110.5
"9790",4333569,"Mono","Fitts's Law","right","1","pos4Size3",74,74,26,74,5,1213.69999980927
"9791",4333569,"Mono","Fitts's Law","right","1","pos4Size2",74,74,26,74,10,992
"9792",4333569,"Mono","Fitts's Law","right","1","pos4Size2",74,74,26,74,10,1105.30000019073
"9793",4333569,"Mono","Fitts's Law","right","1","pos1Size1",40,40,60,40,20,833.400000095367
"9794",4333569,"Mono","Fitts's Law","right","1","pos1Size1",40,40,60,40,20,639.5
"9795",4333569,"Mono","Fitts's Law","right","1","pos2Size3",20,25,80,25,5,817.799999713898
"9796",4333569,"Mono","Fitts's Law","right","1","pos2Size3",20,25,80,25,5,1162.19999980927
"9797",4333569,"Mono","Fitts's Law","right","1","pos3Size2",41,71,59,71,10,695.099999904633
"9798",4333569,"Mono","Fitts's Law","right","1","pos3Size2",41,71,59,71,10,1052.69999980927
"9799",4333569,"Mono","Fitts's Law","right","1","pos5Size3",8,46,92,46,5,1156.90000009537
"9800",4333569,"Mono","Fitts's Law","right","1","pos5Size3",8,46,92,46,5,1176.2999997139
"9801",4333569,"Mono","Fitts's Law","right","1","pos5Size1",8,46,92,46,20,523.300000190735
"9802",4333569,"Mono","Fitts's Law","right","1","pos5Size1",8,46,92,46,20,5484.40000009537
"9803",4333569,"Mono","Fitts's Law","right","1","pos3Size3",41,71,59,71,5,556.599999904633
"9804",4333569,"Mono","Fitts's Law","right","1","pos3Size3",41,71,59,71,5,1196.80000019073
"9805",4333569,"Mono","Fitts's Law","right","1","pos1Size3",40,40,60,40,5,912.900000095367
"9806",4333569,"Mono","Fitts's Law","right","1","pos1Size3",40,40,60,40,5,1084.5
"9807",4333569,"Mono","Fitts's Law","right","1","pos1Size2",40,40,60,40,10,770
"9808",4333569,"Mono","Fitts's Law","right","1","pos1Size2",40,40,60,40,10,908.300000190735
"9809",4333569,"Mono","Fitts's Law","right","2","pos5Size3",8,46,92,46,5,646.099999904633
"9810",4333569,"Mono","Fitts's Law","right","2","pos5Size3",8,46,92,46,5,1045
