Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1633942492260,11/10/2021 08:54:52,1633942492490,1,11/10/2021 09:54:52,53563,20,task-fp5t,,16291544,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1633942496725,11/10/2021 08:54:56,1633942497114,1,11/10/2021 09:54:57,53563,20,task-fp5t,,16291544,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,1,1,1,Screen 1,advancementZone,continue_button,4577.4000000059605,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1633942523670,11/10/2021 08:55:23,1633942524071,1,11/10/2021 09:55:24,53563,20,task-fp5t,,16291544,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,2,1,1,Screen 1,Zone1,screen_calibration,26948.69999998808,,,Pixels per CM: 41.75226719484198,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1633942523733,11/10/2021 08:55:23,1633942524073,1,11/10/2021 09:55:24,53563,20,task-fp5t,,16291544,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,2,1,1,Screen 1,Zone1,screen_calibration,26983.399999999998,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1633942526499,11/10/2021 08:55:26,1633942526883,1,11/10/2021 09:55:26,53563,20,task-fp5t,,16291544,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,3,1,1,Screen 2,advancementZone,continue_button,2757.2999999821186,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1633942529923,11/10/2021 08:55:29,1633942530342,1,11/10/2021 09:55:30,53563,20,task-fp5t,,16291544,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,3,1,2,Screen 1,advancementZone,continue_button,3451.899999976158,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1633942535302,11/10/2021 08:55:35,1633942535702,1,11/10/2021 09:55:35,53563,20,task-fp5t,,16291544,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,3,1,3,Screen 3,advancementZone,continue_button,5354.299999982119,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1633942535788,11/10/2021 08:55:35,1633942536188,1,11/10/2021 09:55:36,53563,20,task-fp5t,,16291544,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,4,1,1,Screen 1,fixation,fixation,499.8119999999981,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1633942535880,11/10/2021 08:55:35,1633942536218,1,11/10/2021 09:55:36,53563,20,task-fp5t,,16291544,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,15,1,1,start,script,force_advance,16.58400000000256,,,,,0,1,0,,,,,1,task,O,,,0.21931446,0.086131661,0.054351457,0.02716393,O_upper_100.png,0.71220363,0.275598837,0.576983195,0.451403827,0.352241261,0.173018547,0.136293316,0.108892182,0.067961464,0.043472102,0.034410655
10,1633942538633,11/10/2021 08:55:38,1633942539038,1,11/10/2021 09:55:39,53563,20,task-fp5t,,16291544,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,15,1,2,Level1,Zone2,response_text_entry,2810.199999988079,,,O,1,1,0,0,,,,,1,task,O,,,0.21931446,0.086131661,0.054351457,0.02716393,O_upper_100.png,0.71220363,0.275598837,0.576983195,0.451403827,0.352241261,0.173018547,0.136293316,0.108892182,0.067961464,0.043472102,0.034410655
