Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1641066425986,01/01/2022 19:47:05,1641066485126,0,01/01/2022 19:48:05,53563,21,task-cbqt,,18257127,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x768,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1641066434551,01/01/2022 19:47:14,1641066493727,0,01/01/2022 19:48:13,53563,21,task-cbqt,,18257127,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x768,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,1,1,1,Screen 1,advancementZone,continue_button,8478.199999809265,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1641066480554,01/01/2022 19:48:00,1641066539714,0,01/01/2022 19:48:59,53563,21,task-cbqt,,18257127,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x768,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,2,1,1,Screen 1,Zone1,screen_calibration,45943.59999990463,,,Pixels per CM: 40.159279310786616,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1641066480734,01/01/2022 19:48:00,1641066539725,0,01/01/2022 19:48:59,53563,21,task-cbqt,,18257127,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x768,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,2,1,1,Screen 1,Zone1,screen_calibration,45980.72,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1641066485891,01/01/2022 19:48:05,1641066545213,0,01/01/2022 19:49:05,53563,21,task-cbqt,,18257127,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x768,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,3,1,1,Screen 2,advancementZone,continue_button,5218.10000038147,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1641066489327,01/01/2022 19:48:09,1641066548633,0,01/01/2022 19:49:08,53563,21,task-cbqt,,18257127,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x768,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,3,1,2,Screen 1,advancementZone,continue_button,3387.8999996185303,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1641066491741,01/01/2022 19:48:11,1641066550951,0,01/01/2022 19:49:10,53563,21,task-cbqt,,18257127,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x768,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,3,1,3,Screen 3,advancementZone,continue_button,2267.0999999046326,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1641066492137,01/01/2022 19:48:12,1641066551450,0,01/01/2022 19:49:11,53563,21,task-cbqt,,18257127,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x768,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,4,1,1,Screen 1,fixation,fixation,499.872000000003,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1641066492319,01/01/2022 19:48:12,1641066551630,0,01/01/2022 19:49:11,53563,21,task-cbqt,,18257127,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x768,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,25,1,1,start,script,force_advance,149.99000000000524,,,,,0,1,0,,,,,1,task,Z,,,0.204954585,0.080492088,0.050792731,0.025385339,Z_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
10,1641066494483,01/01/2022 19:48:14,1641066553670,0,01/01/2022 19:49:13,53563,21,task-cbqt,,18257127,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x768,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,25,1,2,Level1,Zone2,response_text_entry,1975.5,,Enter Key,Z,1,1,0,0,,,,,1,task,Z,,,0.204954585,0.080492088,0.050792731,0.025385339,Z_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
