Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1627181710461,25/07/2021 02:55:10,1627181710321,-4,24/07/2021 22:55:10,53563,19,task-1dcg,,14563970,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1627181713721,25/07/2021 02:55:13,1627181713635,-4,24/07/2021 22:55:13,53563,19,task-1dcg,,14563970,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,1,1,1,Screen 1,advancementZone,continue_button,3231.4000000953674,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1627181727504,25/07/2021 02:55:27,1627181727427,-4,24/07/2021 22:55:27,53563,19,task-1dcg,,14563970,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,2,1,1,Screen 1,Zone1,screen_calibration,13768.400000095367,,,Pixels per CM: 38.29843088302002,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1627181727707,25/07/2021 02:55:27,1627181727429,-4,24/07/2021 22:55:27,53563,19,task-1dcg,,14563970,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,2,1,1,Screen 1,Zone1,screen_calibration,13793.571000000002,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1627181732008,25/07/2021 02:55:32,1627181731937,-4,24/07/2021 22:55:31,53563,19,task-1dcg,,14563970,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,3,1,1,Screen 2,advancementZone,continue_button,4327.200000286102,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1627181733798,25/07/2021 02:55:33,1627181733728,-4,24/07/2021 22:55:33,53563,19,task-1dcg,,14563970,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,3,1,2,Screen 1,advancementZone,continue_button,1774.7999997138977,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1627181734735,25/07/2021 02:55:34,1627181734648,-4,24/07/2021 22:55:34,53563,19,task-1dcg,,14563970,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,3,1,3,Screen 3,advancementZone,continue_button,906.5,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1627181735213,25/07/2021 02:55:35,1627181735148,-4,24/07/2021 22:55:35,53563,19,task-1dcg,,14563970,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,4,1,1,Screen 1,fixation,fixation,500.97000000000116,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1627181735427,25/07/2021 02:55:35,1627181735245,-4,24/07/2021 22:55:35,53563,19,task-1dcg,,14563970,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,25,1,1,start,script,force_advance,83.49499999999898,,,,,0,1,0,,,,,1,task,Z,,,0.21931446,0.086131661,0.054351457,0.02716393,Z_upper_100.png,0.71220363,0.275598837,0.576983195,0.451403827,0.352241261,0.173018547,0.136293316,0.108892182,0.067961464,0.043472102,0.034410655
10,1627181737010,25/07/2021 02:55:37,1627181736949,-4,24/07/2021 22:55:36,53563,19,task-1dcg,,14563970,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Visual Acuity With Height,9,oneFirst,,,,,168,Right,168,Right,168,168,25,1,2,Level1,Zone2,response_text_entry,1683.8000001907349,,,z,1,1,0,0,,,,,1,task,Z,,,0.21931446,0.086131661,0.054351457,0.02716393,Z_upper_100.png,0.71220363,0.275598837,0.576983195,0.451403827,0.352241261,0.173018547,0.136293316,0.108892182,0.067961464,0.043472102,0.034410655
