Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,structure,displayR,xR,yR,xL,yL,size,displayL
11,1627146295479,24/07/2021 17:04:55,1627146340380,1,24/07/2021 18:05:40,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,10,1,1,noTarget,Zone1,response_button_image,2708.5999999046326,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
12,1627146297863,24/07/2021 17:04:57,1627146342767,1,24/07/2021 18:05:42,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,10,1,2,target,Zone2,response_button_image,2375.9000000953674,,,redSquare.png,1,0,1,0,,,,,1,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
13,1627146299547,24/07/2021 17:04:59,1627146344451,1,24/07/2021 18:05:44,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,3,1,1,noTarget,Zone1,response_button_image,1666,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
14,1627146301131,24/07/2021 17:05:01,1627146346029,1,24/07/2021 18:05:46,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,3,1,2,target,Zone2,response_button_image,1569,,,redSquare.png,1,0,1,0,,,,,1,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
15,1627146302848,24/07/2021 17:05:02,1627146347754,1,24/07/2021 18:05:47,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,8,1,1,noTarget,Zone1,response_button_image,1706.6999998092651,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
16,1627146304486,24/07/2021 17:05:04,1627146349394,1,24/07/2021 18:05:49,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,8,1,2,target,Zone2,response_button_image,1631.5999999046326,,,redSquare.png,1,0,1,0,,,,,1,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
17,1627146306776,24/07/2021 17:05:06,1627146351646,1,24/07/2021 18:05:51,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,4,1,1,noTarget,Zone1,response_button_image,2234.7000000476837,,,orangeSquare.png,1,0,1,0,,,,,1,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
18,1627146308589,24/07/2021 17:05:08,1627146353495,1,24/07/2021 18:05:53,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,4,1,2,target,Zone2,response_button_image,1838.2999999523163,,,redSquare.png,1,0,1,0,,,,,1,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
19,1627146310371,24/07/2021 17:05:10,1627146355264,1,24/07/2021 18:05:55,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,15,1,1,noTarget,Zone1,response_button_image,1748.3999998569489,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
20,1627146314553,24/07/2021 17:05:14,1627146359456,1,24/07/2021 18:05:59,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,15,1,2,target,Zone2,response_button_image,4179.200000047684,,,redSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
21,1627146317228,24/07/2021 17:05:17,1627146362122,1,24/07/2021 18:06:02,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,9,1,1,noTarget,Zone1,response_button_image,2648.399999856949,,,orangeSquare.png,1,0,1,0,,,,,1,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
22,1627146319427,24/07/2021 17:05:19,1627146364333,1,24/07/2021 18:06:04,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,9,1,2,target,Zone2,response_button_image,2197.7999999523163,,,redSquare.png,1,0,1,0,,,,,1,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
23,1627146321708,24/07/2021 17:05:21,1627146366618,1,24/07/2021 18:06:06,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,11,1,1,noTarget,Zone1,response_button_image,2266.4000000953674,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
24,1627146323602,24/07/2021 17:05:23,1627146368504,1,24/07/2021 18:06:08,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,11,1,2,target,Zone2,response_button_image,1876.2000000476837,,,redSquare.png,1,0,1,0,,,,,1,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
25,1627146326242,24/07/2021 17:05:26,1627146371146,1,24/07/2021 18:06:11,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,7,1,1,noTarget,Zone1,response_button_image,2614.7999999523163,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
26,1627146327898,24/07/2021 17:05:27,1627146372784,1,24/07/2021 18:06:12,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,7,1,2,target,Zone2,response_button_image,1621.7000000476837,,,redSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
27,1627146330230,24/07/2021 17:05:30,1627146375136,1,24/07/2021 18:06:15,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,13,1,1,noTarget,Zone1,response_button_image,2332.2000000476837,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
28,1627146331760,24/07/2021 17:05:31,1627146376648,1,24/07/2021 18:06:16,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,13,1,2,target,Zone2,response_button_image,1500.3000001907349,,,redSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
29,1627146333580,24/07/2021 17:05:33,1627146378489,1,24/07/2021 18:06:18,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,2,1,1,noTarget,Zone1,response_button_image,1818.3999998569489,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
30,1627146335159,24/07/2021 17:05:35,1627146380067,1,24/07/2021 18:06:20,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,2,1,2,target,Zone2,response_button_image,1567.6000001430511,,,redSquare.png,1,0,1,0,,,,,1,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
31,1627146337442,24/07/2021 17:05:37,1627146382354,1,24/07/2021 18:06:22,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,6,1,1,noTarget,Zone1,response_button_image,2267.5999999046326,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
32,1627146340661,24/07/2021 17:05:40,1627146385565,1,24/07/2021 18:06:25,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,6,1,2,target,Zone2,response_button_image,3200.2999999523163,,,redSquare.png,1,0,1,0,,,,,1,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
33,1627146343117,24/07/2021 17:05:43,1627146388020,1,24/07/2021 18:06:28,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,28,2,1,noTarget,Zone1,response_button_image,2431.899999856949,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
34,1627146344867,24/07/2021 17:05:44,1627146389764,1,24/07/2021 18:06:29,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,28,2,2,target,Zone2,response_button_image,1738.4000000953674,,,redSquare.png,1,0,1,0,,,,,2,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
35,1627146346607,24/07/2021 17:05:46,1627146391502,1,24/07/2021 18:06:31,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,29,2,1,noTarget,Zone1,response_button_image,1721.5,,,orangeSquare.png,1,0,1,0,,,,,2,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
36,1627146349003,24/07/2021 17:05:49,1627146393903,1,24/07/2021 18:06:33,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,29,2,2,target,Zone2,response_button_image,2390,,,redSquare.png,1,0,1,0,,,,,2,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
37,1627146351233,24/07/2021 17:05:51,1627146396133,1,24/07/2021 18:06:36,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,24,2,1,noTarget,Zone1,response_button_image,2206.9000000953674,,,orangeSquare.png,1,0,1,0,,,,,2,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
38,1627146353456,24/07/2021 17:05:53,1627146398357,1,24/07/2021 18:06:38,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,24,2,2,target,Zone2,response_button_image,2214.0999999046326,,,redSquare.png,1,0,1,0,,,,,2,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
39,1627146355989,24/07/2021 17:05:55,1627146400873,1,24/07/2021 18:06:40,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,30,2,1,noTarget,Zone1,response_button_image,2487.7000000476837,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
40,1627146358506,24/07/2021 17:05:58,1627146403405,1,24/07/2021 18:06:43,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,30,2,2,target,Zone2,response_button_image,2522.9000000953674,,,redSquare.png,1,0,1,0,,,,,2,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
41,1627146361304,24/07/2021 17:06:01,1627146406198,1,24/07/2021 18:06:46,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,26,2,1,noTarget,Zone1,response_button_image,2776.0999999046326,,,orangeSquare.png,1,0,1,0,,,,,2,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
42,1627146363085,24/07/2021 17:06:03,1627146407996,1,24/07/2021 18:06:47,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,26,2,2,target,Zone2,response_button_image,1788,,,redSquare.png,1,0,1,0,,,,,2,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
43,1627146365673,24/07/2021 17:06:05,1627146410574,1,24/07/2021 18:06:50,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,17,2,1,noTarget,Zone1,response_button_image,2559.0999999046326,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
44,1627146367314,24/07/2021 17:06:07,1627146412201,1,24/07/2021 18:06:52,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,17,2,2,target,Zone2,response_button_image,1617.1000001430511,,,redSquare.png,1,0,1,0,,,,,2,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
45,1627146368957,24/07/2021 17:06:08,1627146413860,1,24/07/2021 18:06:53,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,31,2,1,noTarget,Zone1,response_button_image,1624.7000000476837,,,orangeSquare.png,1,0,1,0,,,,,2,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
46,1627146370958,24/07/2021 17:06:10,1627146415844,1,24/07/2021 18:06:55,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,31,2,2,target,Zone2,response_button_image,1973.7000000476837,,,redSquare.png,1,0,1,0,,,,,2,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
47,1627146372953,24/07/2021 17:06:12,1627146417837,1,24/07/2021 18:06:57,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,22,2,1,noTarget,Zone1,response_button_image,1974.2000000476837,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
48,1627146375031,24/07/2021 17:06:15,1627146419929,1,24/07/2021 18:06:59,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,22,2,2,target,Zone2,response_button_image,2079.800000190735,,,redSquare.png,1,0,1,0,,,,,2,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
49,1627146377403,24/07/2021 17:06:17,1627146422298,1,24/07/2021 18:07:02,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,18,2,1,noTarget,Zone1,response_button_image,2348.7999999523163,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
50,1627146378966,24/07/2021 17:06:18,1627146423868,1,24/07/2021 18:07:03,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,18,2,2,target,Zone2,response_button_image,1558.4000000953674,,,redSquare.png,1,0,1,0,,,,,2,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
51,1627146380940,24/07/2021 17:06:20,1627146425838,1,24/07/2021 18:07:05,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,23,2,1,noTarget,Zone1,response_button_image,1944.6000001430511,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
52,1627146382612,24/07/2021 17:06:22,1627146427509,1,24/07/2021 18:07:07,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,23,2,2,target,Zone2,response_button_image,1658.5,,,redSquare.png,1,0,1,0,,,,,2,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
53,1627146384559,24/07/2021 17:06:24,1627146429443,1,24/07/2021 18:07:09,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,19,2,1,noTarget,Zone1,response_button_image,1915.9000000953674,,,orangeSquare.png,1,0,1,0,,,,,2,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
54,1627146386661,24/07/2021 17:06:26,1627146431561,1,24/07/2021 18:07:11,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,19,2,2,target,Zone2,response_button_image,2105.199999809265,,,redSquare.png,1,0,1,0,,,,,2,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
55,1627146389437,24/07/2021 17:06:29,1627146434217,1,24/07/2021 18:07:14,53563,19,task-hg5t,,14558770,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Fitts's Law,8,oneFirst,,,,,183,Right,183,Right,right,right,20,2,1,noTarget,Zone1,response_button_image,2638.0999999046326,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
