Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,structure,displayR,xR,yR,xL,yL,size,displayL
11,1632063616246,19/09/2021 15:00:16,1632063615598,1,19/09/2021 16:00:15,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,6,1,1,noTarget,Zone1,response_button_image,1322,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
12,1632063617205,19/09/2021 15:00:17,1632063616566,1,19/09/2021 16:00:16,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,6,1,2,target,Zone2,response_button_image,965,,,redSquare.png,1,0,1,0,,,,,1,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
13,1632063618261,19/09/2021 15:00:18,1632063617582,1,19/09/2021 16:00:17,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,2,1,1,noTarget,Zone1,response_button_image,1010.5,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
14,1632063619062,19/09/2021 15:00:19,1632063618422,1,19/09/2021 16:00:18,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,2,1,2,target,Zone2,response_button_image,837,,,redSquare.png,1,0,1,0,,,,,1,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
15,1632063620156,19/09/2021 15:00:20,1632063619510,1,19/09/2021 16:00:19,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,11,1,1,noTarget,Zone1,response_button_image,1082.7000000001863,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
16,1632063621178,19/09/2021 15:00:21,1632063620542,1,19/09/2021 16:00:20,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,11,1,2,target,Zone2,response_button_image,1029.4000000003725,,,redSquare.png,1,0,1,0,,,,,1,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
17,1632063622163,19/09/2021 15:00:22,1632063621518,1,19/09/2021 16:00:21,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,4,1,1,noTarget,Zone1,response_button_image,970.9000000003725,,,orangeSquare.png,1,0,1,0,,,,,1,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
18,1632063623061,19/09/2021 15:00:23,1632063622422,1,19/09/2021 16:00:22,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,4,1,2,target,Zone2,response_button_image,901.2000000001863,,,redSquare.png,1,0,1,0,,,,,1,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
19,1632063624184,19/09/2021 15:00:24,1632063623534,1,19/09/2021 16:00:23,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,16,1,1,noTarget,Zone1,response_button_image,1105,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
20,1632063625513,19/09/2021 15:00:25,1632063624870,1,19/09/2021 16:00:24,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,16,1,2,target,Zone2,response_button_image,1333.199999999255,,,redSquare.png,1,0,1,0,,,,,1,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
21,1632063626316,19/09/2021 15:00:26,1632063625678,1,19/09/2021 16:00:25,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,14,1,1,noTarget,Zone1,response_button_image,802.9000000003725,,,orangeSquare.png,1,0,1,0,,,,,1,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
22,1632063627618,19/09/2021 15:00:27,1632063626974,1,19/09/2021 16:00:26,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,14,1,2,target,Zone2,response_button_image,1292.4000000003725,,,redSquare.png,1,0,1,0,,,,,1,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
23,1632063629013,19/09/2021 15:00:29,1632063628374,1,19/09/2021 16:00:28,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,8,1,1,noTarget,Zone1,response_button_image,1393.4000000003725,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
24,1632063629721,19/09/2021 15:00:29,1632063629070,1,19/09/2021 16:00:29,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,8,1,2,target,Zone2,response_button_image,693.2999999998137,,,redSquare.png,1,0,1,0,,,,,1,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
25,1632063630987,19/09/2021 15:00:30,1632063630342,1,19/09/2021 16:00:30,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,5,1,1,noTarget,Zone1,response_button_image,1267,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
26,1632063632004,19/09/2021 15:00:32,1632063631374,1,19/09/2021 16:00:31,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,5,1,2,target,Zone2,response_button_image,1029.4000000003725,,,redSquare.png,1,0,1,0,,,,,1,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
27,1632063633035,19/09/2021 15:00:33,1632063632390,1,19/09/2021 16:00:32,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,15,1,1,noTarget,Zone1,response_button_image,1010.0999999996275,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
28,1632063634377,19/09/2021 15:00:34,1632063633734,1,19/09/2021 16:00:33,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,15,1,2,target,Zone2,response_button_image,1341.2999999998137,,,redSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
29,1632063635627,19/09/2021 15:00:35,1632063634942,1,19/09/2021 16:00:34,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,7,1,1,noTarget,Zone1,response_button_image,1201.8999999994412,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
30,1632063636612,19/09/2021 15:00:36,1632063635966,1,19/09/2021 16:00:35,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,7,1,2,target,Zone2,response_button_image,1020.8999999994412,,,redSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
31,1632063637503,19/09/2021 15:00:37,1632063636838,1,19/09/2021 16:00:36,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,13,1,1,noTarget,Zone1,response_button_image,866.7000000001863,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
32,1632063638546,19/09/2021 15:00:38,1632063637910,1,19/09/2021 16:00:37,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,13,1,2,target,Zone2,response_button_image,1069.4000000003725,,,redSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
33,1632063639553,19/09/2021 15:00:39,1632063638902,1,19/09/2021 16:00:38,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,23,2,1,noTarget,Zone1,response_button_image,987.5,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
34,1632063640391,19/09/2021 15:00:40,1632063639743,1,19/09/2021 16:00:39,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,23,2,2,target,Zone2,response_button_image,837.7999999998137,,,redSquare.png,1,0,1,0,,,,,2,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
35,1632063641631,19/09/2021 15:00:41,1632063640990,1,19/09/2021 16:00:40,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,29,2,1,noTarget,Zone1,response_button_image,1242.9000000003725,,,orangeSquare.png,1,0,1,0,,,,,2,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
36,1632063642757,19/09/2021 15:00:42,1632063642110,1,19/09/2021 16:00:42,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,29,2,2,target,Zone2,response_button_image,1116.2999999998137,,,redSquare.png,1,0,1,0,,,,,2,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
37,1632063643905,19/09/2021 15:00:43,1632063643262,1,19/09/2021 16:00:43,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,28,2,1,noTarget,Zone1,response_button_image,1147.6000000005588,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
38,1632063645114,19/09/2021 15:00:45,1632063644478,1,19/09/2021 16:00:44,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,28,2,2,target,Zone2,response_button_image,1213.2000000001863,,,redSquare.png,1,0,1,0,,,,,2,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
39,1632063646238,19/09/2021 15:00:46,1632063645598,1,19/09/2021 16:00:45,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,21,2,1,noTarget,Zone1,response_button_image,1115,,,orangeSquare.png,1,0,1,0,,,,,2,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
40,1632063647215,19/09/2021 15:00:47,1632063646583,1,19/09/2021 16:00:46,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,21,2,2,target,Zone2,response_button_image,981.7000000001863,,,redSquare.png,1,0,1,0,,,,,2,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
41,1632063648664,19/09/2021 15:00:48,1632063648014,1,19/09/2021 16:00:48,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,30,2,1,noTarget,Zone1,response_button_image,1426.7000000001863,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
42,1632063650260,19/09/2021 15:00:50,1632063649614,1,19/09/2021 16:00:49,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,30,2,2,target,Zone2,response_button_image,1597.2000000001863,,,redSquare.png,1,0,1,0,,,,,2,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
43,1632063651512,19/09/2021 15:00:51,1632063650862,1,19/09/2021 16:00:50,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,17,2,1,noTarget,Zone1,response_button_image,1242.7999999998137,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
44,1632063652653,19/09/2021 15:00:52,1632063652006,1,19/09/2021 16:00:52,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,17,2,2,target,Zone2,response_button_image,1141.2000000001863,,,redSquare.png,1,0,1,0,,,,,2,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
45,1632063654113,19/09/2021 15:00:54,1632063653462,1,19/09/2021 16:00:53,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,20,2,1,noTarget,Zone1,response_button_image,1450.4000000003725,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
46,1632063655102,19/09/2021 15:00:55,1632063654470,1,19/09/2021 16:00:54,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,20,2,2,target,Zone2,response_button_image,1004.5,,,redSquare.png,1,0,1,0,,,,,2,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
47,1632063656293,19/09/2021 15:00:56,1632063655662,1,19/09/2021 16:00:55,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,26,2,1,noTarget,Zone1,response_button_image,1187,,,orangeSquare.png,1,0,1,0,,,,,2,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
48,1632063657418,19/09/2021 15:00:57,1632063656774,1,19/09/2021 16:00:56,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,26,2,2,target,Zone2,response_button_image,1109.2000000001863,,,redSquare.png,1,0,1,0,,,,,2,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
49,1632063658483,19/09/2021 15:00:58,1632063657846,1,19/09/2021 16:00:57,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,25,2,1,noTarget,Zone1,response_button_image,1067.4000000003725,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
50,1632063659812,19/09/2021 15:00:59,1632063659142,1,19/09/2021 16:00:59,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,25,2,2,target,Zone2,response_button_image,1293.5,,,redSquare.png,1,0,1,0,,,,,2,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
51,1632063660966,19/09/2021 15:01:00,1632063660318,1,19/09/2021 16:01:00,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,22,2,1,noTarget,Zone1,response_button_image,1171.2000000001863,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
52,1632063662082,19/09/2021 15:01:02,1632063661438,1,19/09/2021 16:01:01,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,22,2,2,target,Zone2,response_button_image,1117.2000000001863,,,redSquare.png,1,0,1,0,,,,,2,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
53,1632063663477,19/09/2021 15:01:03,1632063662822,1,19/09/2021 16:01:02,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,31,2,1,noTarget,Zone1,response_button_image,1377.5,,,orangeSquare.png,1,0,1,0,,,,,2,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
54,1632063664704,19/09/2021 15:01:04,1632063664062,1,19/09/2021 16:01:04,53563,20,task-p5uw,,15848883,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Fitts's Law,8,bothFirst,168,Right,168,Right,,,,,right,right,31,2,2,target,Zone2,response_button_image,1237.4000000003725,,,redSquare.png,1,0,1,0,,,,,2,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
