Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1628264958525,06/08/2021 15:49:18,1628264978136,1,06/08/2021 16:49:38,53563,19,task-sdmv,,14930352,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1628264960371,06/08/2021 15:49:20,1628264980040,1,06/08/2021 16:49:40,53563,19,task-sdmv,,14930352,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,1,1,1,Screen 1,advancementZone,continue_button,1762.9000000953674,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1628264988302,06/08/2021 15:49:48,1628265007955,1,06/08/2021 16:50:07,53563,19,task-sdmv,,14930352,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,2,1,1,Screen 1,Zone1,screen_calibration,27896.700000286102,,,Pixels per CM: 44.54353983649188,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1628264988585,06/08/2021 15:49:48,1628265007960,1,06/08/2021 16:50:07,53563,19,task-sdmv,,14930352,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,2,1,1,Screen 1,Zone1,screen_calibration,27916.929999999997,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1628264994936,06/08/2021 15:49:54,1628265014611,1,06/08/2021 16:50:14,53563,19,task-sdmv,,14930352,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,3,1,1,Screen 2,advancementZone,continue_button,6447,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1628264996337,06/08/2021 15:49:56,1628265015996,1,06/08/2021 16:50:15,53563,19,task-sdmv,,14930352,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,3,1,2,Screen 1,advancementZone,continue_button,1360.0999999046326,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1628264997493,06/08/2021 15:49:57,1628265017171,1,06/08/2021 16:50:17,53563,19,task-sdmv,,14930352,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,3,1,3,Screen 3,advancementZone,continue_button,1154.7999997138977,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1628264997979,06/08/2021 15:49:57,1628265017657,1,06/08/2021 16:50:17,53563,19,task-sdmv,,14930352,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,4,1,1,Screen 1,fixation,fixation,499.99200000000565,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1628264998073,06/08/2021 15:49:58,1628265017759,1,06/08/2021 16:50:17,53563,19,task-sdmv,,14930352,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,15,1,1,start,script,force_advance,83.15499999999884,,,,,0,1,0,,,,,1,task,O,,,0.204954585,0.080492088,0.050792731,0.025385339,O_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
10,1628264999640,06/08/2021 15:49:59,1628265019316,1,06/08/2021 16:50:19,53563,19,task-sdmv,,14930352,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,15,1,2,Level1,Zone2,response_text_entry,1508.9000000953674,,,o,1,1,0,0,,,,,1,task,O,,,0.204954585,0.080492088,0.050792731,0.025385339,O_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
