Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1637600757469,22/11/2021 17:05:57,1637600757345,0,22/11/2021 17:05:57,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1637600770908,22/11/2021 17:06:10,1637600770822,0,22/11/2021 17:06:10,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,1,1,1,Screen 1,advancementZone,continue_button,13402.29999999702,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1637600787090,22/11/2021 17:06:27,1637600786998,0,22/11/2021 17:06:26,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,2,1,1,Screen 1,Zone1,screen_calibration,16155.79999999702,,,Pixels per CM: 56.790092730779484,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1637600787168,22/11/2021 17:06:27,1637600787003,0,22/11/2021 17:06:27,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,2,1,1,Screen 1,Zone1,screen_calibration,16182.185999999998,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1637600794031,22/11/2021 17:06:34,1637600793932,0,22/11/2021 17:06:33,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,3,1,1,Screen 2,advancementZone,continue_button,6841.5,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1637600798520,22/11/2021 17:06:38,1637600798370,0,22/11/2021 17:06:38,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,3,1,2,Screen 1,advancementZone,continue_button,4419.89999999851,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1637600801326,22/11/2021 17:06:41,1637600801251,0,22/11/2021 17:06:41,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,3,1,3,Screen 3,advancementZone,continue_button,2863.2999999970198,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1637600801826,22/11/2021 17:06:41,1637600801744,0,22/11/2021 17:06:41,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,4,1,1,Screen 1,fixation,fixation,500.0249999999942,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1637600801967,22/11/2021 17:06:41,1637600801840,0,22/11/2021 17:06:41,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,19,1,1,start,script,force_advance,83.17700000000332,,,,,0,1,0,,,,,1,task,S,,,0.225841676,0.088695103,0.05596906,0.02797238,S_upper_100.png,0.733400167,0.283801183,0.594155314,0.464838465,0.362724632,0.178167908,0.140349665,0.112133021,0.069984126,0.044765915,0.035434781
10,1637600805290,22/11/2021 17:06:45,1637600805206,0,22/11/2021 17:06:45,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,19,1,2,Level1,Zone2,response_text_entry,3340.2000000029802,,Enter Key,s,1,1,0,0,,,,,1,task,S,,,0.225841676,0.088695103,0.05596906,0.02797238,S_upper_100.png,0.733400167,0.283801183,0.594155314,0.464838465,0.362724632,0.178167908,0.140349665,0.112133021,0.069984126,0.044765915,0.035434781
11,1637600805381,22/11/2021 17:06:45,1637600805216,0,22/11/2021 17:06:45,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,19,1,17,end,advancementZone,timelimit_screen,16.544000000001688,,,,,0,1,0,,,1,,1,task,S,,,0.225841676,0.088695103,0.05596906,0.02797238,S_upper_100.png,0.733400167,0.283801183,0.594155314,0.464838465,0.362724632,0.178167908,0.140349665,0.112133021,0.069984126,0.044765915,0.035434781
12,1637600805804,22/11/2021 17:06:45,1637600805710,0,22/11/2021 17:06:45,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,6,2,1,Screen 1,fixation,fixation,500.22299999999814,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
13,1637600805888,22/11/2021 17:06:45,1637600805798,0,22/11/2021 17:06:45,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,7,2,1,start,script,force_advance,83.08600000000297,,,,,0,1,0,,,,,1,task,D,,,0.225841676,0.088695103,0.05596906,0.02797238,D_upper_100.png,0.733400167,0.283801183,0.594155314,0.464838465,0.362724632,0.178167908,0.140349665,0.112133021,0.069984126,0.044765915,0.035434781
14,1637600807554,22/11/2021 17:06:47,1637600807458,0,22/11/2021 17:06:47,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,7,2,3,Level2,Zone2,response_text_entry,1648.6999999955297,,Enter Key,d,1,1,0,0,,,,,1,task,D,,,0.225841676,0.088695103,0.05596906,0.02797238,D_upper_100.png,0.733400167,0.283801183,0.594155314,0.464838465,0.362724632,0.178167908,0.140349665,0.112133021,0.069984126,0.044765915,0.035434781
15,1637600807663,22/11/2021 17:06:47,1637600807466,0,22/11/2021 17:06:47,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,7,2,17,end,advancementZone,timelimit_screen,16.497999999999593,,,,,0,1,0,,,1,,1,task,D,,,0.225841676,0.088695103,0.05596906,0.02797238,D_upper_100.png,0.733400167,0.283801183,0.594155314,0.464838465,0.362724632,0.178167908,0.140349665,0.112133021,0.069984126,0.044765915,0.035434781
16,1637600808100,22/11/2021 17:06:48,1637600807960,0,22/11/2021 17:06:47,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,8,3,1,Screen 1,fixation,fixation,500.21600000000035,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
17,1637600808225,22/11/2021 17:06:48,1637600808044,0,22/11/2021 17:06:48,53563,20,task-rnwg,,17381126,BLIND,5128386,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.29,1536x864,1519x722,,Visual Acuity With Height,9,oneFirst,,,,,173,Right,173,Right,173,173,25,3,1,start,script,force_advance,66.41799999999785,,,,,0,1,0,,,,,1,task,Z,,,0.225841676,0.088695103,0.05596906,0.02797238,Z_upper_100.png,0.733400167,0.283801183,0.594155314,0.464838465,0.362724632,0.178167908,0.140349665,0.112133021,0.069984126,0.044765915,0.035434781
