"","Participant.Private.ID","Eye.Condition","Task.Name","Spreadsheet","Trial.Number","structure","xR","yR","xL","yL","size","Reaction.Time"
"3286",4489139,"Mono","Fitts's Law","right","4","pos2Size2",20,25,80,25,10,1610.70000004768
"3287",4489139,"Mono","Fitts's Law","right","4","pos5Size2",8,46,92,46,10,660.199999928474
"3288",4489139,"Mono","Fitts's Law","right","4","pos4Size1",74,74,26,74,20,716.799999952316
"3289",4489139,"Mono","Fitts's Law","right","4","pos2Size3",20,25,80,25,5,596
"3290",4489139,"Mono","Fitts's Law","right","4","pos3Size2",41,71,59,71,10,719.800000071526
"3291",4489139,"Mono","Fitts's Law","right","4","pos1Size2",40,40,60,40,10,849
"3292",4489139,"Mono","Fitts's Law","right","4","pos1Size1",40,40,60,40,20,554.600000023842
"3293",4489139,"Mono","Fitts's Law","right","4","pos1Size3",40,40,60,40,5,726.399999976158
"3294",4489139,"Mono","Fitts's Law","right","4","pos4Size3",74,74,26,74,5,938.100000023842
"3295",4489139,"Mono","Fitts's Law","right","4","pos3Size3",41,71,59,71,5,1039.79999995232
"3296",4489139,"Mono","Fitts's Law","right","4","pos3Size1",41,71,59,71,20,614.700000047684
"3297",4489139,"Mono","Fitts's Law","right","4","pos5Size3",8,46,92,46,5,1752.69999992847
"3298",4489139,"Mono","Fitts's Law","right","4","pos5Size1",8,46,92,46,20,448.099999904633
"3299",4489139,"Mono","Fitts's Law","right","4","pos2Size1",20,25,80,25,20,557.600000023842
"3300",4489139,"Mono","Fitts's Law","right","4","pos4Size2",74,74,26,74,10,769.5
"3301",4489139,"Mono","Fitts's Law","right","5","pos1Size2",40,40,60,40,10,769.600000023842
"3302",4489139,"Mono","Fitts's Law","right","5","pos3Size2",41,71,59,71,10,681.600000023842
"3303",4489139,"Mono","Fitts's Law","right","5","pos5Size3",8,46,92,46,5,1801.79999995232
"3304",4489139,"Mono","Fitts's Law","right","5","pos5Size2",8,46,92,46,10,2108.5
"3305",4489139,"Mono","Fitts's Law","right","5","pos3Size3",41,71,59,71,5,774.5
"3306",4489139,"Mono","Fitts's Law","right","5","pos4Size2",74,74,26,74,10,728.400000095367
"3307",4489139,"Mono","Fitts's Law","right","5","pos4Size3",74,74,26,74,5,1062.39999997616
"3308",4489139,"Mono","Fitts's Law","right","5","pos1Size3",40,40,60,40,5,822.699999928474
"3309",4489139,"Mono","Fitts's Law","right","5","pos4Size1",74,74,26,74,20,794
"3310",4489139,"Mono","Fitts's Law","right","5","pos2Size2",20,25,80,25,10,638.5
"3311",4489139,"Mono","Fitts's Law","right","5","pos2Size3",20,25,80,25,5,694
"3312",4489139,"Mono","Fitts's Law","right","5","pos2Size1",20,25,80,25,20,512
"3313",4489139,"Mono","Fitts's Law","right","5","pos5Size1",8,46,92,46,20,601.600000023842
"3314",4489139,"Mono","Fitts's Law","right","5","pos3Size1",41,71,59,71,20,623.100000023842
"3315",4489139,"Mono","Fitts's Law","right","5","pos1Size1",40,40,60,40,20,588.100000023842
"3316",4489139,"Mono","Fitts's Law","right","6","pos3Size3",41,71,59,71,5,825.899999976158
"3317",4489139,"Mono","Fitts's Law","right","6","pos4Size3",74,74,26,74,5,816.299999952316
"3318",4489139,"Mono","Fitts's Law","right","6","pos3Size1",41,71,59,71,20,721.200000047684
"3319",4489139,"Mono","Fitts's Law","right","6","pos2Size2",20,25,80,25,10,724.799999952316
"3320",4489139,"Mono","Fitts's Law","right","6","pos1Size2",40,40,60,40,10,727.399999976158
"3321",4489139,"Mono","Fitts's Law","right","6","pos3Size2",41,71,59,71,10,774.5
"3322",4489139,"Mono","Fitts's Law","right","6","pos2Size1",20,25,80,25,20,598.600000023842
"3323",4489139,"Mono","Fitts's Law","right","6","pos5Size1",8,46,92,46,20,544.5
"3324",4489139,"Mono","Fitts's Law","right","6","pos4Size2",74,74,26,74,10,887.600000023842
"3325",4489139,"Mono","Fitts's Law","right","6","pos1Size1",40,40,60,40,20,1291.20000004768
"3326",4489139,"Mono","Fitts's Law","right","6","pos2Size3",20,25,80,25,5,912.200000047684
"3327",4489139,"Mono","Fitts's Law","right","6","pos1Size3",40,40,60,40,5,1740.39999997616
"3328",4489139,"Mono","Fitts's Law","right","6","pos5Size2",8,46,92,46,10,599.900000095367
"3329",4489139,"Mono","Fitts's Law","right","6","pos4Size1",74,74,26,74,20,710.300000071526
"3330",4489139,"Mono","Fitts's Law","right","6","pos5Size3",8,46,92,46,5,763.700000047684
"3331",4489139,"Mono","Fitts's Law","right","7","pos2Size3",20,25,80,25,5,909.300000071526
"3332",4489139,"Mono","Fitts's Law","right","7","pos4Size2",74,74,26,74,10,908.299999952316
"3333",4489139,"Mono","Fitts's Law","right","7","pos1Size3",40,40,60,40,5,1216.20000004768
"3334",4489139,"Mono","Fitts's Law","right","7","pos1Size1",40,40,60,40,20,1673.5
"3335",4489139,"Mono","Fitts's Law","right","7","pos5Size3",8,46,92,46,5,843.299999952316
"3336",4489139,"Mono","Fitts's Law","right","7","pos2Size1",20,25,80,25,20,520.700000047684
"3337",4489139,"Mono","Fitts's Law","right","7","pos4Size3",74,74,26,74,5,880
"3338",4489139,"Mono","Fitts's Law","right","7","pos3Size1",41,71,59,71,20,634.700000047684
"3339",4489139,"Mono","Fitts's Law","right","7","pos5Size2",8,46,92,46,10,613
"3340",4489139,"Mono","Fitts's Law","right","7","pos3Size2",41,71,59,71,10,687.700000047684
"3341",4489139,"Mono","Fitts's Law","right","7","pos3Size3",41,71,59,71,5,1889.89999997616
"3342",4489139,"Mono","Fitts's Law","right","7","pos2Size2",20,25,80,25,10,670.899999976158
"3343",4489139,"Mono","Fitts's Law","right","7","pos5Size1",8,46,92,46,20,580.700000047684
"3344",4489139,"Mono","Fitts's Law","right","7","pos1Size2",40,40,60,40,10,1785.60000002384
"3345",4489139,"Mono","Fitts's Law","right","7","pos4Size1",74,74,26,74,20,696.600000023842
"3346",4489139,"Mono","Fitts's Law","right","8","pos4Size3",74,74,26,74,5,800
"3347",4489139,"Mono","Fitts's Law","right","8","pos4Size2",74,74,26,74,10,776.600000023842
"3348",4489139,"Mono","Fitts's Law","right","8","pos5Size2",8,46,92,46,10,727.899999976158
"3349",4489139,"Mono","Fitts's Law","right","8","pos1Size3",40,40,60,40,5,1742.5
"3350",4489139,"Mono","Fitts's Law","right","8","pos2Size3",20,25,80,25,5,685.700000047684
"3351",4489139,"Mono","Fitts's Law","right","8","pos3Size3",41,71,59,71,5,928.5
"3352",4489139,"Mono","Fitts's Law","right","8","pos3Size2",41,71,59,71,10,726.100000023842
"3353",4489139,"Mono","Fitts's Law","right","8","pos1Size2",40,40,60,40,10,795.899999976158
"3354",4489139,"Mono","Fitts's Law","right","8","pos5Size1",8,46,92,46,20,650.699999928474
"3355",4489139,"Mono","Fitts's Law","right","8","pos4Size1",74,74,26,74,20,670
"3356",4489139,"Mono","Fitts's Law","right","8","pos2Size1",20,25,80,25,20,529.399999976158
"3357",4489139,"Mono","Fitts's Law","right","8","pos2Size2",20,25,80,25,10,520.5
"3358",4489139,"Mono","Fitts's Law","right","8","pos3Size1",41,71,59,71,20,643.699999928474
"3359",4489139,"Mono","Fitts's Law","right","8","pos5Size3",8,46,92,46,5,715.800000071526
"3360",4489139,"Mono","Fitts's Law","right","8","pos1Size1",40,40,60,40,20,549.100000023842
"3361",4482002,"Mono","Fitts's Law","right","1","pos5Size1",8,46,92,46,20,1522
"3362",4482002,"Mono","Fitts's Law","right","1","pos2Size2",20,25,80,25,10,1454
"3363",4482002,"Mono","Fitts's Law","right","1","pos3Size3",41,71,59,71,5,2185
"3364",4482002,"Mono","Fitts's Law","right","1","pos2Size1",20,25,80,25,20,1467
"3365",4482002,"Mono","Fitts's Law","right","1","pos4Size3",74,74,26,74,5,2571
"3366",4482002,"Mono","Fitts's Law","right","1","pos4Size2",74,74,26,74,10,2807
"3367",4482002,"Mono","Fitts's Law","right","1","pos5Size3",8,46,92,46,5,1611
"3368",4482002,"Mono","Fitts's Law","right","1","pos1Size3",40,40,60,40,5,2898
"3369",4482002,"Mono","Fitts's Law","right","1","pos3Size2",41,71,59,71,10,2017
"3370",4482002,"Mono","Fitts's Law","right","1","pos3Size1",41,71,59,71,20,1747
"3371",4482002,"Mono","Fitts's Law","right","1","pos5Size2",8,46,92,46,10,1330
"3372",4482002,"Mono","Fitts's Law","right","1","pos1Size2",40,40,60,40,10,2024
"3373",4482002,"Mono","Fitts's Law","right","1","pos1Size1",40,40,60,40,20,1294
"3374",4482002,"Mono","Fitts's Law","right","1","pos2Size3",20,25,80,25,5,1977
"3375",4482002,"Mono","Fitts's Law","right","1","pos4Size1",74,74,26,74,20,1795
"3376",4482002,"Mono","Fitts's Law","right","2","pos2Size1",20,25,80,25,20,1203
"3377",4482002,"Mono","Fitts's Law","right","2","pos5Size3",8,46,92,46,5,1923
"3378",4482002,"Mono","Fitts's Law","right","2","pos3Size3",41,71,59,71,5,2183
"3379",4482002,"Mono","Fitts's Law","right","2","pos3Size2",41,71,59,71,10,1638
"3380",4482002,"Mono","Fitts's Law","right","2","pos2Size3",20,25,80,25,5,1460
"3381",4482002,"Mono","Fitts's Law","right","2","pos5Size2",8,46,92,46,10,1612
"3382",4482002,"Mono","Fitts's Law","right","2","pos1Size1",40,40,60,40,20,1389
"3383",4482002,"Mono","Fitts's Law","right","2","pos3Size1",41,71,59,71,20,1469
"3384",4482002,"Mono","Fitts's Law","right","2","pos4Size1",74,74,26,74,20,2172
"3385",4482002,"Mono","Fitts's Law","right","2","pos5Size1",8,46,92,46,20,1441
"3386",4482002,"Mono","Fitts's Law","right","2","pos2Size2",20,25,80,25,10,1280
"3387",4482002,"Mono","Fitts's Law","right","2","pos1Size3",40,40,60,40,5,1812
"3388",4482002,"Mono","Fitts's Law","right","2","pos4Size2",74,74,26,74,10,1820
"3389",4482002,"Mono","Fitts's Law","right","2","pos1Size2",40,40,60,40,10,1512
"3390",4482002,"Mono","Fitts's Law","right","2","pos4Size3",74,74,26,74,5,2105
"3391",4482002,"Mono","Fitts's Law","right","3","pos5Size2",8,46,92,46,10,1313
"3392",4482002,"Mono","Fitts's Law","right","3","pos2Size1",20,25,80,25,20,1129
"3393",4482002,"Mono","Fitts's Law","right","3","pos4Size3",74,74,26,74,5,1951
"3394",4482002,"Mono","Fitts's Law","right","3","pos5Size3",8,46,92,46,5,1757
"3395",4482002,"Mono","Fitts's Law","right","3","pos2Size2",20,25,80,25,10,1608
"3396",4482002,"Mono","Fitts's Law","right","3","pos3Size1",41,71,59,71,20,1912
"3397",4482002,"Mono","Fitts's Law","right","3","pos1Size3",40,40,60,40,5,1518
"3398",4482002,"Mono","Fitts's Law","right","3","pos4Size2",74,74,26,74,10,1663
"3399",4482002,"Mono","Fitts's Law","right","3","pos4Size1",74,74,26,74,20,1829
"3400",4482002,"Mono","Fitts's Law","right","3","pos1Size1",40,40,60,40,20,1456
"3401",4482002,"Mono","Fitts's Law","right","3","pos2Size3",20,25,80,25,5,1489
"3402",4482002,"Mono","Fitts's Law","right","3","pos1Size2",40,40,60,40,10,2449
"3403",4482002,"Mono","Fitts's Law","right","3","pos3Size3",41,71,59,71,5,2100
"3404",4482002,"Mono","Fitts's Law","right","3","pos3Size2",41,71,59,71,10,2162
"3405",4482002,"Mono","Fitts's Law","right","3","pos5Size1",8,46,92,46,20,2386
"3406",4482002,"Mono","Fitts's Law","right","4","pos2Size1",20,25,80,25,20,7718
"3407",4482002,"Mono","Fitts's Law","right","4","pos5Size1",8,46,92,46,20,1574
"3408",4482002,"Mono","Fitts's Law","right","4","pos1Size2",40,40,60,40,10,2479
"3409",4482002,"Mono","Fitts's Law","right","4","pos5Size2",8,46,92,46,10,1454
"3410",4482002,"Mono","Fitts's Law","right","4","pos4Size2",74,74,26,74,10,1817
"3411",4482002,"Mono","Fitts's Law","right","4","pos4Size1",74,74,26,74,20,1800
"3412",4482002,"Mono","Fitts's Law","right","4","pos3Size3",41,71,59,71,5,2071
"3413",4482002,"Mono","Fitts's Law","right","4","pos2Size3",20,25,80,25,5,1397
"3414",4482002,"Mono","Fitts's Law","right","4","pos5Size3",8,46,92,46,5,1733
"3415",4482002,"Mono","Fitts's Law","right","4","pos4Size3",74,74,26,74,5,2142
"3416",4482002,"Mono","Fitts's Law","right","4","pos1Size1",40,40,60,40,20,1404
"3417",4482002,"Mono","Fitts's Law","right","4","pos3Size2",41,71,59,71,10,1789
"3418",4482002,"Mono","Fitts's Law","right","4","pos3Size1",41,71,59,71,20,1586
"3419",4482002,"Mono","Fitts's Law","right","4","pos2Size2",20,25,80,25,10,1194
"3420",4482002,"Mono","Fitts's Law","right","4","pos1Size3",40,40,60,40,5,2010
"3421",4482002,"Mono","Fitts's Law","right","5","pos5Size2",8,46,92,46,10,1640
"3422",4482002,"Mono","Fitts's Law","right","5","pos2Size1",20,25,80,25,20,1261
"3423",4482002,"Mono","Fitts's Law","right","5","pos5Size1",8,46,92,46,20,1272
"3424",4482002,"Mono","Fitts's Law","right","5","pos4Size2",74,74,26,74,10,2390
"3425",4482002,"Mono","Fitts's Law","right","5","pos3Size3",41,71,59,71,5,2786
"3426",4482002,"Mono","Fitts's Law","right","5","pos4Size1",74,74,26,74,20,1678
"3427",4482002,"Mono","Fitts's Law","right","5","pos1Size1",40,40,60,40,20,2940
"3428",4482002,"Mono","Fitts's Law","right","5","pos1Size3",40,40,60,40,5,2082
"3429",4482002,"Mono","Fitts's Law","right","5","pos5Size3",8,46,92,46,5,1752
"3430",4482002,"Mono","Fitts's Law","right","5","pos1Size2",40,40,60,40,10,1634
"3431",4482002,"Mono","Fitts's Law","right","5","pos2Size2",20,25,80,25,10,1561
"3432",4482002,"Mono","Fitts's Law","right","5","pos3Size2",41,71,59,71,10,1640
"3433",4482002,"Mono","Fitts's Law","right","5","pos3Size1",41,71,59,71,20,1319
"3434",4482002,"Mono","Fitts's Law","right","5","pos2Size3",20,25,80,25,5,1618
"3435",4482002,"Mono","Fitts's Law","right","5","pos4Size3",74,74,26,74,5,1850
"3436",4482002,"Mono","Fitts's Law","right","6","pos1Size2",40,40,60,40,10,2253
"3437",4482002,"Mono","Fitts's Law","right","6","pos5Size1",8,46,92,46,20,1498
"3438",4482002,"Mono","Fitts's Law","right","6","pos5Size3",8,46,92,46,5,1633
"3439",4482002,"Mono","Fitts's Law","right","6","pos4Size3",74,74,26,74,5,2422
"3440",4482002,"Mono","Fitts's Law","right","6","pos3Size1",41,71,59,71,20,1551
"3441",4482002,"Mono","Fitts's Law","right","6","pos1Size3",40,40,60,40,5,2861
"3442",4482002,"Mono","Fitts's Law","right","6","pos5Size2",8,46,92,46,10,1760
"3443",4482002,"Mono","Fitts's Law","right","6","pos2Size1",20,25,80,25,20,1349
"3444",4482002,"Mono","Fitts's Law","right","6","pos2Size3",20,25,80,25,5,1738
"3445",4482002,"Mono","Fitts's Law","right","6","pos3Size3",41,71,59,71,5,2269
"3446",4482002,"Mono","Fitts's Law","right","6","pos3Size2",41,71,59,71,10,1766
"3447",4482002,"Mono","Fitts's Law","right","6","pos1Size1",40,40,60,40,20,1356
"3448",4482002,"Mono","Fitts's Law","right","6","pos2Size2",20,25,80,25,10,1193
"3449",4482002,"Mono","Fitts's Law","right","6","pos4Size1",74,74,26,74,20,1797
"3450",4482002,"Mono","Fitts's Law","right","6","pos4Size2",74,74,26,74,10,1718
"3451",4482002,"Mono","Fitts's Law","right","7","pos2Size3",20,25,80,25,5,1764
"3452",4482002,"Mono","Fitts's Law","right","7","pos1Size2",40,40,60,40,10,1638
"3453",4482002,"Mono","Fitts's Law","right","7","pos4Size1",74,74,26,74,20,1588
"3454",4482002,"Mono","Fitts's Law","right","7","pos3Size2",41,71,59,71,10,1716
"3455",4482002,"Mono","Fitts's Law","right","7","pos3Size1",41,71,59,71,20,1452
"3456",4482002,"Mono","Fitts's Law","right","7","pos4Size3",74,74,26,74,5,2057
"3457",4482002,"Mono","Fitts's Law","right","7","pos3Size3",41,71,59,71,5,1767
"3458",4482002,"Mono","Fitts's Law","right","7","pos4Size2",74,74,26,74,10,1751
"3459",4482002,"Mono","Fitts's Law","right","7","pos1Size1",40,40,60,40,20,1436
"3460",4482002,"Mono","Fitts's Law","right","7","pos5Size1",8,46,92,46,20,1343
"3461",4482002,"Mono","Fitts's Law","right","7","pos2Size2",20,25,80,25,10,1470
"3462",4482002,"Mono","Fitts's Law","right","7","pos1Size3",40,40,60,40,5,2206
"3463",4482002,"Mono","Fitts's Law","right","7","pos2Size1",20,25,80,25,20,1122
"3464",4482002,"Mono","Fitts's Law","right","7","pos5Size2",8,46,92,46,10,1275
"3465",4482002,"Mono","Fitts's Law","right","7","pos5Size3",8,46,92,46,5,1554
"3466",4482002,"Mono","Fitts's Law","right","8","pos3Size2",41,71,59,71,10,1597
"3467",4482002,"Mono","Fitts's Law","right","8","pos2Size2",20,25,80,25,10,1230
"3468",4482002,"Mono","Fitts's Law","right","8","pos4Size3",74,74,26,74,5,1710
"3469",4482002,"Mono","Fitts's Law","right","8","pos1Size2",40,40,60,40,10,1993
"3470",4482002,"Mono","Fitts's Law","right","8","pos1Size1",40,40,60,40,20,1444
"3471",4482002,"Mono","Fitts's Law","right","8","pos5Size1",8,46,92,46,20,1214
"3472",4482002,"Mono","Fitts's Law","right","8","pos3Size3",41,71,59,71,5,1829
"3473",4482002,"Mono","Fitts's Law","right","8","pos5Size2",8,46,92,46,10,1388
"3474",4482002,"Mono","Fitts's Law","right","8","pos5Size3",8,46,92,46,5,1835
"3475",4482002,"Mono","Fitts's Law","right","8","pos2Size1",20,25,80,25,20,1268
"3476",4482002,"Mono","Fitts's Law","right","8","pos3Size1",41,71,59,71,20,1545
"3477",4482002,"Mono","Fitts's Law","right","8","pos4Size2",74,74,26,74,10,1878
"3478",4482002,"Mono","Fitts's Law","right","8","pos1Size3",40,40,60,40,5,1435
"3479",4482002,"Mono","Fitts's Law","right","8","pos2Size3",20,25,80,25,5,1518
"3480",4482002,"Mono","Fitts's Law","right","8","pos4Size1",74,74,26,74,20,1579
"3481",4476704,"Mono","Fitts's Law","right","1","pos2Size1",20,25,80,25,20,1029
"3482",4476704,"Mono","Fitts's Law","right","1","pos4Size3",74,74,26,74,5,1275
"3483",4476704,"Mono","Fitts's Law","right","1","pos3Size1",41,71,59,71,20,1113
"3484",4476704,"Mono","Fitts's Law","right","1","pos1Size3",40,40,60,40,5,1275
"3485",4476704,"Mono","Fitts's Law","right","1","pos3Size3",41,71,59,71,5,1219
"3486",4476704,"Mono","Fitts's Law","right","1","pos5Size2",8,46,92,46,10,947
"3487",4476704,"Mono","Fitts's Law","right","1","pos3Size2",41,71,59,71,10,980
"3488",4476704,"Mono","Fitts's Law","right","1","pos4Size1",74,74,26,74,20,1105
"3489",4476704,"Mono","Fitts's Law","right","1","pos2Size2",20,25,80,25,10,979
"3490",4476704,"Mono","Fitts's Law","right","1","pos1Size1",40,40,60,40,20,936
"3491",4476704,"Mono","Fitts's Law","right","1","pos2Size3",20,25,80,25,5,1116
"3492",4476704,"Mono","Fitts's Law","right","1","pos1Size2",40,40,60,40,10,1081
"3493",4476704,"Mono","Fitts's Law","right","1","pos4Size2",74,74,26,74,10,1162
"3494",4476704,"Mono","Fitts's Law","right","1","pos5Size3",8,46,92,46,5,1015
"3495",4476704,"Mono","Fitts's Law","right","1","pos5Size1",8,46,92,46,20,842
"3496",4476704,"Mono","Fitts's Law","right","2","pos5Size1",8,46,92,46,20,1031
"3497",4476704,"Mono","Fitts's Law","right","2","pos2Size1",20,25,80,25,20,820
"3498",4476704,"Mono","Fitts's Law","right","2","pos4Size1",74,74,26,74,20,1205
"3499",4476704,"Mono","Fitts's Law","right","2","pos3Size3",41,71,59,71,5,1118
"3500",4476704,"Mono","Fitts's Law","right","2","pos1Size2",40,40,60,40,10,1130
"3501",4476704,"Mono","Fitts's Law","right","2","pos5Size2",8,46,92,46,10,994
"3502",4476704,"Mono","Fitts's Law","right","2","pos4Size2",74,74,26,74,10,1236
"3503",4476704,"Mono","Fitts's Law","right","2","pos1Size3",40,40,60,40,5,1434
"3504",4476704,"Mono","Fitts's Law","right","2","pos5Size3",8,46,92,46,5,975
"3505",4476704,"Mono","Fitts's Law","right","2","pos3Size1",41,71,59,71,20,1124
"3506",4476704,"Mono","Fitts's Law","right","2","pos2Size2",20,25,80,25,10,988
"3507",4476704,"Mono","Fitts's Law","right","2","pos2Size3",20,25,80,25,5,927
"3508",4476704,"Mono","Fitts's Law","right","2","pos4Size3",74,74,26,74,5,1316
"3509",4476704,"Mono","Fitts's Law","right","2","pos1Size1",40,40,60,40,20,1038
"3510",4476704,"Mono","Fitts's Law","right","2","pos3Size2",41,71,59,71,10,1218
"3511",4476704,"Mono","Fitts's Law","right","3","pos4Size2",74,74,26,74,10,1193
"3512",4476704,"Mono","Fitts's Law","right","3","pos2Size3",20,25,80,25,5,1096
"3513",4476704,"Mono","Fitts's Law","right","3","pos2Size1",20,25,80,25,20,1026
"3514",4476704,"Mono","Fitts's Law","right","3","pos3Size1",41,71,59,71,20,1044
"3515",4476704,"Mono","Fitts's Law","right","3","pos3Size3",41,71,59,71,5,1177
"3516",4476704,"Mono","Fitts's Law","right","3","pos1Size3",40,40,60,40,5,1192
"3517",4476704,"Mono","Fitts's Law","right","3","pos3Size2",41,71,59,71,10,1757
"3518",4476704,"Mono","Fitts's Law","right","3","pos2Size2",20,25,80,25,10,1151
"3519",4476704,"Mono","Fitts's Law","right","3","pos4Size1",74,74,26,74,20,1221
"3520",4476704,"Mono","Fitts's Law","right","3","pos4Size3",74,74,26,74,5,1165
"3521",4476704,"Mono","Fitts's Law","right","3","pos5Size2",8,46,92,46,10,1057
"3522",4476704,"Mono","Fitts's Law","right","3","pos5Size1",8,46,92,46,20,1721
"3523",4476704,"Mono","Fitts's Law","right","3","pos1Size1",40,40,60,40,20,947
"3524",4476704,"Mono","Fitts's Law","right","3","pos1Size2",40,40,60,40,10,1137
"3525",4476704,"Mono","Fitts's Law","right","3","pos5Size3",8,46,92,46,5,1182
"3526",4476704,"Mono","Fitts's Law","right","4","pos2Size1",20,25,80,25,20,1090
"3527",4476704,"Mono","Fitts's Law","right","4","pos5Size2",8,46,92,46,10,1482
"3528",4476704,"Mono","Fitts's Law","right","4","pos3Size1",41,71,59,71,20,1196
"3529",4476704,"Mono","Fitts's Law","right","4","pos4Size3",74,74,26,74,5,1559
"3530",4476704,"Mono","Fitts's Law","right","4","pos2Size2",20,25,80,25,10,1238
"3531",4476704,"Mono","Fitts's Law","right","4","pos1Size3",40,40,60,40,5,1081
"3532",4476704,"Mono","Fitts's Law","right","4","pos1Size2",40,40,60,40,10,1027
"3533",4476704,"Mono","Fitts's Law","right","4","pos5Size3",8,46,92,46,5,1452
"3534",4476704,"Mono","Fitts's Law","right","4","pos5Size1",8,46,92,46,20,1000
"3535",4476704,"Mono","Fitts's Law","right","4","pos4Size1",74,74,26,74,20,1105
"3536",4476704,"Mono","Fitts's Law","right","4","pos3Size3",41,71,59,71,5,1480
"3537",4476704,"Mono","Fitts's Law","right","4","pos3Size2",41,71,59,71,10,1144
"3538",4476704,"Mono","Fitts's Law","right","4","pos4Size2",74,74,26,74,10,1181
"3539",4476704,"Mono","Fitts's Law","right","4","pos1Size1",40,40,60,40,20,1243
"3540",4476704,"Mono","Fitts's Law","right","4","pos2Size3",20,25,80,25,5,1456
"3541",4476704,"Mono","Fitts's Law","right","5","pos5Size1",8,46,92,46,20,918
"3542",4476704,"Mono","Fitts's Law","right","5","pos2Size3",20,25,80,25,5,1036
"3543",4476704,"Mono","Fitts's Law","right","5","pos5Size2",8,46,92,46,10,845
"3544",4476704,"Mono","Fitts's Law","right","5","pos5Size3",8,46,92,46,5,824
"3545",4476704,"Mono","Fitts's Law","right","5","pos3Size2",41,71,59,71,10,901
"3546",4476704,"Mono","Fitts's Law","right","5","pos2Size1",20,25,80,25,20,800
"3547",4476704,"Mono","Fitts's Law","right","5","pos4Size1",74,74,26,74,20,920
"3548",4476704,"Mono","Fitts's Law","right","5","pos3Size1",41,71,59,71,20,874
"3549",4476704,"Mono","Fitts's Law","right","5","pos4Size3",74,74,26,74,5,1532
"3550",4476704,"Mono","Fitts's Law","right","5","pos3Size3",41,71,59,71,5,1829
"3551",4476704,"Mono","Fitts's Law","right","5","pos2Size2",20,25,80,25,10,1047
"3552",4476704,"Mono","Fitts's Law","right","5","pos1Size1",40,40,60,40,20,836
"3553",4476704,"Mono","Fitts's Law","right","5","pos4Size2",74,74,26,74,10,1130
"3554",4476704,"Mono","Fitts's Law","right","5","pos1Size3",40,40,60,40,5,1299
"3555",4476704,"Mono","Fitts's Law","right","5","pos1Size2",40,40,60,40,10,998
"3556",4476704,"Mono","Fitts's Law","right","6","pos1Size3",40,40,60,40,5,1254
"3557",4476704,"Mono","Fitts's Law","right","6","pos3Size2",41,71,59,71,10,1326
"3558",4476704,"Mono","Fitts's Law","right","6","pos1Size1",40,40,60,40,20,865
"3559",4476704,"Mono","Fitts's Law","right","6","pos4Size1",74,74,26,74,20,1246
"3560",4476704,"Mono","Fitts's Law","right","6","pos2Size2",20,25,80,25,10,894
"3561",4476704,"Mono","Fitts's Law","right","6","pos1Size2",40,40,60,40,10,877
"3562",4476704,"Mono","Fitts's Law","right","6","pos3Size3",41,71,59,71,5,1530
"3563",4476704,"Mono","Fitts's Law","right","6","pos4Size2",74,74,26,74,10,1536
"3564",4476704,"Mono","Fitts's Law","right","6","pos5Size1",8,46,92,46,20,873
"3565",4476704,"Mono","Fitts's Law","right","6","pos5Size2",8,46,92,46,10,929
"3566",4476704,"Mono","Fitts's Law","right","6","pos3Size1",41,71,59,71,20,1158
"3567",4476704,"Mono","Fitts's Law","right","6","pos2Size3",20,25,80,25,5,823
"3568",4476704,"Mono","Fitts's Law","right","6","pos2Size1",20,25,80,25,20,895
"3569",4476704,"Mono","Fitts's Law","right","6","pos5Size3",8,46,92,46,5,1242
"3570",4476704,"Mono","Fitts's Law","right","6","pos4Size3",74,74,26,74,5,1319
"3571",4476704,"Mono","Fitts's Law","right","7","pos2Size3",20,25,80,25,5,1333
"3572",4476704,"Mono","Fitts's Law","right","7","pos1Size1",40,40,60,40,20,1239
"3573",4476704,"Mono","Fitts's Law","right","7","pos2Size2",20,25,80,25,10,859
"3574",4476704,"Mono","Fitts's Law","right","7","pos1Size3",40,40,60,40,5,1619
"3575",4476704,"Mono","Fitts's Law","right","7","pos5Size1",8,46,92,46,20,873
"3576",4476704,"Mono","Fitts's Law","right","7","pos4Size3",74,74,26,74,5,1495
"3577",4476704,"Mono","Fitts's Law","right","7","pos3Size3",41,71,59,71,5,1223
"3578",4476704,"Mono","Fitts's Law","right","7","pos1Size2",40,40,60,40,10,988
"3579",4476704,"Mono","Fitts's Law","right","7","pos5Size2",8,46,92,46,10,1143
"3580",4476704,"Mono","Fitts's Law","right","7","pos4Size1",74,74,26,74,20,1185
"3581",4476704,"Mono","Fitts's Law","right","7","pos5Size3",8,46,92,46,5,1474
"3582",4476704,"Mono","Fitts's Law","right","7","pos2Size1",20,25,80,25,20,749
"3583",4476704,"Mono","Fitts's Law","right","7","pos3Size2",41,71,59,71,10,1165
"3584",4476704,"Mono","Fitts's Law","right","7","pos4Size2",74,74,26,74,10,1258
"3585",4476704,"Mono","Fitts's Law","right","7","pos3Size1",41,71,59,71,20,1066
"3586",4476704,"Mono","Fitts's Law","right","8","pos4Size2",74,74,26,74,10,1142
"3587",4476704,"Mono","Fitts's Law","right","8","pos3Size1",41,71,59,71,20,910
"3588",4476704,"Mono","Fitts's Law","right","8","pos1Size2",40,40,60,40,10,1154
"3589",4476704,"Mono","Fitts's Law","right","8","pos4Size3",74,74,26,74,5,1284
"3590",4476704,"Mono","Fitts's Law","right","8","pos5Size2",8,46,92,46,10,1098
