Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1627134626959,24/07/2021 13:50:26,1627134627369,1,24/07/2021 14:50:27,53563,19,task-igj1,,14557251,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,One eye,12,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627134629406,24/07/2021 13:50:29,1627134629881,1,24/07/2021 14:50:29,53563,19,task-igj1,,14557251,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,One eye,12,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2494,,,,,0,1,0,,,,,,instructions
3,1627134629488,24/07/2021 13:50:29,1627134629893,1,24/07/2021 14:50:29,53563,19,task-igj1,,14557251,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,One eye,12,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,2524,,,,,0,1,0,,,,,,
1,1627153670717,24/07/2021 19:07:50,1627153675259,1,24/07/2021 20:07:55,53563,19,task-igj1,,14560700,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,One eye,12,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627153690354,24/07/2021 19:08:10,1627153694896,1,24/07/2021 20:08:14,53563,19,task-igj1,,14560700,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,One eye,12,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,19582.300000190735,,,,,0,1,0,,,,,,instructions
3,1627153690463,24/07/2021 19:08:10,1627153694903,1,24/07/2021 20:08:14,53563,19,task-igj1,,14560700,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,One eye,12,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,END TASK,,,,,19644,,,,,0,1,0,,,,,,
1,1627209169639,25/07/2021 10:32:49,1627209170041,1,25/07/2021 11:32:50,53563,19,task-igj1,,14565659,sabbngj0,4334877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1440x789,,One eye,12,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627209179697,25/07/2021 10:32:59,1627209180148,1,25/07/2021 11:33:00,53563,19,task-igj1,,14565659,sabbngj0,4334877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1440x789,,One eye,12,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,10079.600000023842,,,,,0,1,0,,,,,,instructions
3,1627209179785,25/07/2021 10:32:59,1627209180151,1,25/07/2021 11:33:00,53563,19,task-igj1,,14565659,sabbngj0,4334877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1440x789,,One eye,12,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,,,END TASK,,,,,10110,,,,,0,1,0,,,,,,
1,1627241261311,25/07/2021 19:27:41,1627241261184,-4,25/07/2021 15:27:41,53563,19,task-igj1,,14571365,emck5ui5,4336146,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1280x800,1280x688,,One eye,12,bothFirst,188,Right,188,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627241366617,25/07/2021 19:29:26,1627241366548,-4,25/07/2021 15:29:26,53563,19,task-igj1,,14571365,emck5ui5,4336146,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1280x800,1280x688,,One eye,12,bothFirst,188,Right,188,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,105338.5,,,,,0,1,0,,,,,,instructions
3,1627241366742,25/07/2021 19:29:26,1627241366550,-4,25/07/2021 15:29:26,53563,19,task-igj1,,14571365,emck5ui5,4336146,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1280x800,1280x688,,One eye,12,bothFirst,188,Right,188,Right,,,,,Spreadsheet1,,,END TASK,,,,,105366,,,,,0,1,0,,,,,,
1,1627402997313,27/07/2021 16:23:17,1627402997156,2,27/07/2021 18:23:17,53563,19,task-igj1,,14624143,w62tyqvu,4354253,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1440x788,,One eye,12,bothFirst,188,Right,188,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627403005291,27/07/2021 16:23:25,1627403005160,2,27/07/2021 18:23:25,53563,19,task-igj1,,14624143,w62tyqvu,4354253,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1440x788,,One eye,12,bothFirst,188,Right,188,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,7982.89999999851,,,,,0,1,0,,,,,,instructions
3,1627403005400,27/07/2021 16:23:25,1627403005163,2,27/07/2021 18:23:25,53563,19,task-igj1,,14624143,w62tyqvu,4354253,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1440x788,,One eye,12,bothFirst,188,Right,188,Right,,,,,Spreadsheet1,,,END TASK,,,,,8007,,,,,0,1,0,,,,,,
1,1627565746449,29/07/2021 13:35:46,1627565746359,1,29/07/2021 14:35:46,53563,19,task-igj1,,14680248,wr2yc4aa,4372219,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1472x678,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627565748342,29/07/2021 13:35:48,1627565748284,1,29/07/2021 14:35:48,53563,19,task-igj1,,14680248,wr2yc4aa,4372219,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1472x678,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1880.6000000014901,,,,,0,1,0,,,,,,instructions
3,1627565748420,29/07/2021 13:35:48,1627565748287,1,29/07/2021 14:35:48,53563,19,task-igj1,,14680248,wr2yc4aa,4372219,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1472x678,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,1928,,,,,0,1,0,,,,,,
1,1627617715533,30/07/2021 04:01:55,1627617714743,-4,30/07/2021 00:01:54,53563,19,task-igj1,,14701363,zij8g8dv,4379880,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,One eye,12,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627617723236,30/07/2021 04:02:03,1627617722500,-4,30/07/2021 00:02:02,53563,19,task-igj1,,14701363,zij8g8dv,4379880,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,One eye,12,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,7726,,,,,0,1,0,,,,,,instructions
3,1627617723408,30/07/2021 04:02:03,1627617722508,-4,30/07/2021 00:02:02,53563,19,task-igj1,,14701363,zij8g8dv,4379880,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,One eye,12,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,7765,,,,,0,1,0,,,,,,
1,1627832162779,01/08/2021 15:36:02,1627832162667,1,01/08/2021 16:36:02,53563,19,task-igj1,,14747774,k3fbxcf6,4392148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,One eye,12,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627832178555,01/08/2021 15:36:18,1627832178490,1,01/08/2021 16:36:18,53563,19,task-igj1,,14747774,k3fbxcf6,4392148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,One eye,12,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,15786.300000011921,,,,,0,1,0,,,,,,instructions
3,1627832178651,01/08/2021 15:36:18,1627832178493,1,01/08/2021 16:36:18,53563,19,task-igj1,,14747774,k3fbxcf6,4392148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,One eye,12,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,END TASK,,,,,15826,,,,,0,1,0,,,,,,
1,1628000467157,03/08/2021 14:21:07,1628000466978,-4,03/08/2021 10:21:06,53563,19,task-igj1,,14807023,j5hy0n0f,4408537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1920x1080,1920x937,,One eye,12,bothFirst,183,Right,183,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
