Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,structure,displayR,xR,yR,xL,yL,size,displayL
11,1627135055761,24/07/2021 13:57:35,1627135056251,1,24/07/2021 14:57:36,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,5,1,1,noTarget,Zone1,response_button_image,638,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
12,1627135056359,24/07/2021 13:57:36,1627135056833,1,24/07/2021 14:57:36,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,5,1,2,target,Zone2,response_button_image,578,,,redSquare.png,1,0,1,0,,,,,1,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
13,1627135057078,24/07/2021 13:57:37,1627135057559,1,24/07/2021 14:57:37,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,7,1,1,noTarget,Zone1,response_button_image,719,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
14,1627135057626,24/07/2021 13:57:37,1627135058104,1,24/07/2021 14:57:38,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,7,1,2,target,Zone2,response_button_image,541,,,redSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
15,1627135058387,24/07/2021 13:57:38,1627135058860,1,24/07/2021 14:57:38,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,2,1,1,noTarget,Zone1,response_button_image,752,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
16,1627135058859,24/07/2021 13:57:38,1627135059338,1,24/07/2021 14:57:39,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,2,1,2,target,Zone2,response_button_image,475,,,redSquare.png,1,0,1,0,,,,,1,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
17,1627135059512,24/07/2021 13:57:39,1627135059985,1,24/07/2021 14:57:39,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,16,1,1,noTarget,Zone1,response_button_image,641,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
18,1627135060560,24/07/2021 13:57:40,1627135061045,1,24/07/2021 14:57:41,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,16,1,2,target,Zone2,response_button_image,1058,,,redSquare.png,1,0,1,0,,,,,1,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
19,1627135061162,24/07/2021 13:57:41,1627135061635,1,24/07/2021 14:57:41,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,13,1,1,noTarget,Zone1,response_button_image,584,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
20,1627135061934,24/07/2021 13:57:41,1627135062410,1,24/07/2021 14:57:42,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,13,1,2,target,Zone2,response_button_image,771,,,redSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
21,1627135062493,24/07/2021 13:57:42,1627135062966,1,24/07/2021 14:57:42,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,8,1,1,noTarget,Zone1,response_button_image,551,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
22,1627135062981,24/07/2021 13:57:42,1627135063462,1,24/07/2021 14:57:43,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,8,1,2,target,Zone2,response_button_image,492,,,redSquare.png,1,0,1,0,,,,,1,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
23,1627135063557,24/07/2021 13:57:43,1627135064048,1,24/07/2021 14:57:44,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,4,1,1,noTarget,Zone1,response_button_image,581,,,orangeSquare.png,1,0,1,0,,,,,1,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
24,1627135064246,24/07/2021 13:57:44,1627135064731,1,24/07/2021 14:57:44,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,4,1,2,target,Zone2,response_button_image,678,,,redSquare.png,1,0,1,0,,,,,1,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
25,1627135064858,24/07/2021 13:57:44,1627135065335,1,24/07/2021 14:57:45,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,15,1,1,noTarget,Zone1,response_button_image,598,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
26,1627135065578,24/07/2021 13:57:45,1627135066056,1,24/07/2021 14:57:46,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,15,1,2,target,Zone2,response_button_image,718,,,redSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
27,1627135066219,24/07/2021 13:57:46,1627135066688,1,24/07/2021 14:57:46,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,10,1,1,noTarget,Zone1,response_button_image,627,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
28,1627135067017,24/07/2021 13:57:47,1627135067494,1,24/07/2021 14:57:47,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,10,1,2,target,Zone2,response_button_image,803,,,redSquare.png,1,0,1,0,,,,,1,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
29,1627135067588,24/07/2021 13:57:47,1627135068070,1,24/07/2021 14:57:48,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,12,1,1,noTarget,Zone1,response_button_image,571,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
30,1627135068431,24/07/2021 13:57:48,1627135068906,1,24/07/2021 14:57:48,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,12,1,2,target,Zone2,response_button_image,834,,,redSquare.png,1,0,1,0,,,,,1,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
31,1627135069047,24/07/2021 13:57:49,1627135069521,1,24/07/2021 14:57:49,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,6,1,1,noTarget,Zone1,response_button_image,610,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
32,1627135069580,24/07/2021 13:57:49,1627135070056,1,24/07/2021 14:57:50,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,6,1,2,target,Zone2,response_button_image,533,,,redSquare.png,1,0,1,0,,,,,1,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
33,1627135070163,24/07/2021 13:57:50,1627135070630,1,24/07/2021 14:57:50,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,24,2,1,noTarget,Zone1,response_button_image,568,,,orangeSquare.png,1,0,1,0,,,,,2,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
34,1627135070819,24/07/2021 13:57:50,1627135071300,1,24/07/2021 14:57:51,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,24,2,2,target,Zone2,response_button_image,666,,,redSquare.png,1,0,1,0,,,,,2,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
35,1627135071601,24/07/2021 13:57:51,1627135072081,1,24/07/2021 14:57:52,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,27,2,1,noTarget,Zone1,response_button_image,774,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
36,1627135072277,24/07/2021 13:57:52,1627135072756,1,24/07/2021 14:57:52,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,27,2,2,target,Zone2,response_button_image,673,,,redSquare.png,1,0,1,0,,,,,2,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
37,1627135072995,24/07/2021 13:57:52,1627135073476,1,24/07/2021 14:57:53,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,29,2,1,noTarget,Zone1,response_button_image,715,,,orangeSquare.png,1,0,1,0,,,,,2,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
38,1627135073686,24/07/2021 13:57:53,1627135074167,1,24/07/2021 14:57:54,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,29,2,2,target,Zone2,response_button_image,687,,,redSquare.png,1,0,1,0,,,,,2,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
39,1627135074314,24/07/2021 13:57:54,1627135074780,1,24/07/2021 14:57:54,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,30,2,1,noTarget,Zone1,response_button_image,608,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
40,1627135075162,24/07/2021 13:57:55,1627135075642,1,24/07/2021 14:57:55,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,30,2,2,target,Zone2,response_button_image,859,,,redSquare.png,1,0,1,0,,,,,2,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
41,1627135075756,24/07/2021 13:57:55,1627135076242,1,24/07/2021 14:57:56,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,22,2,1,noTarget,Zone1,response_button_image,594,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
42,1627135076305,24/07/2021 13:57:56,1627135076769,1,24/07/2021 14:57:56,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,22,2,2,target,Zone2,response_button_image,525,,,redSquare.png,1,0,1,0,,,,,2,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
43,1627135076921,24/07/2021 13:57:56,1627135077399,1,24/07/2021 14:57:57,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,31,2,1,noTarget,Zone1,response_button_image,625,,,orangeSquare.png,1,0,1,0,,,,,2,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
44,1627135077632,24/07/2021 13:57:57,1627135078114,1,24/07/2021 14:57:58,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,31,2,2,target,Zone2,response_button_image,712,,,redSquare.png,1,0,1,0,,,,,2,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
45,1627135078241,24/07/2021 13:57:58,1627135078725,1,24/07/2021 14:57:58,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,23,2,1,noTarget,Zone1,response_button_image,606,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
46,1627135078797,24/07/2021 13:57:58,1627135079274,1,24/07/2021 14:57:59,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,23,2,2,target,Zone2,response_button_image,546,,,redSquare.png,1,0,1,0,,,,,2,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
47,1627135079330,24/07/2021 13:57:59,1627135079802,1,24/07/2021 14:57:59,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,20,2,1,noTarget,Zone1,response_button_image,523,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
48,1627135080080,24/07/2021 13:58:00,1627135080558,1,24/07/2021 14:58:00,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,20,2,2,target,Zone2,response_button_image,753,,,redSquare.png,1,0,1,0,,,,,2,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
49,1627135080744,24/07/2021 13:58:00,1627135081219,1,24/07/2021 14:58:01,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,28,2,1,noTarget,Zone1,response_button_image,656,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
50,1627135081478,24/07/2021 13:58:01,1627135081948,1,24/07/2021 14:58:01,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,28,2,2,target,Zone2,response_button_image,726,,,redSquare.png,1,0,1,0,,,,,2,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
51,1627135082072,24/07/2021 13:58:02,1627135082557,1,24/07/2021 14:58:02,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,17,2,1,noTarget,Zone1,response_button_image,603,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
52,1627135082605,24/07/2021 13:58:02,1627135083087,1,24/07/2021 14:58:03,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,17,2,2,target,Zone2,response_button_image,527,,,redSquare.png,1,0,1,0,,,,,2,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
53,1627135083355,24/07/2021 13:58:03,1627135083831,1,24/07/2021 14:58:03,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,25,2,1,noTarget,Zone1,response_button_image,738,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
54,1627135083967,24/07/2021 13:58:03,1627135084454,1,24/07/2021 14:58:04,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,25,2,2,target,Zone2,response_button_image,620,,,redSquare.png,1,0,1,0,,,,,2,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
55,1627135084713,24/07/2021 13:58:04,1627135085183,1,24/07/2021 14:58:05,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,21,2,1,noTarget,Zone1,response_button_image,723,,,orangeSquare.png,1,0,1,0,,,,,2,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
56,1627135085279,24/07/2021 13:58:05,1627135085744,1,24/07/2021 14:58:05,53563,19,task-sgnv,,14557336,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,21,2,2,target,Zone2,response_button_image,558,,,redSquare.png,1,0,1,0,,,,,2,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
