Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1641066108461,01/01/2022 19:41:48,1641066167709,0,01/01/2022 19:42:47,53563,21,task-w26e,,18257099,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,One eye,12,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1641066110885,01/01/2022 19:41:50,1641066170107,0,01/01/2022 19:42:50,53563,21,task-w26e,,18257099,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,One eye,12,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2154.9000000953674,,,,,0,1,0,,,,,,instructions
3,1641066110986,01/01/2022 19:41:50,1641066170123,0,01/01/2022 19:42:50,53563,21,task-w26e,,18257099,BLIND,5409261,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1366x768,1366x657,,One eye,12,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,,,END TASK,,,,,2414,,,,,0,1,0,,,,,,
1,1638879760462,07/12/2021 12:22:40,1638879758148,0,07/12/2021 12:22:38,53563,21,task-w26e,,17813018,BLIND,5185783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1920x1080,1920x969,,One eye,12,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1638879808504,07/12/2021 12:23:28,1638879805744,0,07/12/2021 12:23:25,53563,21,task-w26e,,17813018,BLIND,5185783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1920x1080,1920x969,,One eye,12,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,47527.09999999404,,,,,0,1,0,,,,,,instructions
3,1638879808806,07/12/2021 12:23:28,1638879805748,0,07/12/2021 12:23:25,53563,21,task-w26e,,17813018,BLIND,5185783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1920x1080,1920x969,,One eye,12,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,END TASK,,,,,47600,,,,,0,1,0,,,,,,
1,1638277233638,30/11/2021 13:00:33,1638277233590,0,30/11/2021 13:00:33,53563,21,task-w26e,,17587548,BLIND,5193241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x854,1232x743,,One eye,12,oneFirst,,,,,178,Right,178,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1638277242820,30/11/2021 13:00:42,1638277242774,0,30/11/2021 13:00:42,53563,21,task-w26e,,17587548,BLIND,5193241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x854,1232x743,,One eye,12,oneFirst,,,,,178,Right,178,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,9143,,,,,0,1,0,,,,,,instructions
3,1638277242870,30/11/2021 13:00:42,1638277242777,0,30/11/2021 13:00:42,53563,21,task-w26e,,17587548,BLIND,5193241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x854,1232x743,,One eye,12,oneFirst,,,,,178,Right,178,Right,Spreadsheet1,,,END TASK,,,,,9188,,,,,0,1,0,,,,,,
1,1642074399113,13/01/2022 11:46:39,1642074398519,0,13/01/2022 11:46:38,53563,21,task-w26e,,18488527,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x569,,One eye,12,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1642074462445,13/01/2022 11:47:42,1642074461875,0,13/01/2022 11:47:41,53563,21,task-w26e,,18488527,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x569,,One eye,12,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,63302,,,,,0,1,0,,,,,,instructions
3,1642074462523,13/01/2022 11:47:42,1642074461879,0,13/01/2022 11:47:41,53563,21,task-w26e,,18488527,BLIND,5470308,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 97.0.1072.55,1280x720,1280x569,,One eye,12,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,END TASK,,,,,63361,,,,,0,1,0,,,,,,
1,1640816513441,29/12/2021 22:21:53,1640816512733,0,29/12/2021 22:21:52,53563,21,task-w26e,,18241180,BLIND,5389739,,complete,,,computer,Desktop or Laptop,Chromium OS 14268.67.0,Chrome 96.0.4664.111,1536x864,1024x497,,One eye,12,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1640816530065,29/12/2021 22:22:10,1640816529411,0,29/12/2021 22:22:09,53563,21,task-w26e,,18241180,BLIND,5389739,,complete,,,computer,Desktop or Laptop,Chromium OS 14268.67.0,Chrome 96.0.4664.111,1536x864,1024x497,,One eye,12,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,16619.600000000035,,,,,0,1,0,,,,,,instructions
3,1640816530255,29/12/2021 22:22:10,1640816529417,0,29/12/2021 22:22:09,53563,21,task-w26e,,18241180,BLIND,5389739,,complete,,,computer,Desktop or Laptop,Chromium OS 14268.67.0,Chrome 96.0.4664.111,1536x864,1024x497,,One eye,12,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,,,END TASK,,,,,16684,,,,,0,1,0,,,,,,
