Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1627565851663,29/07/2021 13:37:31,1627565851552,1,29/07/2021 14:37:31,53563,19,task-wenr,,14680298,wr2yc4aa,4372219,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1472x678,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627565852896,29/07/2021 13:37:32,1627565852835,1,29/07/2021 14:37:32,53563,19,task-wenr,,14680298,wr2yc4aa,4372219,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1472x678,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1237,,,,,0,1,0,,,,,,instructions
3,1627565852978,29/07/2021 13:37:32,1627565852839,1,29/07/2021 14:37:32,53563,19,task-wenr,,14680298,wr2yc4aa,4372219,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1472x678,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,1287,,,,,0,1,0,,,,,,
1,1628771021067,12/08/2021 12:23:41,1628771020544,1,12/08/2021 13:23:40,53563,19,task-wenr,,15097296,e7e3oven,4482002,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x768,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1628771028895,12/08/2021 12:23:48,1628771028386,1,12/08/2021 13:23:48,53563,19,task-wenr,,15097296,e7e3oven,4482002,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x768,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,7703,,,,,0,1,0,,,,,,instructions
3,1628771028974,12/08/2021 12:23:48,1628771028400,1,12/08/2021 13:23:48,53563,19,task-wenr,,15097296,e7e3oven,4482002,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1366x768,1366x768,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,7855,,,,,0,1,0,,,,,,
1,1629120546839,16/08/2021 13:29:06,1629120546931,1,16/08/2021 14:29:06,53563,19,task-wenr,,15161990,kp2j1glc,4497128,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1629120550323,16/08/2021 13:29:10,1629120550459,1,16/08/2021 14:29:10,53563,19,task-wenr,,15161990,kp2j1glc,4497128,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3492.300000000745,,,,,0,1,0,,,,,,instructions
3,1629120550400,16/08/2021 13:29:10,1629120550462,1,16/08/2021 14:29:10,53563,19,task-wenr,,15161990,kp2j1glc,4497128,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x969,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,3531,,,,,0,1,0,,,,,,
1,1629226413051,17/08/2021 18:53:33,1629226407003,1,17/08/2021 19:53:27,53563,19,task-wenr,,15201828,zdcx1bbs,4505777,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1629226416041,17/08/2021 18:53:36,1629226410053,1,17/08/2021 19:53:30,53563,19,task-wenr,,15201828,zdcx1bbs,4505777,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3032.5,,,,,0,1,0,,,,,,instructions
3,1629226416098,17/08/2021 18:53:36,1629226410055,1,17/08/2021 19:53:30,53563,19,task-wenr,,15201828,zdcx1bbs,4505777,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.73,1920x1080,1920x937,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,3052,,,,,0,1,0,,,,,,
END OF FILE
