Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1627148100582,24/07/2021 17:35:00,1627148145377,1,24/07/2021 18:35:45,53563,19,task-3tit,,14559176,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Both eyes,6,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627148103896,24/07/2021 17:35:03,1627148148741,1,24/07/2021 18:35:48,53563,19,task-3tit,,14559176,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Both eyes,6,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3285.2999999523163,,,,,0,1,0,,,,,,instructions
3,1627148103967,24/07/2021 17:35:03,1627148148750,1,24/07/2021 18:35:48,53563,19,task-3tit,,14559176,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Both eyes,6,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,,,END TASK,,,,,3373,,,,,0,1,0,,,,,,
1,1627154652202,24/07/2021 19:24:12,1627154697823,1,24/07/2021 20:24:57,53563,19,task-3tit,,14560876,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1536x754,,Both eyes,6,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627154655531,24/07/2021 19:24:15,1627154701210,1,24/07/2021 20:25:01,53563,19,task-3tit,,14560876,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Both eyes,6,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3366.600000000093,,,,,0,1,0,,,,,,instructions
3,1627154655625,24/07/2021 19:24:15,1627154701213,1,24/07/2021 20:25:01,53563,19,task-3tit,,14560876,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,Both eyes,6,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,,,END TASK,,,,,3391,,,,,0,1,0,,,,,,
1,1627182367838,25/07/2021 03:06:07,1627182367704,-4,24/07/2021 23:06:07,53563,19,task-3tit,,14563993,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Both eyes,6,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627182370507,25/07/2021 03:06:10,1627182370410,-4,24/07/2021 23:06:10,53563,19,task-3tit,,14563993,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Both eyes,6,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2622.9000000953674,,,,,0,1,0,,,,,,instructions
3,1627182370617,25/07/2021 03:06:10,1627182370415,-4,24/07/2021 23:06:10,53563,19,task-3tit,,14563993,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,Both eyes,6,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,END TASK,,,,,2711,,,,,0,1,0,,,,,,
1,1627235641653,25/07/2021 17:54:01,1627235641502,-4,25/07/2021 13:54:01,53563,19,task-3tit,,14570593,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Both eyes,6,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
