Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1641143129590,02/01/2022 17:05:29,1641143129701,0,02/01/2022 17:05:29,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1641143131041,02/01/2022 17:05:31,1641143131176,0,02/01/2022 17:05:31,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,178,1,1,1,Screen 1,advancementZone,continue_button,1408.6000000238419,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1641143137594,02/01/2022 17:05:37,1641143137746,0,02/01/2022 17:05:37,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,178,2,1,1,Screen 1,Zone1,screen_calibration,6545.299999952316,,,Pixels per CM: 34.93722147004948,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1641143137672,02/01/2022 17:05:37,1641143137748,0,02/01/2022 17:05:37,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,178,2,1,1,Screen 1,Zone1,screen_calibration,6577.973000000001,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1641143139849,02/01/2022 17:05:39,1641143140009,0,02/01/2022 17:05:40,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,178,3,1,1,Screen 2,advancementZone,continue_button,2184.399999976158,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1641143144684,02/01/2022 17:05:44,1641143144852,0,02/01/2022 17:05:44,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,178,3,1,2,Screen 1,advancementZone,continue_button,4824.5,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1641143153786,02/01/2022 17:05:53,1641143153931,0,02/01/2022 17:05:53,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,178,3,1,3,Screen 3,advancementZone,continue_button,9064.100000023842,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1641143154266,02/01/2022 17:05:54,1641143154428,0,02/01/2022 17:05:54,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,178,4,1,1,Screen 1,fixation,fixation,499.4160000000011,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1641143154348,02/01/2022 17:05:54,1641143154489,0,02/01/2022 17:05:54,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,178,9,1,1,start,script,force_advance,49.883999999998196,,,,,0,1,0,,,,,1,task,H,,,0.232368892,0.091258545,0.057586663,0.028780831,H_upper_100.png,0.754596703,0.292003529,0.611327433,0.478273103,0.373208003,0.18331727,0.144406013,0.11537386,0.072006789,0.046059727,0.036458908
10,1641143156239,02/01/2022 17:05:56,1641143156405,0,02/01/2022 17:05:56,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,178,9,1,2,Level1,Zone2,response_text_entry,1894.8999999761581,,Enter Key,h,1,1,0,0,,,,,1,task,H,,,0.232368892,0.091258545,0.057586663,0.028780831,H_upper_100.png,0.754596703,0.292003529,0.611327433,0.478273103,0.373208003,0.18331727,0.144406013,0.11537386,0.072006789,0.046059727,0.036458908
11,1641143156302,02/01/2022 17:05:56,1641143156424,0,02/01/2022 17:05:56,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,178,9,1,17,end,advancementZone,timelimit_screen,16.406999999999243,,,,,0,1,0,,,1,,1,task,H,,,0.232368892,0.091258545,0.057586663,0.028780831,H_upper_100.png,0.754596703,0.292003529,0.611327433,0.478273103,0.373208003,0.18331727,0.144406013,0.11537386,0.072006789,0.046059727,0.036458908
12,1641143156757,02/01/2022 17:05:56,1641143156910,0,02/01/2022 17:05:56,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,178,6,2,1,Screen 1,fixation,fixation,499.71399999999994,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
13,1641143156839,02/01/2022 17:05:56,1641143156970,0,02/01/2022 17:05:56,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,178,7,2,1,start,script,force_advance,49.78199999999924,,,,,0,1,0,,,,,1,task,D,,,0.232368892,0.091258545,0.057586663,0.028780831,D_upper_100.png,0.754596703,0.292003529,0.611327433,0.478273103,0.373208003,0.18331727,0.144406013,0.11537386,0.072006789,0.046059727,0.036458908
14,1641143158069,02/01/2022 17:05:58,1641143158225,0,02/01/2022 17:05:58,53563,21,task-z8mr,,18261443,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Visual Acuity With Height,9,bothFirst,178,Right,178,Right,,,,,178,178,7,2,3,Level2,Zone2,response_text_entry,1236.6000000238419,,Enter Key,d,1,1,0,0,,,,,1,task,D,,,0.232368892,0.091258545,0.057586663,0.028780831,D_upper_100.png,0.754596703,0.292003529,0.611327433,0.478273103,0.373208003,0.18331727,0.144406013,0.11537386,0.072006789,0.046059727,0.036458908
