Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
21,1628263581806,06/08/2021 15:26:21,1628263601477,1,06/08/2021 16:26:41,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,19,4,1,start,script,force_advance,66.62900000000081,,,,,0,1,0,,,,,1,task,S,,,0.204954585,0.080492088,0.050792731,0.025385339,S_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
22,1628263583282,06/08/2021 15:26:23,1628263602974,1,06/08/2021 16:26:42,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,19,4,5,Level4,Zone2,response_text_entry,1470.1000003814697,,,s,1,1,0,0,,,,,1,task,S,,,0.204954585,0.080492088,0.050792731,0.025385339,S_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
23,1628263583373,06/08/2021 15:26:23,1628263602987,1,06/08/2021 16:26:42,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,19,4,17,end,advancementZone,timelimit_screen,16.659999999996217,,,,,0,1,0,,,1,,1,task,S,,,0.204954585,0.080492088,0.050792731,0.025385339,S_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
24,1628263583798,06/08/2021 15:26:23,1628263603480,1,06/08/2021 16:26:43,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,12,5,1,Screen 1,fixation,fixation,500.0390000000043,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
25,1628263583876,06/08/2021 15:26:23,1628263603568,1,06/08/2021 16:26:43,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,7,5,1,start,script,force_advance,66.63100000000122,,,,,0,1,0,,,,,1,task,D,,,0.204954585,0.080492088,0.050792731,0.025385339,D_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
26,1628263585346,06/08/2021 15:26:25,1628263605020,1,06/08/2021 16:26:45,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,7,5,6,Level5,Zone2,response_text_entry,1431.1999998092651,,,d,1,1,0,0,,,,,1,task,D,,,0.204954585,0.080492088,0.050792731,0.025385339,D_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
27,1628263585423,06/08/2021 15:26:25,1628263605032,1,06/08/2021 16:26:45,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,7,5,17,end,advancementZone,timelimit_screen,16.6559999999954,,,,,0,1,0,,,1,,1,task,D,,,0.204954585,0.080492088,0.050792731,0.025385339,D_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
28,1628263585847,06/08/2021 15:26:25,1628263605531,1,06/08/2021 16:26:45,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,14,6,1,Screen 1,fixation,fixation,500.01000000000204,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
29,1628263585940,06/08/2021 15:26:25,1628263605632,1,06/08/2021 16:26:45,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,11,6,1,start,script,force_advance,83.2960000000021,,,,,0,1,0,,,,,1,task,K,,,0.204954585,0.080492088,0.050792731,0.025385339,K_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
30,1628263587539,06/08/2021 15:26:27,1628263607234,1,06/08/2021 16:26:47,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,11,6,7,Level6,Zone2,response_text_entry,1581.9000000953674,,,k,1,1,0,0,,,,,1,task,K,,,0.204954585,0.080492088,0.050792731,0.025385339,K_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
31,1628263587619,06/08/2021 15:26:27,1628263607244,1,06/08/2021 16:26:47,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,11,6,17,end,advancementZone,timelimit_screen,16.656999999999243,,,,,0,1,0,,,1,,1,task,K,,,0.204954585,0.080492088,0.050792731,0.025385339,K_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
32,1628263588070,06/08/2021 15:26:28,1628263607730,1,06/08/2021 16:26:47,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,16,7,1,Screen 1,fixation,fixation,500.0020000000004,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
33,1628263588150,06/08/2021 15:26:28,1628263607845,1,06/08/2021 16:26:47,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,21,7,1,start,script,force_advance,99.98300000000017,,,,,0,1,0,,,,,1,task,U,,,0.204954585,0.080492088,0.050792731,0.025385339,U_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
34,1628263589451,06/08/2021 15:26:29,1628263609135,1,06/08/2021 16:26:49,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,21,7,8,Level7,Zone2,response_text_entry,1270.4000000953674,,,u,1,1,0,0,,,,,1,task,U,,,0.204954585,0.080492088,0.050792731,0.025385339,U_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
35,1628263589529,06/08/2021 15:26:29,1628263609148,1,06/08/2021 16:26:49,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,21,7,17,end,advancementZone,timelimit_screen,16.671000000002095,,,,,0,1,0,,,1,,1,task,U,,,0.204954585,0.080492088,0.050792731,0.025385339,U_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
36,1628263589968,06/08/2021 15:26:29,1628263609647,1,06/08/2021 16:26:49,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,18,8,1,Screen 1,fixation,fixation,499.9959999999992,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
37,1628263590046,06/08/2021 15:26:30,1628263609734,1,06/08/2021 16:26:49,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,9,8,1,start,script,force_advance,66.70999999999913,,,,,0,1,0,,,,,1,task,H,,,0.204954585,0.080492088,0.050792731,0.025385339,H_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
38,1628263591379,06/08/2021 15:26:31,1628263611059,1,06/08/2021 16:26:51,53563,19,task-cbqt,,14929459,qsx44hso,4443776,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x577,,Visual Acuity With Height,9,oneFirst,,,,,157,Right,157,Right,157,157,9,8,9,Level8,Zone2,response_text_entry,1302.1999998092651,,,h,1,1,0,0,,,,,1,task,H,,,0.204954585,0.080492088,0.050792731,0.025385339,H_upper_100.png,0.665571249,0.257553675,0.539204533,0.421847624,0.329177845,0.161689951,0.127369349,0.101762337,0.063511606,0.040625714,0.032157576
