Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1641122107733,02/01/2022 11:15:07,1641122108994,0,02/01/2022 11:15:08,53563,21,task-kna9,,18258983,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Visual Acuity With Height,9,bothFirst,163,Right,163,Right,,,,,163,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1641122112855,02/01/2022 11:15:12,1641122114156,0,02/01/2022 11:15:14,53563,21,task-kna9,,18258983,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Visual Acuity With Height,9,bothFirst,163,Right,163,Right,,,,,163,163,1,1,1,Screen 1,advancementZone,continue_button,5101.299999952316,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1641122132480,02/01/2022 11:15:32,1641122133516,0,02/01/2022 11:15:33,53563,21,task-kna9,,18258983,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Visual Acuity With Height,9,bothFirst,163,Right,163,Right,,,,,163,163,2,1,1,Screen 1,Zone1,screen_calibration,19346.200000047684,,,Pixels per CM: 44.601951051445155,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1641122132583,02/01/2022 11:15:32,1641122133519,0,02/01/2022 11:15:33,53563,21,task-kna9,,18258983,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Visual Acuity With Height,9,bothFirst,163,Right,163,Right,,,,,163,163,2,1,1,Screen 1,Zone1,screen_calibration,19382.457000000002,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1641122137507,02/01/2022 11:15:37,1641122138422,0,02/01/2022 11:15:38,53563,21,task-kna9,,18258983,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Visual Acuity With Height,9,bothFirst,163,Right,163,Right,,,,,163,163,3,1,1,Screen 2,advancementZone,continue_button,4809.099999904633,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1641122145543,02/01/2022 11:15:45,1641122146469,0,02/01/2022 11:15:46,53563,21,task-kna9,,18258983,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Visual Acuity With Height,9,bothFirst,163,Right,163,Right,,,,,163,163,3,1,2,Screen 1,advancementZone,continue_button,8034.599999904633,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1641122146823,02/01/2022 11:15:46,1641122148135,0,02/01/2022 11:15:48,53563,21,task-kna9,,18258983,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Visual Acuity With Height,9,bothFirst,163,Right,163,Right,,,,,163,163,3,1,3,Screen 3,advancementZone,continue_button,1654.7999999523163,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1641122147291,02/01/2022 11:15:47,1641122148625,0,02/01/2022 11:15:48,53563,21,task-kna9,,18258983,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Visual Acuity With Height,9,bothFirst,163,Right,163,Right,,,,,163,163,4,1,1,Screen 1,fixation,fixation,499.7940000000017,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1641122147433,02/01/2022 11:15:47,1641122148688,0,02/01/2022 11:15:48,53563,21,task-kna9,,18258983,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Visual Acuity With Height,9,bothFirst,163,Right,163,Right,,,,,163,163,21,1,1,start,script,force_advance,49.90899999999965,,,,,0,1,0,,,,,1,task,U,,,0.212787244,0.083568219,0.052733854,0.02635548,U_upper_100.png,0.691007093,0.26739649,0.559811076,0.43796919,0.34175789,0.167869185,0.132236967,0.105651343,0.065938801,0.042178289,0.033386528
10,1641122149332,02/01/2022 11:15:49,1641122150658,0,02/01/2022 11:15:50,53563,21,task-kna9,,18258983,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Visual Acuity With Height,9,bothFirst,163,Right,163,Right,,,,,163,163,21,1,2,Level1,Zone2,response_text_entry,1933.0999999046326,,Enter Key,u,1,1,0,0,,,,,1,task,U,,,0.212787244,0.083568219,0.052733854,0.02635548,U_upper_100.png,0.691007093,0.26739649,0.559811076,0.43796919,0.34175789,0.167869185,0.132236967,0.105651343,0.065938801,0.042178289,0.033386528
