Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,structure,displayR,xR,yR,xL,yL,size,displayL
11,1642799841642,21/01/2022 21:17:21,1642798761828,0,21/01/2022 20:59:21,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,6,1,1,noTarget,Zone1,response_button_image,1224.0999999999985,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
12,1642799842876,21/01/2022 21:17:22,1642798763070,0,21/01/2022 20:59:23,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,6,1,2,target,Zone2,response_button_image,1230.7999999999993,,,redSquare.png,1,0,1,0,,,,,1,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
13,1642799844095,21/01/2022 21:17:24,1642798764277,0,21/01/2022 20:59:24,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,16,1,1,noTarget,Zone1,response_button_image,1184,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
14,1642799845421,21/01/2022 21:17:25,1642798765608,0,21/01/2022 20:59:25,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,16,1,2,target,Zone2,response_button_image,1319.4000000000015,,,redSquare.png,1,0,1,0,,,,,1,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
15,1642799846296,21/01/2022 21:17:26,1642798766489,0,21/01/2022 20:59:26,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,12,1,1,noTarget,Zone1,response_button_image,863.9000000000015,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
16,1642799847265,21/01/2022 21:17:27,1642798767449,0,21/01/2022 20:59:27,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,12,1,2,target,Zone2,response_button_image,950.4000000000015,,,redSquare.png,1,0,1,0,,,,,1,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
17,1642799848205,21/01/2022 21:17:28,1642798768388,0,21/01/2022 20:59:28,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,3,1,1,noTarget,Zone1,response_button_image,914,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
18,1642799848953,21/01/2022 21:17:28,1642798769135,0,21/01/2022 20:59:29,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,3,1,2,target,Zone2,response_button_image,739.1999999999971,,,redSquare.png,1,0,1,0,,,,,1,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
19,1642799850092,21/01/2022 21:17:30,1642798770278,0,21/01/2022 20:59:30,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,13,1,1,noTarget,Zone1,response_button_image,1126.699999999997,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
20,1642799851176,21/01/2022 21:17:31,1642798771368,0,21/01/2022 20:59:31,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,13,1,2,target,Zone2,response_button_image,1080.300000000003,,,redSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
21,1642799852537,21/01/2022 21:17:32,1642798772714,0,21/01/2022 20:59:32,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,15,1,1,noTarget,Zone1,response_button_image,1325.199999999997,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
22,1642799854099,21/01/2022 21:17:34,1642798774288,0,21/01/2022 20:59:34,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,15,1,2,target,Zone2,response_button_image,1565.699999999997,,,redSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
23,1642799856223,21/01/2022 21:17:36,1642798776406,0,21/01/2022 20:59:36,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,7,1,1,noTarget,Zone1,response_button_image,2097.0999999999985,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
24,1642799857242,21/01/2022 21:17:37,1642798777433,0,21/01/2022 20:59:37,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,7,1,2,target,Zone2,response_button_image,1014.7999999999956,,,redSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
25,1642799859561,21/01/2022 21:17:39,1642798779741,0,21/01/2022 20:59:39,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,14,1,1,noTarget,Zone1,response_button_image,2289,,,orangeSquare.png,1,0,1,0,,,,,1,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
26,1642799861014,21/01/2022 21:17:41,1642798781202,0,21/01/2022 20:59:41,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,14,1,2,target,Zone2,response_button_image,1450.5,,,redSquare.png,1,0,1,0,,,,,1,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
27,1642799862549,21/01/2022 21:17:42,1642798782735,0,21/01/2022 20:59:42,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,10,1,1,noTarget,Zone1,response_button_image,1513.4000000000015,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
28,1642799863816,21/01/2022 21:17:43,1642798784005,0,21/01/2022 20:59:44,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,10,1,2,target,Zone2,response_button_image,1258.5999999999985,,,redSquare.png,1,0,1,0,,,,,1,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
29,1642799865190,21/01/2022 21:17:45,1642798785375,0,21/01/2022 20:59:45,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,9,1,1,noTarget,Zone1,response_button_image,1352.0999999999985,,,orangeSquare.png,1,0,1,0,,,,,1,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
30,1642799866248,21/01/2022 21:17:46,1642798786442,0,21/01/2022 20:59:46,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,9,1,2,target,Zone2,response_button_image,1056.6000000000058,,,redSquare.png,1,0,1,0,,,,,1,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
31,1642799869293,21/01/2022 21:17:49,1642798789486,0,21/01/2022 20:59:49,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,8,1,1,noTarget,Zone1,response_button_image,3028.4000000000015,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
32,1642799870231,21/01/2022 21:17:50,1642798790411,0,21/01/2022 20:59:50,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,8,1,2,target,Zone2,response_button_image,917.0999999999985,,,redSquare.png,1,0,1,0,,,,,1,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
33,1642799871407,21/01/2022 21:17:51,1642798791592,0,21/01/2022 20:59:51,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,22,2,1,noTarget,Zone1,response_button_image,1164.300000000003,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
34,1642799872627,21/01/2022 21:17:52,1642798792810,0,21/01/2022 20:59:52,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,22,2,2,target,Zone2,response_button_image,1209.5999999999985,,,redSquare.png,1,0,1,0,,,,,2,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
35,1642799874070,21/01/2022 21:17:54,1642798794256,0,21/01/2022 20:59:54,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,28,2,1,noTarget,Zone1,response_button_image,1425,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
36,1642799874907,21/01/2022 21:17:54,1642798795093,0,21/01/2022 20:59:55,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,28,2,2,target,Zone2,response_button_image,829.0999999999985,,,redSquare.png,1,0,1,0,,,,,2,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
37,1642799876269,21/01/2022 21:17:56,1642798796463,0,21/01/2022 20:59:56,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,26,2,1,noTarget,Zone1,response_button_image,1351.4000000000015,,,orangeSquare.png,1,0,1,0,,,,,2,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
38,1642799877247,21/01/2022 21:17:57,1642798797428,0,21/01/2022 20:59:57,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,26,2,2,target,Zone2,response_button_image,956.6999999999971,,,redSquare.png,1,0,1,0,,,,,2,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
39,1642799880014,21/01/2022 21:18:00,1642798800193,0,21/01/2022 21:00:00,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,23,2,1,noTarget,Zone1,response_button_image,2745.0999999999913,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
40,1642799880871,21/01/2022 21:18:00,1642798801056,0,21/01/2022 21:00:01,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,23,2,2,target,Zone2,response_button_image,853.0999999999913,,,redSquare.png,1,0,1,0,,,,,2,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
41,1642799881879,21/01/2022 21:18:01,1642798802071,0,21/01/2022 21:00:02,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,17,2,1,noTarget,Zone1,response_button_image,995.8000000000029,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
42,1642799882889,21/01/2022 21:18:02,1642798803087,0,21/01/2022 21:00:03,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,17,2,2,target,Zone2,response_button_image,1008,,,redSquare.png,1,0,1,0,,,,,2,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
43,1642799883917,21/01/2022 21:18:03,1642798804113,0,21/01/2022 21:00:04,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,20,2,1,noTarget,Zone1,response_button_image,1007.5,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
44,1642799885294,21/01/2022 21:18:05,1642798805471,0,21/01/2022 21:00:05,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,20,2,2,target,Zone2,response_button_image,1348.3999999999942,,,redSquare.png,1,0,1,0,,,,,2,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
45,1642799887091,21/01/2022 21:18:07,1642798807286,0,21/01/2022 21:00:07,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,31,2,1,noTarget,Zone1,response_button_image,1797.6000000000058,,,orangeSquare.png,1,0,1,0,,,,,2,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
46,1642799887939,21/01/2022 21:18:07,1642798808123,0,21/01/2022 21:00:08,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,31,2,2,target,Zone2,response_button_image,827.4000000000087,,,redSquare.png,1,0,1,0,,,,,2,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
47,1642799889846,21/01/2022 21:18:09,1642798810038,0,21/01/2022 21:00:10,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,18,2,1,noTarget,Zone1,response_button_image,1895.199999999997,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
48,1642799891053,21/01/2022 21:18:11,1642798811244,0,21/01/2022 21:00:11,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,18,2,2,target,Zone2,response_button_image,1193.6000000000058,,,redSquare.png,1,0,1,0,,,,,2,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
49,1642799892725,21/01/2022 21:18:12,1642798812894,0,21/01/2022 21:00:12,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,25,2,1,noTarget,Zone1,response_button_image,1631.800000000003,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
50,1642799894090,21/01/2022 21:18:14,1642798814276,0,21/01/2022 21:00:14,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,25,2,2,target,Zone2,response_button_image,1375.5,,,redSquare.png,1,0,1,0,,,,,2,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
51,1642799898846,21/01/2022 21:18:18,1642798819034,0,21/01/2022 21:00:19,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,27,2,1,noTarget,Zone1,response_button_image,4741.5,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
52,1642799899861,21/01/2022 21:18:19,1642798820050,0,21/01/2022 21:00:20,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,27,2,2,target,Zone2,response_button_image,1005.8999999999942,,,redSquare.png,1,0,1,0,,,,,2,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
53,1642799901174,21/01/2022 21:18:21,1642798821369,0,21/01/2022 21:00:21,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,21,2,1,noTarget,Zone1,response_button_image,1298.8999999999942,,,orangeSquare.png,1,0,1,0,,,,,2,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
54,1642799902034,21/01/2022 21:18:22,1642798822219,0,21/01/2022 21:00:22,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,21,2,2,target,Zone2,response_button_image,842.0999999999913,,,redSquare.png,1,0,1,0,,,,,2,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
55,1642799903537,21/01/2022 21:18:23,1642798823639,0,21/01/2022 21:00:23,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,24,2,1,noTarget,Zone1,response_button_image,1398.800000000003,,,orangeSquare.png,1,0,1,0,,,,,2,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
56,1642799904586,21/01/2022 21:18:24,1642798824667,0,21/01/2022 21:00:24,53563,21,task-p5uw,,18744859,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Fitts's Law,8,bothFirst,157,Right,157,Right,,,,,right,right,24,2,2,target,Zone2,response_button_image,1020.1999999999971,,,redSquare.png,1,0,1,0,,,,,2,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
