Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1627234243919,25/07/2021 17:30:43,1627234243805,-4,25/07/2021 13:30:43,53563,19,task-8uqp,,14570375,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1627234264261,25/07/2021 17:31:04,1627234264190,-4,25/07/2021 13:31:04,53563,19,task-8uqp,,14570375,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,1,1,1,Screen 1,advancementZone,continue_button,20363,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1627234273720,25/07/2021 17:31:13,1627234273235,-4,25/07/2021 13:31:13,53563,19,task-8uqp,,14570375,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,2,1,1,Screen 1,Zone1,screen_calibration,9036.999999999996,,,Pixels per CM: 53.06839587524628,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1627234273861,25/07/2021 17:31:13,1627234273237,-4,25/07/2021 13:31:13,53563,19,task-8uqp,,14570375,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,2,1,1,Screen 1,Zone1,screen_calibration,9054,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1627234279602,25/07/2021 17:31:19,1627234279530,-4,25/07/2021 13:31:19,53563,19,task-8uqp,,14570375,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,3,1,1,Screen 2,advancementZone,continue_button,6261,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1627234282037,25/07/2021 17:31:22,1627234281942,-4,25/07/2021 13:31:21,53563,19,task-8uqp,,14570375,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,3,1,2,Screen 1,advancementZone,continue_button,2403.0000000000073,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1627234283605,25/07/2021 17:31:23,1627234283520,-4,25/07/2021 13:31:23,53563,19,task-8uqp,,14570375,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,3,1,3,Screen 3,advancementZone,continue_button,1571,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1627234284088,25/07/2021 17:31:24,1627234284014,-4,25/07/2021 13:31:24,53563,19,task-8uqp,,14570375,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,4,1,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1627234284227,25/07/2021 17:31:24,1627234284053,-4,25/07/2021 13:31:24,53563,19,task-8uqp,,14570375,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,25,1,1,start,script,force_advance,6,,,,,0,1,0,,,,,1,task,Z,,,0.212787244,0.083568219,0.052733854,0.02635548,Z_upper_100.png,0.691007093,0.26739649,0.559811076,0.43796919,0.34175789,0.167869185,0.132236967,0.105651343,0.065938801,0.042178289,0.033386528
10,1627234290802,25/07/2021 17:31:30,1627234290730,-4,25/07/2021 13:31:30,53563,19,task-8uqp,,14570375,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,25,1,2,Level1,Zone2,response_text_entry,6671,,,z,1,1,0,0,,,,,1,task,Z,,,0.212787244,0.083568219,0.052733854,0.02635548,Z_upper_100.png,0.691007093,0.26739649,0.559811076,0.43796919,0.34175789,0.167869185,0.132236967,0.105651343,0.065938801,0.042178289,0.033386528
11,1627234290951,25/07/2021 17:31:30,1627234290735,-4,25/07/2021 13:31:30,53563,19,task-8uqp,,14570375,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,25,1,17,end,advancementZone,timelimit_screen,18,,,,,0,1,0,,,1,,1,task,Z,,,0.212787244,0.083568219,0.052733854,0.02635548,Z_upper_100.png,0.691007093,0.26739649,0.559811076,0.43796919,0.34175789,0.167869185,0.132236967,0.105651343,0.065938801,0.042178289,0.033386528
12,1627234291301,25/07/2021 17:31:31,1627234291233,-4,25/07/2021 13:31:31,53563,19,task-8uqp,,14570375,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,6,2,1,Screen 1,fixation,fixation,498,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
13,1627234291452,25/07/2021 17:31:31,1627234291268,-4,25/07/2021 13:31:31,53563,19,task-8uqp,,14570375,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,13,2,1,start,script,force_advance,5.999999999992724,,,,,0,1,0,,,,,1,task,N,,,0.212787244,0.083568219,0.052733854,0.02635548,N_upper_100.png,0.691007093,0.26739649,0.559811076,0.43796919,0.34175789,0.167869185,0.132236967,0.105651343,0.065938801,0.042178289,0.033386528
