Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1628093606272,04/08/2021 16:13:26,1628093720918,1,04/08/2021 17:15:20,53563,19,task-xddp,,14869402,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1628093613625,04/08/2021 16:13:33,1628093728359,1,04/08/2021 17:15:28,53563,19,task-xddp,,14869402,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,1,1,1,Screen 1,advancementZone,continue_button,7274.890000000596,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1628093638867,04/08/2021 16:13:58,1628093753599,1,04/08/2021 17:15:53,53563,19,task-xddp,,14869402,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,2,1,1,Screen 1,Zone1,screen_calibration,25222.7300000377,,,Pixels per CM: 42.380615181115886,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1628093639354,04/08/2021 16:13:59,1628093753603,1,04/08/2021 17:15:53,53563,19,task-xddp,,14869402,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,2,1,1,Screen 1,Zone1,screen_calibration,25231.795999999995,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1628093646720,04/08/2021 16:14:06,1628093761451,1,04/08/2021 17:16:01,53563,19,task-xddp,,14869402,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,3,1,1,Screen 2,advancementZone,continue_button,7751.429999712855,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1628093659314,04/08/2021 16:14:19,1628093774034,1,04/08/2021 17:16:14,53563,19,task-xddp,,14869402,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,3,1,2,Screen 1,advancementZone,continue_button,12569.97499987483,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1628093663157,04/08/2021 16:14:23,1628093777816,1,04/08/2021 17:16:17,53563,19,task-xddp,,14869402,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,3,1,3,Screen 3,advancementZone,continue_button,3769.599999766797,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1628093663745,04/08/2021 16:14:23,1628093778308,1,04/08/2021 17:16:18,53563,19,task-xddp,,14869402,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,4,1,1,Screen 1,fixation,fixation,499.7129999999961,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1628093664116,04/08/2021 16:14:24,1628093778509,1,04/08/2021 17:16:18,53563,19,task-xddp,,14869402,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,5,1,1,start,script,force_advance,149.84100000000035,,,,,0,1,0,,,,,1,task,C,,,0.198427369,0.077928646,0.049175128,0.024576889,C_upper_100.png,0.644374713,0.249351329,0.522032415,0.408412987,0.318694474,0.15654059,0.123313,0.098521498,0.061488943,0.039331902,0.031133449
10,1628093665379,04/08/2021 16:14:25,1628093780091,1,04/08/2021 17:16:20,53563,19,task-xddp,,14869402,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,5,1,2,Level1,Zone2,response_text_entry,1505.2600000053644,,,c,1,1,0,0,,,,,1,task,C,,,0.198427369,0.077928646,0.049175128,0.024576889,C_upper_100.png,0.644374713,0.249351329,0.522032415,0.408412987,0.318694474,0.15654059,0.123313,0.098521498,0.061488943,0.039331902,0.031133449
11,1628093665532,04/08/2021 16:14:25,1628093780132,1,04/08/2021 17:16:20,53563,19,task-xddp,,14869402,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,5,1,17,end,advancementZone,timelimit_screen,16.5879999999961,,,,,0,1,0,,,1,,1,task,C,,,0.198427369,0.077928646,0.049175128,0.024576889,C_upper_100.png,0.644374713,0.249351329,0.522032415,0.408412987,0.318694474,0.15654059,0.123313,0.098521498,0.061488943,0.039331902,0.031133449
12,1628093665910,04/08/2021 16:14:25,1628093780590,1,04/08/2021 17:16:20,53563,19,task-xddp,,14869402,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,6,2,1,Screen 1,fixation,fixation,499.7720000000045,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
13,1628093666203,04/08/2021 16:14:26,1628093780823,1,04/08/2021 17:16:20,53563,19,task-xddp,,14869402,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,7,2,1,start,script,force_advance,199.68099999999686,,,,,0,1,0,,,,,1,task,D,,,0.198427369,0.077928646,0.049175128,0.024576889,D_upper_100.png,0.644374713,0.249351329,0.522032415,0.408412987,0.318694474,0.15654059,0.123313,0.098521498,0.061488943,0.039331902,0.031133449
