Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1638204582419,29/11/2021 16:49:42,1638204582007,0,29/11/2021 16:49:42,53563,21,task-2cta,,17564196,BLIND,5186811,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1280x609,,Visual Acuity With Height,9,bothFirst,183,Right,183,Right,,,,,183,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1638204588005,29/11/2021 16:49:48,1638204587216,0,29/11/2021 16:49:47,53563,21,task-2cta,,17564196,BLIND,5186811,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1280x609,,Visual Acuity With Height,9,bothFirst,183,Right,183,Right,,,,,183,183,1,1,1,Screen 1,advancementZone,continue_button,5170.5,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1638204601061,29/11/2021 16:50:01,1638204600706,0,29/11/2021 16:50:00,53563,21,task-2cta,,17564196,BLIND,5186811,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1280x609,,Visual Acuity With Height,9,bothFirst,183,Right,183,Right,,,,,183,183,2,1,1,Screen 1,Zone1,screen_calibration,13482.5,,,Pixels per CM: 40.82184298095868,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1638204601135,29/11/2021 16:50:01,1638204600708,0,29/11/2021 16:50:00,53563,21,task-2cta,,17564196,BLIND,5186811,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1280x609,,Visual Acuity With Height,9,bothFirst,183,Right,183,Right,,,,,183,183,2,1,1,Screen 1,Zone1,screen_calibration,13517.006999999998,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1638204603166,29/11/2021 16:50:03,1638204602798,0,29/11/2021 16:50:02,53563,21,task-2cta,,17564196,BLIND,5186811,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1280x609,,Visual Acuity With Height,9,bothFirst,183,Right,183,Right,,,,,183,183,3,1,1,Screen 2,advancementZone,continue_button,2047.199999988079,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1638204608623,29/11/2021 16:50:08,1638204608270,0,29/11/2021 16:50:08,53563,21,task-2cta,,17564196,BLIND,5186811,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1280x609,,Visual Acuity With Height,9,bothFirst,183,Right,183,Right,,,,,183,183,3,1,2,Screen 1,advancementZone,continue_button,5455.199999988079,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1638204609976,29/11/2021 16:50:09,1638204609616,0,29/11/2021 16:50:09,53563,21,task-2cta,,17564196,BLIND,5186811,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1280x609,,Visual Acuity With Height,9,bothFirst,183,Right,183,Right,,,,,183,183,3,1,3,Screen 3,advancementZone,continue_button,1332,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1638204610463,29/11/2021 16:50:10,1638204610102,0,29/11/2021 16:50:10,53563,21,task-2cta,,17564196,BLIND,5186811,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1280x609,,Visual Acuity With Height,9,bothFirst,183,Right,183,Right,,,,,183,183,4,1,1,Screen 1,fixation,fixation,499.72999999999956,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1638204610558,29/11/2021 16:50:10,1638204610147,0,29/11/2021 16:50:10,53563,21,task-2cta,,17564196,BLIND,5186811,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1280x609,,Visual Acuity With Height,9,bothFirst,183,Right,183,Right,,,,,183,183,19,1,1,start,script,force_advance,33.22999999999956,,,,,0,1,0,,,,,1,task,S,,,0.238896108,0.093821988,0.059204266,0.029589281,S_upper_100.png,0.77579324,0.300205876,0.628499552,0.491707741,0.383691374,0.188466631,0.148462362,0.118614698,0.074029451,0.04735354,0.037483034
10,1638204612125,29/11/2021 16:50:12,1638204611777,0,29/11/2021 16:50:11,53563,21,task-2cta,,17564196,BLIND,5186811,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1280x609,,Visual Acuity With Height,9,bothFirst,183,Right,183,Right,,,,,183,183,19,1,2,Level1,Zone2,response_text_entry,1619,,Enter Key,s,1,1,0,0,,,,,1,task,S,,,0.238896108,0.093821988,0.059204266,0.029589281,S_upper_100.png,0.77579324,0.300205876,0.628499552,0.491707741,0.383691374,0.188466631,0.148462362,0.118614698,0.074029451,0.04735354,0.037483034
