Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1637574085544,22/11/2021 09:41:25,1637574085474,0,22/11/2021 09:41:25,53563,20,task-tbvc,,17366241,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1637574092476,22/11/2021 09:41:32,1637574092475,0,22/11/2021 09:41:32,53563,20,task-tbvc,,17366241,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,1,1,1,Screen 1,advancementZone,continue_button,6944.399999999441,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1637574112741,22/11/2021 09:41:52,1637574112751,0,22/11/2021 09:41:52,53563,20,task-tbvc,,17366241,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,2,1,1,Screen 1,Zone1,screen_calibration,20263.099999999627,,,Pixels per CM: 37.100146125425475,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1637574112880,22/11/2021 09:41:52,1637574112753,0,22/11/2021 09:41:52,53563,20,task-tbvc,,17366241,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,2,1,1,Screen 1,Zone1,screen_calibration,20299.734,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1637574119925,22/11/2021 09:41:59,1637574119925,0,22/11/2021 09:41:59,53563,20,task-tbvc,,17366241,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,3,1,1,Screen 2,advancementZone,continue_button,7096.5999999996275,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1637574122876,22/11/2021 09:42:02,1637574122917,0,22/11/2021 09:42:02,53563,20,task-tbvc,,17366241,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,3,1,2,Screen 1,advancementZone,continue_button,2981.7000000001863,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1637574124927,22/11/2021 09:42:04,1637574124940,0,22/11/2021 09:42:04,53563,20,task-tbvc,,17366241,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,3,1,3,Screen 3,advancementZone,continue_button,2032,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1637574125413,22/11/2021 09:42:05,1637574125431,0,22/11/2021 09:42:05,53563,20,task-tbvc,,17366241,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,4,1,1,Screen 1,fixation,fixation,499.987000000001,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1637574125537,22/11/2021 09:42:05,1637574125478,0,22/11/2021 09:42:05,53563,20,task-tbvc,,17366241,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,11,1,1,start,script,force_advance,33.33199999999488,,,,,0,1,0,,,,,1,task,K,,,0.238896108,0.093821988,0.059204266,0.029589281,K_upper_100.png,0.77579324,0.300205876,0.628499552,0.491707741,0.383691374,0.188466631,0.148462362,0.118614698,0.074029451,0.04735354,0.037483034
10,1637574131201,22/11/2021 09:42:11,1637574131226,0,22/11/2021 09:42:11,53563,20,task-tbvc,,17366241,BLIND,5123950,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.45,1600x900,1600x757,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,11,1,2,Level1,Zone2,response_text_entry,5734.899999999441,,Enter Key,k,1,1,0,0,,,,,1,task,K,,,0.238896108,0.093821988,0.059204266,0.029589281,K_upper_100.png,0.77579324,0.300205876,0.628499552,0.491707741,0.383691374,0.188466631,0.148462362,0.118614698,0.074029451,0.04735354,0.037483034
