Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1628094250243,04/08/2021 16:24:10,1628094364884,1,04/08/2021 17:26:04,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1628094252873,04/08/2021 16:24:12,1628094367611,1,04/08/2021 17:26:07,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,1,1,1,Screen 1,advancementZone,continue_button,2569.294999819249,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1628094262435,04/08/2021 16:24:22,1628094377047,1,04/08/2021 17:26:17,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,2,1,1,Screen 1,Zone1,screen_calibration,9415.155000053346,,,Pixels per CM: 42.11275463740465,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1628094262746,04/08/2021 16:24:22,1628094377048,1,04/08/2021 17:26:17,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,2,1,1,Screen 1,Zone1,screen_calibration,9443.277999999998,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1628094269748,04/08/2021 16:24:29,1628094384461,1,04/08/2021 17:26:24,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,3,1,1,Screen 2,advancementZone,continue_button,7318.355000112206,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1628094275995,04/08/2021 16:24:35,1628094390735,1,04/08/2021 17:26:30,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,3,1,2,Screen 1,advancementZone,continue_button,6262.945000082254,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1628094278755,04/08/2021 16:24:38,1628094393477,1,04/08/2021 17:26:33,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,3,1,3,Screen 3,advancementZone,continue_button,2731.9249999709427,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1628094279239,04/08/2021 16:24:39,1628094393967,1,04/08/2021 17:26:33,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,4,1,1,Screen 1,fixation,fixation,499.7479999999996,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1628094279621,04/08/2021 16:24:39,1628094394153,1,04/08/2021 17:26:34,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,9,1,1,start,script,force_advance,149.78499999999985,,,,,0,1,0,,,,,1,task,H,,,0.198427369,0.077928646,0.049175128,0.024576889,H_upper_100.png,0.644374713,0.249351329,0.522032415,0.408412987,0.318694474,0.15654059,0.123313,0.098521498,0.061488943,0.039331902,0.031133449
10,1628094281080,04/08/2021 16:24:41,1628094395750,1,04/08/2021 17:26:35,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,9,1,2,Level1,Zone2,response_text_entry,1550.6500001065433,,,h,1,1,0,0,,,,,1,task,H,,,0.198427369,0.077928646,0.049175128,0.024576889,H_upper_100.png,0.644374713,0.249351329,0.522032415,0.408412987,0.318694474,0.15654059,0.123313,0.098521498,0.061488943,0.039331902,0.031133449
11,1628094281288,04/08/2021 16:24:41,1628094395788,1,04/08/2021 17:26:35,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,9,1,17,end,advancementZone,timelimit_screen,16.59100000000035,,,,,0,1,0,,,1,,1,task,H,,,0.198427369,0.077928646,0.049175128,0.024576889,H_upper_100.png,0.644374713,0.249351329,0.522032415,0.408412987,0.318694474,0.15654059,0.123313,0.098521498,0.061488943,0.039331902,0.031133449
12,1628094281550,04/08/2021 16:24:41,1628094396248,1,04/08/2021 17:26:36,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,6,2,1,Screen 1,fixation,fixation,499.7350000000006,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
13,1628094281899,04/08/2021 16:24:41,1628094396414,1,04/08/2021 17:26:36,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,11,2,1,start,script,force_advance,133.125,,,,,0,1,0,,,,,1,task,K,,,0.198427369,0.077928646,0.049175128,0.024576889,K_upper_100.png,0.644374713,0.249351329,0.522032415,0.408412987,0.318694474,0.15654059,0.123313,0.098521498,0.061488943,0.039331902,0.031133449
14,1628094283866,04/08/2021 16:24:43,1628094397949,1,04/08/2021 17:26:37,53563,19,task-o9ch,,14869720,0k9g67qa,4429865,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1280x720,1280x720,,Visual Acuity With Height,9,bothFirst,152,Right,152,Right,,,,,152,152,11,2,3,Level2,Zone2,response_text_entry,1475.0050003640354,,,k,1,1,0,0,,,,,1,task,K,,,0.198427369,0.077928646,0.049175128,0.024576889,K_upper_100.png,0.644374713,0.249351329,0.522032415,0.408412987,0.318694474,0.15654059,0.123313,0.098521498,0.061488943,0.039331902,0.031133449
