Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1627153691802,24/07/2021 19:08:11,1627153696336,1,24/07/2021 20:08:16,53563,19,task-z7iw,,14560705,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Acuity With Height,9,bothFirst,168,Right,168,Right,,,,,168,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1627153698423,24/07/2021 19:08:18,1627153702933,1,24/07/2021 20:08:22,53563,19,task-z7iw,,14560705,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Acuity With Height,9,bothFirst,168,Right,168,Right,,,,,168,168,1,1,1,Screen 1,advancementZone,continue_button,6539.700000286102,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1627153723018,24/07/2021 19:08:43,1627153727632,1,24/07/2021 20:08:47,53563,19,task-z7iw,,14560705,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Acuity With Height,9,bothFirst,168,Right,168,Right,,,,,168,168,2,1,1,Screen 1,Zone1,screen_calibration,24683.5,,,Pixels per CM: 39.94982998202865,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1627153723117,24/07/2021 19:08:43,1627153727634,1,24/07/2021 20:08:47,53563,19,task-z7iw,,14560705,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Acuity With Height,9,bothFirst,168,Right,168,Right,,,,,168,168,2,1,1,Screen 1,Zone1,screen_calibration,24708.653,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1627153730250,24/07/2021 19:08:50,1627153734791,1,24/07/2021 20:08:54,53563,19,task-z7iw,,14560705,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Acuity With Height,9,bothFirst,168,Right,168,Right,,,,,168,168,3,1,1,Screen 2,advancementZone,continue_button,7072.400000095367,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1627153734559,24/07/2021 19:08:54,1627153739094,1,24/07/2021 20:08:59,53563,19,task-z7iw,,14560705,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Acuity With Height,9,bothFirst,168,Right,168,Right,,,,,168,168,3,1,2,Screen 1,advancementZone,continue_button,4289,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1627153737018,24/07/2021 19:08:57,1627153741554,1,24/07/2021 20:09:01,53563,19,task-z7iw,,14560705,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Acuity With Height,9,bothFirst,168,Right,168,Right,,,,,168,168,3,1,3,Screen 3,advancementZone,continue_button,2447.2000002861023,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1627153737459,24/07/2021 19:08:57,1627153742054,1,24/07/2021 20:09:02,53563,19,task-z7iw,,14560705,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Acuity With Height,9,bothFirst,168,Right,168,Right,,,,,168,168,4,1,1,Screen 1,fixation,fixation,500.3249999999971,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1627153737553,24/07/2021 19:08:57,1627153742130,1,24/07/2021 20:09:02,53563,19,task-z7iw,,14560705,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Acuity With Height,9,bothFirst,168,Right,168,Right,,,,,168,168,13,1,1,start,script,force_advance,66.31999999999971,,,,,0,1,0,,,,,1,task,N,,,0.21931446,0.086131661,0.054351457,0.02716393,N_upper_100.png,0.71220363,0.275598837,0.576983195,0.451403827,0.352241261,0.173018547,0.136293316,0.108892182,0.067961464,0.043472102,0.034410655
10,1627153740163,24/07/2021 19:09:00,1627153744733,1,24/07/2021 20:09:04,53563,19,task-z7iw,,14560705,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Visual Acuity With Height,9,bothFirst,168,Right,168,Right,,,,,168,168,13,1,2,Level1,Zone2,response_text_entry,2577.6000003814697,,,n,1,1,0,0,,,,,1,task,N,,,0.21931446,0.086131661,0.054351457,0.02716393,N_upper_100.png,0.71220363,0.275598837,0.576983195,0.451403827,0.352241261,0.173018547,0.136293316,0.108892182,0.067961464,0.043472102,0.034410655
