Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,structure,displayR,xR,yR,xL,yL,size,displayL
11,1633942695176,11/10/2021 08:58:15,1633942695593,1,11/10/2021 09:58:15,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,3,1,1,noTarget,Zone1,response_button_image,1324.699999988079,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
12,1633942696343,11/10/2021 08:58:16,1633942696758,1,11/10/2021 09:58:16,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,3,1,2,target,Zone2,response_button_image,1158.5,,,redSquare.png,1,0,1,0,,,,,1,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
13,1633942697874,11/10/2021 08:58:17,1633942698278,1,11/10/2021 09:58:18,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,2,1,1,noTarget,Zone1,response_button_image,1512.8999999761581,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
14,1633942698874,11/10/2021 08:58:18,1633942699276,1,11/10/2021 09:58:19,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,2,1,2,target,Zone2,response_button_image,992.4000000059605,,,redSquare.png,1,0,1,0,,,,,1,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
15,1633942700007,11/10/2021 08:58:20,1633942700409,1,11/10/2021 09:58:20,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,15,1,1,noTarget,Zone1,response_button_image,1125.2999999821186,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
16,1633942701460,11/10/2021 08:58:21,1633942701866,1,11/10/2021 09:58:21,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,15,1,2,target,Zone2,response_button_image,1452.2000000178814,,,redSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
17,1633942702728,11/10/2021 08:58:22,1633942703139,1,11/10/2021 09:58:23,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,5,1,1,noTarget,Zone1,response_button_image,1266.5,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
18,1633942704209,11/10/2021 08:58:24,1633942704597,1,11/10/2021 09:58:24,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,5,1,2,target,Zone2,response_button_image,1450.300000011921,,,redSquare.png,1,0,1,0,,,,,1,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
19,1633942705360,11/10/2021 08:58:25,1633942705776,1,11/10/2021 09:58:25,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,11,1,1,noTarget,Zone1,response_button_image,1170,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
20,1633942706633,11/10/2021 08:58:26,1633942707048,1,11/10/2021 09:58:27,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,11,1,2,target,Zone2,response_button_image,1266.5999999940395,,,redSquare.png,1,0,1,0,,,,,1,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
21,1633942707898,11/10/2021 08:58:27,1633942708313,1,11/10/2021 09:58:28,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,6,1,1,noTarget,Zone1,response_button_image,1257.2999999821186,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
22,1633942708952,11/10/2021 08:58:28,1633942709346,1,11/10/2021 09:58:29,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,6,1,2,target,Zone2,response_button_image,1021.4000000059605,,,redSquare.png,1,0,1,0,,,,,1,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
23,1633942710167,11/10/2021 08:58:30,1633942710572,1,11/10/2021 09:58:30,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,8,1,1,noTarget,Zone1,response_button_image,1216.3999999761581,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
24,1633942711214,11/10/2021 08:58:31,1633942711612,1,11/10/2021 09:58:31,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,8,1,2,target,Zone2,response_button_image,1034.7999999821186,,,redSquare.png,1,0,1,0,,,,,1,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
25,1633942712392,11/10/2021 08:58:32,1633942712785,1,11/10/2021 09:58:32,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,9,1,1,noTarget,Zone1,response_button_image,1162.3999999761581,,,orangeSquare.png,1,0,1,0,,,,,1,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
26,1633942713663,11/10/2021 08:58:33,1633942714072,1,11/10/2021 09:58:34,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,9,1,2,target,Zone2,response_button_image,1281.3999999761581,,,redSquare.png,1,0,1,0,,,,,1,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
27,1633942714928,11/10/2021 08:58:34,1633942715322,1,11/10/2021 09:58:35,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,7,1,1,noTarget,Zone1,response_button_image,1246.4000000059605,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
28,1633942716420,11/10/2021 08:58:36,1633942716481,1,11/10/2021 09:58:36,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,7,1,2,target,Zone2,response_button_image,1153.4000000059605,,,redSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
29,1633942717306,11/10/2021 08:58:37,1633942717691,1,11/10/2021 09:58:37,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,12,1,1,noTarget,Zone1,response_button_image,1202.2000000178814,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
30,1633942718655,11/10/2021 08:58:38,1633942719058,1,11/10/2021 09:58:39,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,12,1,2,target,Zone2,response_button_image,1360.5,,,redSquare.png,1,0,1,0,,,,,1,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
31,1633942719873,11/10/2021 08:58:39,1633942720229,1,11/10/2021 09:58:40,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,13,1,1,noTarget,Zone1,response_button_image,1162.1000000238419,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
32,1633942721000,11/10/2021 08:58:41,1633942721395,1,11/10/2021 09:58:41,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,13,1,2,target,Zone2,response_button_image,1160.199999988079,,,redSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
33,1633942722360,11/10/2021 08:58:42,1633942722746,1,11/10/2021 09:58:42,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,23,2,1,noTarget,Zone1,response_button_image,1342.300000011921,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
34,1633942723329,11/10/2021 08:58:43,1633942723730,1,11/10/2021 09:58:43,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,23,2,2,target,Zone2,response_button_image,978.1000000238419,,,redSquare.png,1,0,1,0,,,,,2,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
35,1633942724423,11/10/2021 08:58:44,1633942724826,1,11/10/2021 09:58:44,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,28,2,1,noTarget,Zone1,response_button_image,1086.0999999940395,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
36,1633942725780,11/10/2021 08:58:45,1633942726177,1,11/10/2021 09:58:46,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,28,2,2,target,Zone2,response_button_image,1345.5,,,redSquare.png,1,0,1,0,,,,,2,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
37,1633942726890,11/10/2021 08:58:46,1633942727295,1,11/10/2021 09:58:47,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,18,2,1,noTarget,Zone1,response_button_image,1108.9000000059605,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
38,1633942727827,11/10/2021 08:58:47,1633942728203,1,11/10/2021 09:58:48,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,18,2,2,target,Zone2,response_button_image,902.0999999940395,,,redSquare.png,1,0,1,0,,,,,2,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
39,1633942729062,11/10/2021 08:58:49,1633942729455,1,11/10/2021 09:58:49,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,30,2,1,noTarget,Zone1,response_button_image,1243.0999999940395,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
40,1633942730652,11/10/2021 08:58:50,1633942731053,1,11/10/2021 09:58:51,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,30,2,2,target,Zone2,response_button_image,1591.4000000059605,,,redSquare.png,1,0,1,0,,,,,2,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
41,1633942731824,11/10/2021 08:58:51,1633942732229,1,11/10/2021 09:58:52,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,25,2,1,noTarget,Zone1,response_button_image,1167.4000000059605,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
42,1633942733285,11/10/2021 08:58:53,1633942733697,1,11/10/2021 09:58:53,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,25,2,2,target,Zone2,response_button_image,1461.5,,,redSquare.png,1,0,1,0,,,,,2,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
43,1633942735371,11/10/2021 08:58:55,1633942735774,1,11/10/2021 09:58:55,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,31,2,1,noTarget,Zone1,response_button_image,2068.800000011921,,,orangeSquare.png,1,0,1,0,,,,,2,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
44,1633942736864,11/10/2021 08:58:56,1633942737262,1,11/10/2021 09:58:57,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,31,2,2,target,Zone2,response_button_image,1478.2000000178814,,,redSquare.png,1,0,1,0,,,,,2,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
45,1633942738077,11/10/2021 08:58:58,1633942738398,1,11/10/2021 09:58:58,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,24,2,1,noTarget,Zone1,response_button_image,1126.7999999821186,,,orangeSquare.png,1,0,1,0,,,,,2,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
46,1633942739140,11/10/2021 08:58:59,1633942739517,1,11/10/2021 09:58:59,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,24,2,2,target,Zone2,response_button_image,1111.6000000238419,,,redSquare.png,1,0,1,0,,,,,2,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
47,1633942740713,11/10/2021 08:59:00,1633942741117,1,11/10/2021 09:59:01,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,22,2,1,noTarget,Zone1,response_button_image,1592.8999999761581,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
48,1633942741886,11/10/2021 08:59:01,1633942742283,1,11/10/2021 09:59:02,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,22,2,2,target,Zone2,response_button_image,1160,,,redSquare.png,1,0,1,0,,,,,2,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
49,1633942743984,11/10/2021 08:59:03,1633942744384,1,11/10/2021 09:59:04,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,26,2,1,noTarget,Zone1,response_button_image,2092,,,orangeSquare.png,1,0,1,0,,,,,2,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
50,1633942745828,11/10/2021 08:59:05,1633942746215,1,11/10/2021 09:59:06,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,26,2,2,target,Zone2,response_button_image,1821.2999999821186,,,redSquare.png,1,0,1,0,,,,,2,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
51,1633942747171,11/10/2021 08:59:07,1633942747575,1,11/10/2021 09:59:07,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,20,2,1,noTarget,Zone1,response_button_image,1353,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
52,1633942748453,11/10/2021 08:59:08,1633942748851,1,11/10/2021 09:59:08,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,20,2,2,target,Zone2,response_button_image,1271.9000000059605,,,redSquare.png,1,0,1,0,,,,,2,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
53,1633942750016,11/10/2021 08:59:10,1633942750417,1,11/10/2021 09:59:10,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,29,2,1,noTarget,Zone1,response_button_image,1556,,,orangeSquare.png,1,0,1,0,,,,,2,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
54,1633942751721,11/10/2021 08:59:11,1633942752084,1,11/10/2021 09:59:12,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,29,2,2,target,Zone2,response_button_image,1659.699999988079,,,redSquare.png,1,0,1,0,,,,,2,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
55,1633942752850,11/10/2021 08:59:12,1633942753255,1,11/10/2021 09:59:13,53563,20,task-hg5t,,16291610,BLIND,4821358,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 94.0.992.38,1280x720,1280x609,,Fitts's Law,8,oneFirst,,,,,168,Right,168,Right,right,right,19,2,1,noTarget,Zone1,response_button_image,1162.800000011921,,,orangeSquare.png,1,0,1,0,,,,,2,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
