Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1628689595614,11/08/2021 13:46:35,1628689595527,1,11/08/2021 14:46:35,53563,19,task-1on3,,15072304,zk4obol5,4475413,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,One eye,12,oneFirst,,,,,178,Right,178,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1628689624195,11/08/2021 13:47:04,1628689624129,1,11/08/2021 14:47:04,53563,19,task-1on3,,15072304,zk4obol5,4475413,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,One eye,12,oneFirst,,,,,178,Right,178,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,28539,,,,,0,1,0,,,,,,instructions
3,1628689624304,11/08/2021 13:47:04,1628689624133,1,11/08/2021 14:47:04,53563,19,task-1on3,,15072304,zk4obol5,4475413,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,One eye,12,oneFirst,,,,,178,Right,178,Right,Spreadsheet1,,,END TASK,,,,,28606,,,,,0,1,0,,,,,,
END OF FILE
