Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1632063881316,19/09/2021 15:04:41,1632063880600,1,19/09/2021 16:04:40,53563,20,task-mlkl,,15848978,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Both eyes,6,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1632063889307,19/09/2021 15:04:49,1632063888311,1,19/09/2021 16:04:48,53563,20,task-mlkl,,15848978,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Both eyes,6,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,7693.699999999255,,,,,0,1,0,,,,,,instructions
3,1632063889402,19/09/2021 15:04:49,1632063888315,1,19/09/2021 16:04:48,53563,20,task-mlkl,,15848978,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x1024,,Both eyes,6,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,END TASK,,,,,7715,,,,,0,1,0,,,,,,
1,1634208975203,14/10/2021 10:56:15,1634208974969,1,14/10/2021 11:56:14,53563,20,task-mlkl,,16377916,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Both eyes,6,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1634208979398,14/10/2021 10:56:19,1634208979251,1,14/10/2021 11:56:19,53563,20,task-mlkl,,16377916,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Both eyes,6,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,4262,,,,,0,1,0,,,,,,instructions
3,1634208979562,14/10/2021 10:56:19,1634208979258,1,14/10/2021 11:56:19,53563,20,task-mlkl,,16377916,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x848,,Both eyes,6,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,,,END TASK,,,,,4289,,,,,0,1,0,,,,,,
1,1637528913210,21/11/2021 21:08:33,1637528913077,0,21/11/2021 21:08:33,53563,20,task-mlkl,,17360938,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Both eyes,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1637528915335,21/11/2021 21:08:35,1637528915245,0,21/11/2021 21:08:35,53563,20,task-mlkl,,17360938,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Both eyes,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2132.100000023842,,,,,0,1,0,,,,,,instructions
3,1637528915474,21/11/2021 21:08:35,1637528915248,0,21/11/2021 21:08:35,53563,20,task-mlkl,,17360938,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Both eyes,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,2171,,,,,0,1,0,,,,,,
END OF FILE
