Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,structure,displayR,xR,yR,xL,yL,size,displayL
1,1627134389639,24/07/2021 13:46:29,1627134390059,1,24/07/2021 14:46:30,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1627134397465,24/07/2021 13:46:37,1627134397920,1,24/07/2021 14:46:37,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,1,1,1,Screen 1,advancementZone,continue_button,7836,,,,,0,1,0,,,,,,introduction,,introduction,,,,,,,introduction
3,1627134398809,24/07/2021 13:46:38,1627134399285,1,24/07/2021 14:46:39,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x995,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,6,1,1,noTarget,Zone1,response_button_image,1356,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
4,1627134399476,24/07/2021 13:46:39,1627134399954,1,24/07/2021 14:46:39,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,6,1,2,target,Zone2,response_button_image,664,,,redSquare.png,1,0,1,0,,,,,1,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
5,1627134400246,24/07/2021 13:46:40,1627134400697,1,24/07/2021 14:46:40,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,14,1,1,noTarget,Zone1,response_button_image,737,,,orangeSquare.png,1,0,1,0,,,,,1,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
6,1627134400857,24/07/2021 13:46:40,1627134401341,1,24/07/2021 14:46:41,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,14,1,2,target,Zone2,response_button_image,639,,,redSquare.png,1,0,1,0,,,,,1,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
7,1627134401481,24/07/2021 13:46:41,1627134401961,1,24/07/2021 14:46:41,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,15,1,1,noTarget,Zone1,response_button_image,613,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
8,1627134402261,24/07/2021 13:46:42,1627134402726,1,24/07/2021 14:46:42,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,15,1,2,target,Zone2,response_button_image,762,,,redSquare.png,1,0,1,0,,,,,1,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
9,1627134402803,24/07/2021 13:46:42,1627134403288,1,24/07/2021 14:46:43,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,3,1,1,noTarget,Zone1,response_button_image,557,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
10,1627134403241,24/07/2021 13:46:43,1627134403714,1,24/07/2021 14:46:43,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,3,1,2,target,Zone2,response_button_image,422,,,redSquare.png,1,0,1,0,,,,,1,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
11,1627134403914,24/07/2021 13:46:43,1627134404395,1,24/07/2021 14:46:44,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,2,1,1,noTarget,Zone1,response_button_image,675,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
12,1627134404340,24/07/2021 13:46:44,1627134404823,1,24/07/2021 14:46:44,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,2,1,2,target,Zone2,response_button_image,425,,,redSquare.png,1,0,1,0,,,,,1,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
13,1627134404935,24/07/2021 13:46:44,1627134405409,1,24/07/2021 14:46:45,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,16,1,1,noTarget,Zone1,response_button_image,580,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
14,1627134405637,24/07/2021 13:46:45,1627134406133,1,24/07/2021 14:46:46,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,16,1,2,target,Zone2,response_button_image,721,,,redSquare.png,1,0,1,0,,,,,1,pos5Size3R,,pos5Size3,,8,46,92,46,5,pos5Size3L
15,1627134406232,24/07/2021 13:46:46,1627134406713,1,24/07/2021 14:46:46,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,5,1,1,noTarget,Zone1,response_button_image,574,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
16,1627134406796,24/07/2021 13:46:46,1627134407275,1,24/07/2021 14:46:47,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,5,1,2,target,Zone2,response_button_image,561,,,redSquare.png,1,0,1,0,,,,,1,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
17,1627134407566,24/07/2021 13:46:47,1627134408055,1,24/07/2021 14:46:48,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,10,1,1,noTarget,Zone1,response_button_image,773,,,orangeSquare.png,1,0,1,0,,,,,1,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
18,1627134408254,24/07/2021 13:46:48,1627134408730,1,24/07/2021 14:46:48,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,10,1,2,target,Zone2,response_button_image,674,,,redSquare.png,1,0,1,0,,,,,1,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
19,1627134408879,24/07/2021 13:46:48,1627134409357,1,24/07/2021 14:46:49,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,8,1,1,noTarget,Zone1,response_button_image,620,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
20,1627134409475,24/07/2021 13:46:49,1627134409949,1,24/07/2021 14:46:49,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,8,1,2,target,Zone2,response_button_image,590,,,redSquare.png,1,0,1,0,,,,,1,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
21,1627134410095,24/07/2021 13:46:50,1627134410515,1,24/07/2021 14:46:50,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,9,1,1,noTarget,Zone1,response_button_image,560,,,orangeSquare.png,1,0,1,0,,,,,1,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
22,1627134410721,24/07/2021 13:46:50,1627134411194,1,24/07/2021 14:46:51,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,9,1,2,target,Zone2,response_button_image,675,,,redSquare.png,1,0,1,0,,,,,1,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
23,1627134411331,24/07/2021 13:46:51,1627134411811,1,24/07/2021 14:46:51,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,13,1,1,noTarget,Zone1,response_button_image,612,,,orangeSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
24,1627134412263,24/07/2021 13:46:52,1627134412743,1,24/07/2021 14:46:52,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,13,1,2,target,Zone2,response_button_image,927,,,redSquare.png,1,0,1,0,,,,,1,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
25,1627134412911,24/07/2021 13:46:52,1627134413395,1,24/07/2021 14:46:53,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,11,1,1,noTarget,Zone1,response_button_image,646,,,orangeSquare.png,1,0,1,0,,,,,1,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
26,1627134413601,24/07/2021 13:46:53,1627134414080,1,24/07/2021 14:46:54,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,11,1,2,target,Zone2,response_button_image,682,,,redSquare.png,1,0,1,0,,,,,1,pos5Size2R,,pos5Size2,,8,46,92,46,10,pos5Size2L
27,1627134414194,24/07/2021 13:46:54,1627134414676,1,24/07/2021 14:46:54,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,7,1,1,noTarget,Zone1,response_button_image,589,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
28,1627134414741,24/07/2021 13:46:54,1627134415218,1,24/07/2021 14:46:55,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,7,1,2,target,Zone2,response_button_image,541,,,redSquare.png,1,0,1,0,,,,,1,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
29,1627134415356,24/07/2021 13:46:55,1627134415830,1,24/07/2021 14:46:55,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,4,1,1,noTarget,Zone1,response_button_image,606,,,orangeSquare.png,1,0,1,0,,,,,1,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
30,1627134416042,24/07/2021 13:46:56,1627134416511,1,24/07/2021 14:46:56,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,4,1,2,target,Zone2,response_button_image,677,,,redSquare.png,1,0,1,0,,,,,1,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
31,1627134416642,24/07/2021 13:46:56,1627134417119,1,24/07/2021 14:46:57,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,12,1,1,noTarget,Zone1,response_button_image,604,,,orangeSquare.png,1,0,1,0,,,,,1,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
32,1627134417392,24/07/2021 13:46:57,1627134417871,1,24/07/2021 14:46:57,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,12,1,2,target,Zone2,response_button_image,749,,,redSquare.png,1,0,1,0,,,,,1,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
33,1627134418012,24/07/2021 13:46:58,1627134418490,1,24/07/2021 14:46:58,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,28,2,1,noTarget,Zone1,response_button_image,613,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
34,1627134418562,24/07/2021 13:46:58,1627134419044,1,24/07/2021 14:46:59,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,28,2,2,target,Zone2,response_button_image,550,,,redSquare.png,1,0,1,0,,,,,2,pos2Size3R,,pos2Size3,,20,25,80,25,5,pos2Size3L
35,1627134419110,24/07/2021 13:46:59,1627134419594,1,24/07/2021 14:46:59,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,19,2,1,noTarget,Zone1,response_button_image,543,,,orangeSquare.png,1,0,1,0,,,,,2,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
36,1627134419790,24/07/2021 13:46:59,1627134420270,1,24/07/2021 14:47:00,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,19,2,2,target,Zone2,response_button_image,674,,,redSquare.png,1,0,1,0,,,,,2,pos3Size1R,,pos3Size1,,41,71,59,71,20,pos3Size1L
37,1627134420345,24/07/2021 13:47:00,1627134420824,1,24/07/2021 14:47:00,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,20,2,1,noTarget,Zone1,response_button_image,547,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
38,1627134420923,24/07/2021 13:47:00,1627134421403,1,24/07/2021 14:47:01,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,20,2,2,target,Zone2,response_button_image,576,,,redSquare.png,1,0,1,0,,,,,2,pos4Size1R,,pos4Size1,,74,74,26,74,20,pos4Size1L
39,1627134421525,24/07/2021 13:47:01,1627134422004,1,24/07/2021 14:47:02,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,21,2,1,noTarget,Zone1,response_button_image,597,,,orangeSquare.png,1,0,1,0,,,,,2,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
40,1627134422025,24/07/2021 13:47:02,1627134422500,1,24/07/2021 14:47:02,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,21,2,2,target,Zone2,response_button_image,492,,,redSquare.png,1,0,1,0,,,,,2,pos5Size1R,,pos5Size1,,8,46,92,46,20,pos5Size1L
41,1627134422619,24/07/2021 13:47:02,1627134423098,1,24/07/2021 14:47:03,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,27,2,1,noTarget,Zone1,response_button_image,592,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
42,1627134423285,24/07/2021 13:47:03,1627134423774,1,24/07/2021 14:47:03,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,27,2,2,target,Zone2,response_button_image,673,,,redSquare.png,1,0,1,0,,,,,2,pos1Size3R,,pos1Size3,,40,40,60,40,5,pos1Size3L
43,1627134423894,24/07/2021 13:47:03,1627134424365,1,24/07/2021 14:47:04,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,24,2,1,noTarget,Zone1,response_button_image,586,,,orangeSquare.png,1,0,1,0,,,,,2,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
44,1627134424618,24/07/2021 13:47:04,1627134425095,1,24/07/2021 14:47:05,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,24,2,2,target,Zone2,response_button_image,726,,,redSquare.png,1,0,1,0,,,,,2,pos3Size2R,,pos3Size2,,41,71,59,71,10,pos3Size2L
45,1627134425142,24/07/2021 13:47:05,1627134425621,1,24/07/2021 14:47:05,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,23,2,1,noTarget,Zone1,response_button_image,522,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
46,1627134425653,24/07/2021 13:47:05,1627134426143,1,24/07/2021 14:47:06,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,23,2,2,target,Zone2,response_button_image,518,,,redSquare.png,1,0,1,0,,,,,2,pos2Size2R,,pos2Size2,,20,25,80,25,10,pos2Size2L
47,1627134426089,24/07/2021 13:47:06,1627134426562,1,24/07/2021 14:47:06,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,30,2,1,noTarget,Zone1,response_button_image,413,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
48,1627134426844,24/07/2021 13:47:06,1627134427320,1,24/07/2021 14:47:07,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,30,2,2,target,Zone2,response_button_image,754,,,redSquare.png,1,0,1,0,,,,,2,pos4Size3R,,pos4Size3,,74,74,26,74,5,pos4Size3L
49,1627134427406,24/07/2021 13:47:07,1627134427889,1,24/07/2021 14:47:07,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,17,2,1,noTarget,Zone1,response_button_image,563,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
50,1627134427879,24/07/2021 13:47:07,1627134428368,1,24/07/2021 14:47:08,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,17,2,2,target,Zone2,response_button_image,475,,,redSquare.png,1,0,1,0,,,,,2,pos1Size1R,,pos1Size1,,40,40,60,40,20,pos1Size1L
51,1627134428429,24/07/2021 13:47:08,1627134428918,1,24/07/2021 14:47:08,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,18,2,1,noTarget,Zone1,response_button_image,545,,,orangeSquare.png,1,0,1,0,,,,,2,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
52,1627134428870,24/07/2021 13:47:08,1627134429343,1,24/07/2021 14:47:09,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,18,2,2,target,Zone2,response_button_image,421,,,redSquare.png,1,0,1,0,,,,,2,pos2Size1R,,pos2Size1,,20,25,80,25,20,pos2Size1L
53,1627134429277,24/07/2021 13:47:09,1627134429759,1,24/07/2021 14:47:09,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,22,2,1,noTarget,Zone1,response_button_image,409,,,orangeSquare.png,1,0,1,0,,,,,2,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
54,1627134429771,24/07/2021 13:47:09,1627134430264,1,24/07/2021 14:47:10,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,22,2,2,target,Zone2,response_button_image,501,,,redSquare.png,1,0,1,0,,,,,2,pos1Size2R,,pos1Size2,,40,40,60,40,10,pos1Size2L
55,1627134430284,24/07/2021 13:47:10,1627134430761,1,24/07/2021 14:47:10,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,29,2,1,noTarget,Zone1,response_button_image,492,,,orangeSquare.png,1,0,1,0,,,,,2,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
56,1627134430988,24/07/2021 13:47:10,1627134431473,1,24/07/2021 14:47:11,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,29,2,2,target,Zone2,response_button_image,710,,,redSquare.png,1,0,1,0,,,,,2,pos3Size3R,,pos3Size3,,41,71,59,71,5,pos3Size3L
57,1627134431633,24/07/2021 13:47:11,1627134432114,1,24/07/2021 14:47:12,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,25,2,1,noTarget,Zone1,response_button_image,635,,,orangeSquare.png,1,0,1,0,,,,,2,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
58,1627134432464,24/07/2021 13:47:12,1627134432952,1,24/07/2021 14:47:12,53563,19,task-p5uw,,14557192,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Fitts's Law,8,bothFirst,178,Right,178,Right,,,,,right,right,25,2,2,target,Zone2,response_button_image,837,,,redSquare.png,1,0,1,0,,,,,2,pos4Size2R,,pos4Size2,,74,74,26,74,10,pos4Size2L
