Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1632062884031,19/09/2021 14:48:04,1632062883335,1,19/09/2021 15:48:03,53563,20,task-1iud,,15848591,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x881,,Both eyes,6,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1632062909191,19/09/2021 14:48:29,1632062908528,1,19/09/2021 15:48:28,53563,20,task-1iud,,15848591,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x881,,Both eyes,6,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,25164.299999999814,,,,,0,1,0,,,,,,instructions
3,1632062909261,19/09/2021 14:48:29,1632062908531,1,19/09/2021 15:48:28,53563,20,task-1iud,,15848591,BLIND,4690432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1280x1024,1280x881,,Both eyes,6,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,END TASK,,,,,25196,,,,,0,1,0,,,,,,
1,1634207953598,14/10/2021 10:39:13,1634207953508,1,14/10/2021 11:39:13,53563,20,task-1iud,,16377493,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x753,,Both eyes,6,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1634208006151,14/10/2021 10:40:06,1634208006090,1,14/10/2021 11:40:06,53563,20,task-1iud,,16377493,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x753,,Both eyes,6,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,52549.00000000001,,,,,0,1,0,,,,,,instructions
3,1634208006214,14/10/2021 10:40:06,1634208006097,1,14/10/2021 11:40:06,53563,20,task-1iud,,16377493,BLIND,4848619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.0,1440x900,1440x753,,Both eyes,6,bothFirst,152,Right,152,Right,,,,,Spreadsheet1,,,END TASK,,,,,52589,,,,,0,1,0,,,,,,
1,1637528480836,21/11/2021 21:01:20,1637528480680,0,21/11/2021 21:01:20,53563,20,task-1iud,,17360808,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Both eyes,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1637528485018,21/11/2021 21:01:25,1637528484934,0,21/11/2021 21:01:24,53563,20,task-1iud,,17360808,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Both eyes,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,4226.600000023842,,,,,0,1,0,,,,,,instructions
3,1637528485143,21/11/2021 21:01:25,1637528484936,0,21/11/2021 21:01:24,53563,20,task-1iud,,17360808,BLIND,5122499,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 95.0.1020.53,1280x854,1280x711,,Both eyes,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,4256,,,,,0,1,0,,,,,,
END OF FILE
