Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1627146243388,24/07/2021 17:04:03,1627146288236,1,24/07/2021 18:04:48,53563,19,task-pmsb,,14558767,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,One eye,12,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627146247196,24/07/2021 17:04:07,1627146292078,1,24/07/2021 18:04:52,53563,19,task-pmsb,,14558767,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,One eye,12,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3800.2999999523163,,,,,0,1,0,,,,,,instructions
3,1627146247258,24/07/2021 17:04:07,1627146292083,1,24/07/2021 18:04:52,53563,19,task-pmsb,,14558767,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,One eye,12,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,,,END TASK,,,,,3847,,,,,0,1,0,,,,,,
1,1627153317652,24/07/2021 19:01:57,1627153363298,1,24/07/2021 20:02:43,53563,19,task-pmsb,,14560623,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1536x754,,One eye,12,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627153329628,24/07/2021 19:02:09,1627153375308,1,24/07/2021 20:02:55,53563,19,task-pmsb,,14560623,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,One eye,12,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,11984,,,,,0,1,0,,,,,,instructions
3,1627153329702,24/07/2021 19:02:09,1627153375312,1,24/07/2021 20:02:55,53563,19,task-pmsb,,14560623,w9l3iqos,4333590,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 92.0.902.55,1536x864,1519x754,,One eye,12,oneFirst,,,,,152,Right,152,Right,Spreadsheet1,,,END TASK,,,,,12014,,,,,0,1,0,,,,,,
1,1627181206946,25/07/2021 02:46:46,1627181206800,-4,24/07/2021 22:46:46,53563,19,task-pmsb,,14563950,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,One eye,12,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627181227967,25/07/2021 02:47:07,1627181227877,-4,24/07/2021 22:47:07,53563,19,task-pmsb,,14563950,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,One eye,12,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,20964.300000190735,,,,,0,1,0,,,,,,instructions
3,1627181228112,25/07/2021 02:47:08,1627181227881,-4,24/07/2021 22:47:07,53563,19,task-pmsb,,14563950,oj3u7uk0,4334401,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 91.0.4472.124,1680x1050,1680x975,,One eye,12,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,END TASK,,,,,21081,,,,,0,1,0,,,,,,
1,1627234479574,25/07/2021 17:34:39,1627234479430,-4,25/07/2021 13:34:39,53563,19,task-pmsb,,14570405,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,One eye,12,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627234493916,25/07/2021 17:34:53,1627234493813,-4,25/07/2021 13:34:53,53563,19,task-pmsb,,14570405,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,One eye,12,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,14371,,,,,0,1,0,,,,,,instructions
3,1627234494074,25/07/2021 17:34:54,1627234493816,-4,25/07/2021 13:34:53,53563,19,task-pmsb,,14570405,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,One eye,12,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,END TASK,,,,,14386,,,,,0,1,0,,,,,,
1,1627302831164,26/07/2021 12:33:51,1627302831028,-4,26/07/2021 08:33:51,53563,19,task-pmsb,,14583605,17rab9de,4339358,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1920x969,,One eye,12,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627302838254,26/07/2021 12:33:58,1627302838157,-4,26/07/2021 08:33:58,53563,19,task-pmsb,,14583605,17rab9de,4339358,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1920x969,,One eye,12,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,7104,,,,,0,1,0,,,,,,instructions
3,1627302838390,26/07/2021 12:33:58,1627302838160,-4,26/07/2021 08:33:58,53563,19,task-pmsb,,14583605,17rab9de,4339358,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.164,1920x1080,1920x969,,One eye,12,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,END TASK,,,,,7132,,,,,0,1,0,,,,,,
1,1627570131913,29/07/2021 14:48:51,1627570132071,1,29/07/2021 15:48:52,53563,19,task-pmsb,,14684225,lvuyl4ga,4373538,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1536x864,1536x864,,One eye,12,oneFirst,,,,,183,Right,183,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
