Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1642445290989,17/01/2022 18:48:10,1642445290842,0,17/01/2022 18:48:10,53563,21,task-5ed1,,18575218,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Both eyes,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1642445295443,17/01/2022 18:48:15,1642445295344,0,17/01/2022 18:48:15,53563,21,task-5ed1,,18575218,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Both eyes,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,4476,,,,,0,1,0,,,,,,instructions
3,1642445295542,17/01/2022 18:48:15,1642445295348,0,17/01/2022 18:48:15,53563,21,task-5ed1,,18575218,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Both eyes,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,4506,,,,,0,1,0,,,,,,
1,1641122096720,02/01/2022 11:14:56,1641122097982,0,02/01/2022 11:14:57,53563,21,task-5ed1,,18258981,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Both eyes,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1641122104962,02/01/2022 11:15:04,1641122105219,0,02/01/2022 11:15:05,53563,21,task-5ed1,,18258981,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Both eyes,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,7188.600000143051,,,,,0,1,0,,,,,,instructions
3,1641122105147,02/01/2022 11:15:05,1641122105223,0,02/01/2022 11:15:05,53563,21,task-5ed1,,18258981,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Both eyes,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,7241,,,,,0,1,0,,,,,,
1,1640795567604,29/12/2021 16:32:47,1640795567440,0,29/12/2021 16:32:47,53563,21,task-5ed1,,18238404,BLIND,5388619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x820,,Both eyes,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1640795570815,29/12/2021 16:32:50,1640795570686,0,29/12/2021 16:32:50,53563,21,task-5ed1,,18238404,BLIND,5388619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x820,,Both eyes,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3195,,,,,0,1,0,,,,,,instructions
3,1640795570920,29/12/2021 16:32:50,1640795570688,0,29/12/2021 16:32:50,53563,21,task-5ed1,,18238404,BLIND,5388619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x820,,Both eyes,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,3248,,,,,0,1,0,,,,,,
1,1638301444059,30/11/2021 19:44:04,1638301442780,0,30/11/2021 19:44:02,53563,21,task-5ed1,,17602388,BLIND,5198273,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1707x812,,Both eyes,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1638301451305,30/11/2021 19:44:11,1638301450075,0,30/11/2021 19:44:10,53563,21,task-5ed1,,17602388,BLIND,5198273,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1707x812,,Both eyes,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,7260.20000000298,,,,,0,1,0,,,,,,instructions
3,1638301451389,30/11/2021 19:44:11,1638301450077,0,30/11/2021 19:44:10,53563,21,task-5ed1,,17602388,BLIND,5198273,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1707x812,,Both eyes,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,7297,,,,,0,1,0,,,,,,
END OF FILE
