Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1627234923867,25/07/2021 17:42:03,1627234923711,-4,25/07/2021 13:42:03,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1627234945903,25/07/2021 17:42:25,1627234945795,-4,25/07/2021 13:42:25,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,1,1,1,Screen 1,advancementZone,continue_button,22062,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1627234958778,25/07/2021 17:42:38,1627234958690,-4,25/07/2021 13:42:38,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,2,1,1,Screen 1,Zone1,screen_calibration,12886.000000000007,,,Pixels per CM: 52.707908432683624,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1627234958935,25/07/2021 17:42:38,1627234958692,-4,25/07/2021 13:42:38,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,2,1,1,Screen 1,Zone1,screen_calibration,12892,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1627234962786,25/07/2021 17:42:42,1627234962710,-4,25/07/2021 13:42:42,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,3,1,1,Screen 2,advancementZone,continue_button,3987,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1627234966255,25/07/2021 17:42:46,1627234966162,-4,25/07/2021 13:42:46,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,3,1,2,Screen 1,advancementZone,continue_button,3445,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1627234966833,25/07/2021 17:42:46,1627234966754,-4,25/07/2021 13:42:46,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,3,1,3,Screen 3,advancementZone,continue_button,586.0000000000073,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1627234967333,25/07/2021 17:42:47,1627234967251,-4,25/07/2021 13:42:47,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,4,1,1,Screen 1,fixation,fixation,500,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1627234967498,25/07/2021 17:42:47,1627234967281,-4,25/07/2021 13:42:47,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,23,1,1,start,script,force_advance,6,,,,,0,1,0,,,,,1,task,V,,,0.212787244,0.083568219,0.052733854,0.02635548,V_upper_100.png,0.691007093,0.26739649,0.559811076,0.43796919,0.34175789,0.167869185,0.132236967,0.105651343,0.065938801,0.042178289,0.033386528
10,1627234968926,25/07/2021 17:42:48,1627234968867,-4,25/07/2021 13:42:48,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,23,1,2,Level1,Zone2,response_text_entry,1582.0000000000073,,,v,1,1,0,0,,,,,1,task,V,,,0.212787244,0.083568219,0.052733854,0.02635548,V_upper_100.png,0.691007093,0.26739649,0.559811076,0.43796919,0.34175789,0.167869185,0.132236967,0.105651343,0.065938801,0.042178289,0.033386528
11,1627234969067,25/07/2021 17:42:49,1627234968872,-4,25/07/2021 13:42:48,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,23,1,17,end,advancementZone,timelimit_screen,17,,,,,0,1,0,,,1,,1,task,V,,,0.212787244,0.083568219,0.052733854,0.02635548,V_upper_100.png,0.691007093,0.26739649,0.559811076,0.43796919,0.34175789,0.167869185,0.132236967,0.105651343,0.065938801,0.042178289,0.033386528
12,1627234969459,25/07/2021 17:42:49,1627234969371,-4,25/07/2021 13:42:49,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,6,2,1,Screen 1,fixation,fixation,499,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
13,1627234969619,25/07/2021 17:42:49,1627234969405,-4,25/07/2021 13:42:49,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,15,2,1,start,script,force_advance,7,,,,,0,1,0,,,,,1,task,O,,,0.212787244,0.083568219,0.052733854,0.02635548,O_upper_100.png,0.691007093,0.26739649,0.559811076,0.43796919,0.34175789,0.167869185,0.132236967,0.105651343,0.065938801,0.042178289,0.033386528
14,1627234970872,25/07/2021 17:42:50,1627234970801,-4,25/07/2021 13:42:50,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,15,2,3,Level2,Zone2,response_text_entry,1391,,,o,1,1,0,0,,,,,1,task,O,,,0.212787244,0.083568219,0.052733854,0.02635548,O_upper_100.png,0.691007093,0.26739649,0.559811076,0.43796919,0.34175789,0.167869185,0.132236967,0.105651343,0.065938801,0.042178289,0.033386528
15,1627234971011,25/07/2021 17:42:51,1627234970805,-4,25/07/2021 13:42:50,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,15,2,17,end,advancementZone,timelimit_screen,18,,,,,0,1,0,,,1,,1,task,O,,,0.212787244,0.083568219,0.052733854,0.02635548,O_upper_100.png,0.691007093,0.26739649,0.559811076,0.43796919,0.34175789,0.167869185,0.132236967,0.105651343,0.065938801,0.042178289,0.033386528
16,1627234971386,25/07/2021 17:42:51,1627234971304,-4,25/07/2021 13:42:51,53563,19,task-div7,,14570472,1kvxh7q0,4336342,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1792x1120,1790x960,,Visual Acuity With Height,9,oneFirst,,,,,163,Right,163,Right,163,163,8,3,1,Screen 1,fixation,fixation,499,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
