Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1642800364884,21/01/2022 21:26:04,1642799285006,0,21/01/2022 21:08:05,53563,21,task-cm8w,,18745118,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Eye instructions 2,6,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1642800414421,21/01/2022 21:26:54,1642799334611,0,21/01/2022 21:08:54,53563,21,task-cm8w,,18745118,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Eye instructions 2,6,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,49510.299999999996,,,,,0,1,0,,,,,,instructions
3,1642800414483,21/01/2022 21:26:54,1642799334617,0,21/01/2022 21:08:54,53563,21,task-cm8w,,18745118,BLIND,5550049,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 17.17134,1422x800,1422x800,,Eye instructions 2,6,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,,,END TASK,,,,,49611,,,,,0,1,0,,,,,,
1,1642445761221,17/01/2022 18:56:01,1642445761046,0,17/01/2022 18:56:01,53563,21,task-cm8w,,18575429,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Eye instructions 2,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1642445785326,17/01/2022 18:56:25,1642445785211,0,17/01/2022 18:56:25,53563,21,task-cm8w,,18575429,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Eye instructions 2,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,24135,,,,,0,1,0,,,,,,instructions
3,1642445785426,17/01/2022 18:56:25,1642445785216,0,17/01/2022 18:56:25,53563,21,task-cm8w,,18575429,BLIND,5498486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x789,,Eye instructions 2,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,24170,,,,,0,1,0,,,,,,
1,1641143440209,02/01/2022 17:10:40,1641143440296,0,02/01/2022 17:10:40,53563,21,task-cm8w,,18261497,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Eye instructions 2,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1641143454142,02/01/2022 17:10:54,1641143454287,0,02/01/2022 17:10:54,53563,21,task-cm8w,,18261497,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Eye instructions 2,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,13915.600000023842,,,,,0,1,0,,,,,,instructions
3,1641143454223,02/01/2022 17:10:54,1641143454292,0,02/01/2022 17:10:54,53563,21,task-cm8w,,18261497,BLIND,5410548,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.62,1123x632,1123x526,,Eye instructions 2,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,13997,,,,,0,1,0,,,,,,
1,1641122652592,02/01/2022 11:24:12,1641122653856,0,02/01/2022 11:24:13,53563,21,task-cm8w,,18259024,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,Eye instructions 2,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
