Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1638278141527,30/11/2021 13:15:41,1638278141376,0,30/11/2021 13:15:41,53563,21,task-qr76,,17588370,BLIND,5193241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x854,1232x743,,Visual Acuity With Height,9,oneFirst,,,,,178,Right,178,Right,178,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1638278142276,30/11/2021 13:15:42,1638278142240,0,30/11/2021 13:15:42,53563,21,task-qr76,,17588370,BLIND,5193241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x854,1232x743,,Visual Acuity With Height,9,oneFirst,,,,,178,Right,178,Right,178,178,1,1,1,Screen 1,advancementZone,continue_button,819.2000000476837,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1638278150391,30/11/2021 13:15:50,1638278150335,0,30/11/2021 13:15:50,53563,21,task-qr76,,17588370,BLIND,5193241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x854,1232x743,,Visual Acuity With Height,9,oneFirst,,,,,178,Right,178,Right,178,178,2,1,1,Screen 1,Zone1,screen_calibration,8082.299999952316,,,Pixels per CM: 62.070561786469895,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1638278150454,30/11/2021 13:15:50,1638278150338,0,30/11/2021 13:15:50,53563,21,task-qr76,,17588370,BLIND,5193241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x854,1232x743,,Visual Acuity With Height,9,oneFirst,,,,,178,Right,178,Right,178,178,2,1,1,Screen 1,Zone1,screen_calibration,8099.317,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1638278152147,30/11/2021 13:15:52,1638278152102,0,30/11/2021 13:15:52,53563,21,task-qr76,,17588370,BLIND,5193241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x854,1232x743,,Visual Acuity With Height,9,oneFirst,,,,,178,Right,178,Right,178,178,3,1,1,Screen 2,advancementZone,continue_button,1685.6999999284744,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1638278152819,30/11/2021 13:15:52,1638278152784,0,30/11/2021 13:15:52,53563,21,task-qr76,,17588370,BLIND,5193241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x854,1232x743,,Visual Acuity With Height,9,oneFirst,,,,,178,Right,178,Right,178,178,3,1,2,Screen 1,advancementZone,continue_button,665.8999999761581,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1638278153381,30/11/2021 13:15:53,1638278153294,0,30/11/2021 13:15:53,53563,21,task-qr76,,17588370,BLIND,5193241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x854,1232x743,,Visual Acuity With Height,9,oneFirst,,,,,178,Right,178,Right,178,178,3,1,3,Screen 3,advancementZone,continue_button,496.7999999523163,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1638278153835,30/11/2021 13:15:53,1638278153794,0,30/11/2021 13:15:53,53563,21,task-qr76,,17588370,BLIND,5193241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x854,1232x743,,Visual Acuity With Height,9,oneFirst,,,,,178,Right,178,Right,178,178,4,1,1,Screen 1,fixation,fixation,500.1209999999992,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1638278154193,30/11/2021 13:15:54,1638278153854,0,30/11/2021 13:15:53,53563,21,task-qr76,,17588370,BLIND,5193241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x854,1232x743,,Visual Acuity With Height,9,oneFirst,,,,,178,Right,178,Right,178,178,23,1,1,start,script,force_advance,49.74200000000019,,,,,0,1,0,,,,,1,task,V,,,0.232368892,0.091258545,0.057586663,0.028780831,V_upper_100.png,0.754596703,0.292003529,0.611327433,0.478273103,0.373208003,0.18331727,0.144406013,0.11537386,0.072006789,0.046059727,0.036458908
10,1638278168523,30/11/2021 13:16:08,1638278168491,0,30/11/2021 13:16:08,53563,21,task-qr76,,17588370,BLIND,5193241,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x854,1232x743,,Visual Acuity With Height,9,oneFirst,,,,,178,Right,178,Right,178,178,23,1,2,Level1,Zone2,response_text_entry,14622,,Enter Key,v,1,1,0,0,,,,,1,task,V,,,0.232368892,0.091258545,0.057586663,0.028780831,V_upper_100.png,0.754596703,0.292003529,0.611327433,0.478273103,0.373208003,0.18331727,0.144406013,0.11537386,0.072006789,0.046059727,0.036458908
