Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1638302223979,30/11/2021 19:57:03,1638302222708,0,30/11/2021 19:57:02,53563,21,task-ihj6,,17602694,BLIND,5198273,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1707x812,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1638302227395,30/11/2021 19:57:07,1638302226152,0,30/11/2021 19:57:06,53563,21,task-ihj6,,17602694,BLIND,5198273,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1707x812,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3419.2000000029802,,,,,0,1,0,,,,,,instructions
3,1638302227482,30/11/2021 19:57:07,1638302226155,0,30/11/2021 19:57:06,53563,21,task-ihj6,,17602694,BLIND,5198273,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 96.0.1054.34,1280x720,1707x812,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,3447,,,,,0,1,0,,,,,,
1,1640783395727,29/12/2021 13:09:55,1640783395545,0,29/12/2021 13:09:55,53563,21,task-ihj6,,18235776,BLIND,5387474,,complete,,,computer,Desktop or Laptop,Chromium OS 14268.67.0,Chrome 96.0.4664.111,1536x864,1024x497,,One eye,12,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1640783398609,29/12/2021 13:09:58,1640783398461,0,29/12/2021 13:09:58,53563,21,task-ihj6,,18235776,BLIND,5387474,,complete,,,computer,Desktop or Laptop,Chromium OS 14268.67.0,Chrome 96.0.4664.111,1536x864,1024x497,,One eye,12,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2856.7999999988824,,,,,0,1,0,,,,,,instructions
3,1640783398681,29/12/2021 13:09:58,1640783398466,0,29/12/2021 13:09:58,53563,21,task-ihj6,,18235776,BLIND,5387474,,complete,,,computer,Desktop or Laptop,Chromium OS 14268.67.0,Chrome 96.0.4664.111,1536x864,1024x497,,One eye,12,bothFirst,157,Right,157,Right,,,,,Spreadsheet1,,,END TASK,,,,,2921,,,,,0,1,0,,,,,,
1,1640862927790,30/12/2021 11:15:27,1640862927650,0,30/12/2021 11:15:27,53563,21,task-ihj6,,18243256,BLIND,5388619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x820,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1640862933612,30/12/2021 11:15:33,1640862933498,0,30/12/2021 11:15:33,53563,21,task-ihj6,,18243256,BLIND,5388619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x820,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5802.000000000001,,,,,0,1,0,,,,,,instructions
3,1640862933706,30/12/2021 11:15:33,1640862933502,0,30/12/2021 11:15:33,53563,21,task-ihj6,,18243256,BLIND,5388619,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.2,1440x900,1440x820,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,5853,,,,,0,1,0,,,,,,
1,1641123338835,02/01/2022 11:35:38,1641123340086,0,02/01/2022 11:35:40,53563,21,task-ihj6,,18259062,BLIND,5409913,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 96.0.4664.110,1366x768,1366x624,,One eye,12,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
