Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
1,1627134605551,24/07/2021 13:50:05,1627134605983,1,24/07/2021 14:50:05,53563,19,task-cm8w,,14557245,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Eye instructions 2,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627134625859,24/07/2021 13:50:25,1627134626327,1,24/07/2021 14:50:26,53563,19,task-cm8w,,14557245,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Eye instructions 2,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,20327,,,,,0,1,0,,,,,,instructions
3,1627134625942,24/07/2021 13:50:25,1627134626341,1,24/07/2021 14:50:26,53563,19,task-cm8w,,14557245,ji3be73f,4332728,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 90.0,1920x1080,1920x1080,,Eye instructions 2,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,20358,,,,,0,1,0,,,,,,
1,1627153628239,24/07/2021 19:07:08,1627153632778,1,24/07/2021 20:07:12,53563,19,task-cm8w,,14560695,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Eye instructions 2,6,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627153669153,24/07/2021 19:07:49,1627153673693,1,24/07/2021 20:07:53,53563,19,task-cm8w,,14560695,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Eye instructions 2,6,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,40856.40000009537,,,,,0,1,0,,,,,,instructions
3,1627153669216,24/07/2021 19:07:49,1627153673699,1,24/07/2021 20:07:53,53563,19,task-cm8w,,14560695,xxjvz9o8,4333569,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Eye instructions 2,6,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,END TASK,,,,,40921,,,,,0,1,0,,,,,,
1,1627209112965,25/07/2021 10:31:52,1627209113380,1,25/07/2021 11:31:53,53563,19,task-cm8w,,14565650,sabbngj0,4334877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1440x789,,Eye instructions 2,6,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627209168644,25/07/2021 10:32:48,1627209169102,1,25/07/2021 11:32:49,53563,19,task-cm8w,,14565650,sabbngj0,4334877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1440x789,,Eye instructions 2,6,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,55698.09999990463,,,,,0,1,0,,,,,,instructions
3,1627209168706,25/07/2021 10:32:48,1627209169106,1,25/07/2021 11:32:49,53563,19,task-cm8w,,14565650,sabbngj0,4334877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.114,1440x900,1440x789,,Eye instructions 2,6,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,,,END TASK,,,,,55726,,,,,0,1,0,,,,,,
1,1627241257713,25/07/2021 19:27:37,1627241257584,-4,25/07/2021 15:27:37,53563,19,task-cm8w,,14571363,emck5ui5,4336146,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1280x800,1280x688,,Eye instructions 2,6,bothFirst,188,Right,188,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627241259588,25/07/2021 19:27:39,1627241259506,-4,25/07/2021 15:27:39,53563,19,task-cm8w,,14571363,emck5ui5,4336146,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1280x800,1280x688,,Eye instructions 2,6,bothFirst,188,Right,188,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1877.5999999940395,,,,,0,1,0,,,,,,instructions
3,1627241259749,25/07/2021 19:27:39,1627241259509,-4,25/07/2021 15:27:39,53563,19,task-cm8w,,14571363,emck5ui5,4336146,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1280x800,1280x688,,Eye instructions 2,6,bothFirst,188,Right,188,Right,,,,,Spreadsheet1,,,END TASK,,,,,1926,,,,,0,1,0,,,,,,
1,1627402964408,27/07/2021 16:22:44,1627402964214,2,27/07/2021 18:22:44,53563,19,task-cm8w,,14624097,w62tyqvu,4354253,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1440x788,,Eye instructions 2,6,bothFirst,188,Right,188,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627402995865,27/07/2021 16:23:15,1627402995732,2,27/07/2021 18:23:15,53563,19,task-cm8w,,14624097,w62tyqvu,4354253,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1440x788,,Eye instructions 2,6,bothFirst,188,Right,188,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,31499.39999999851,,,,,0,1,0,,,,,,instructions
3,1627402995975,27/07/2021 16:23:15,1627402995736,2,27/07/2021 18:23:15,53563,19,task-cm8w,,14624097,w62tyqvu,4354253,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1440x788,,Eye instructions 2,6,bothFirst,188,Right,188,Right,,,,,Spreadsheet1,,,END TASK,,,,,31522,,,,,0,1,0,,,,,,
1,1627565647098,29/07/2021 13:34:07,1627565647014,1,29/07/2021 14:34:07,53563,19,task-cm8w,,14680200,wr2yc4aa,4372219,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1472x678,,Eye instructions 2,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627565745325,29/07/2021 13:35:45,1627565745268,1,29/07/2021 14:35:45,53563,19,task-cm8w,,14680200,wr2yc4aa,4372219,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1472x678,,Eye instructions 2,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,98205.19999999553,,,,,0,1,0,,,,,,instructions
3,1627565745387,29/07/2021 13:35:45,1627565745273,1,29/07/2021 14:35:45,53563,19,task-cm8w,,14680200,wr2yc4aa,4372219,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1472x678,,Eye instructions 2,6,bothFirst,163,Right,163,Right,,,,,Spreadsheet1,,,END TASK,,,,,98259,,,,,0,1,0,,,,,,
1,1627617687868,30/07/2021 04:01:27,1627617687092,-4,30/07/2021 00:01:27,53563,19,task-cm8w,,14701361,zij8g8dv,4379880,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Eye instructions 2,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627617713584,30/07/2021 04:01:53,1627617712848,-4,30/07/2021 00:01:52,53563,19,task-cm8w,,14701361,zij8g8dv,4379880,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Eye instructions 2,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,25724,,,,,0,1,0,,,,,,instructions
3,1627617713741,30/07/2021 04:01:53,1627617712853,-4,30/07/2021 00:01:52,53563,19,task-cm8w,,14701361,zij8g8dv,4379880,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1440x900,1440x820,,Eye instructions 2,6,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,25761,,,,,0,1,0,,,,,,
1,1627832034741,01/08/2021 15:33:54,1627832034622,1,01/08/2021 16:33:54,53563,19,task-cm8w,,14747752,k3fbxcf6,4392148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Eye instructions 2,6,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1627832161621,01/08/2021 15:36:01,1627832161547,1,01/08/2021 16:36:01,53563,19,task-cm8w,,14747752,k3fbxcf6,4392148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Eye instructions 2,6,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,126893.40000000596,,,,,0,1,0,,,,,,instructions
3,1627832161685,01/08/2021 15:36:01,1627832161552,1,01/08/2021 16:36:01,53563,19,task-cm8w,,14747752,k3fbxcf6,4392148,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x768,,Eye instructions 2,6,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,END TASK,,,,,126930,,,,,0,1,0,,,,,,
1,1628000458165,03/08/2021 14:20:58,1628000458026,-4,03/08/2021 10:20:58,53563,19,task-cm8w,,14806998,j5hy0n0f,4408537,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.107,1920x1080,1920x937,,Eye instructions 2,6,bothFirst,183,Right,183,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
