Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,letter,ACQ_answer,ACQ,Level6,Level10,Level12,Level15,image,Level1,Level5,Level2,Level3,Level4,Level7,Level8,Level9,Level11,Level13,Level14
1,1627145835705,24/07/2021 16:57:15,1627145880557,1,24/07/2021 17:58:00,53563,19,task-w9qt,,14558721,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1627145847641,24/07/2021 16:57:27,1627145892536,1,24/07/2021 17:58:12,53563,19,task-w9qt,,14558721,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,1,1,1,Screen 1,advancementZone,continue_button,11923.099999904633,,,,,0,1,0,,,,,,full-screen,,,,,,,,,,,,,,,,,,,
3,1627145895439,24/07/2021 16:58:15,1627145940310,1,24/07/2021 17:59:00,53563,19,task-w9qt,,14558721,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,2,1,1,Screen 1,Zone1,screen_calibration,47762.5,,,Pixels per CM: 44.96243849400782,,0,1,0,,,,,,calibration,,,,,,,,,,,,,,,,,,,
4,1627145895645,24/07/2021 16:58:15,1627145940333,1,24/07/2021 17:59:00,53563,19,task-w9qt,,14558721,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,2,1,1,Screen 1,Zone1,screen_calibration,47802.897,,,Calibration Complete,,0,1,0,,,1,,,calibration,,,,,,,,,,,,,,,,,,,
5,1627145903081,24/07/2021 16:58:23,1627145947928,1,24/07/2021 17:59:07,53563,19,task-w9qt,,14558721,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,3,1,1,Screen 2,advancementZone,continue_button,7434.299999952316,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
6,1627145908204,24/07/2021 16:58:28,1627145953103,1,24/07/2021 17:59:13,53563,19,task-w9qt,,14558721,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,3,1,2,Screen 1,advancementZone,continue_button,5159.100000143051,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
7,1627145912754,24/07/2021 16:58:32,1627145957656,1,24/07/2021 17:59:17,53563,19,task-w9qt,,14558721,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,3,1,3,Screen 3,advancementZone,continue_button,4539.200000047684,,,,,0,1,0,,,,,,instructions,,,,,,,,,,,,,,,,,,,
8,1627145913233,24/07/2021 16:58:33,1627145958149,1,24/07/2021 17:59:18,53563,19,task-w9qt,,14558721,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,4,1,1,Screen 1,fixation,fixation,500.04299999999057,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
9,1627145913382,24/07/2021 16:58:33,1627145958290,1,24/07/2021 17:59:18,53563,19,task-w9qt,,14558721,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,25,1,1,start,script,force_advance,116.78100000000268,,,,,0,1,0,,,,,1,task,Z,,,0.238896108,0.093821988,0.059204266,0.029589281,Z_upper_100.png,0.77579324,0.300205876,0.628499552,0.491707741,0.383691374,0.188466631,0.148462362,0.118614698,0.074029451,0.04735354,0.037483034
10,1627145923771,24/07/2021 16:58:43,1627145968676,1,24/07/2021 17:59:28,53563,19,task-w9qt,,14558721,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,25,1,2,Level1,Zone2,response_text_entry,10372.300000190735,,,z,1,1,0,0,,,,,1,task,Z,,,0.238896108,0.093821988,0.059204266,0.029589281,Z_upper_100.png,0.77579324,0.300205876,0.628499552,0.491707741,0.383691374,0.188466631,0.148462362,0.118614698,0.074029451,0.04735354,0.037483034
11,1627145923834,24/07/2021 16:58:43,1627145968693,1,24/07/2021 17:59:28,53563,19,task-w9qt,,14558721,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,25,1,17,end,advancementZone,timelimit_screen,16.202999999994063,,,,,0,1,0,,,1,,1,task,Z,,,0.238896108,0.093821988,0.059204266,0.029589281,Z_upper_100.png,0.77579324,0.300205876,0.628499552,0.491707741,0.383691374,0.188466631,0.148462362,0.118614698,0.074029451,0.04735354,0.037483034
12,1627145924276,24/07/2021 16:58:44,1627145969178,1,24/07/2021 17:59:29,53563,19,task-w9qt,,14558721,uoodo0al,4333147,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 91.0.864.67,1536x864,1536x864,,Visual Acuity With Height,9,oneFirst,,,,,183,Right,183,Right,183,183,6,2,1,Screen 1,fixation,fixation,500.9850000000006,,,,,0,1,0,,,,,,cross,,,,,,,,,,,,,,,,,,,
